Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
1999,09,361000,009,    ,5602,8880, ,067620392  ,1,1,12,,Middlebury town,29,29,5907720,0,0,0,0,0,0,0,0,0,29,29,5907720,0,0,0,0,0,0,0,0,0
1999,09,365000,007,    ,3280,9999, ,06455      ,1,1,12,,Middlefield town,26,26,3316800,0,0,0,0,0,0,0,0,0,26,26,3316800,0,0,0,0,0,0,0,0,0
1999,09,369000,007,1250,3280,9999,1,06457      ,1,1,10,,Middletown,87,87,5762545,0,0,0,0,0,0,3,55,599510,68,68,4584218,0,0,0,0,0,0,2,44,400000
1999,09,377000,009,    ,5602,1160, ,06460      ,1,1,12,,Milford,151,151,17196539,0,0,0,0,0,0,4,107,2875000,151,151,17196539,0,0,0,0,0,0,4,107,2875000
1999,09,381000,001,    ,5602,1160, ,06468      ,1,1,12,,Monroe town,69,69,12285000,0,0,0,0,0,0,0,0,0,69,69,12285000,0,0,0,0,0,0,0,0,0
1999,09,385000,011,    ,5520,9999, ,06382      ,1,1,0,,Montville town,40,40,3823887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,09,389000,005,    ,9999,9999, ,06763      ,1,1,12,,Morris town,11,11,1630000,0,0,0,1,4,60000,0,0,0,11,11,1630000,0,0,0,1,4,60000,0,0,0
1999,09,393000,009,1370,5602,8880, ,06770      ,1,1,12,,Naugatuck borough,64,64,6252916,0,0,0,0,0,0,0,0,0,64,64,6252916,0,0,0,0,0,0,0,0,0
1999,09,397000,003,1390,3280,9999, ,06051      ,1,1,12,,New Britain,10,10,419000,0,0,0,1,3,150000,0,0,0,10,10,419000,0,0,0,1,3,150000,0,0,0
1999,09,401000,001,    ,5602,8040, ,06840      ,1,1,12,,New Canaan town,54,54,33883500,1,2,350000,0,0,0,0,0,0,54,54,33883500,1,2,350000,0,0,0,0,0,0
1999,09,405000,001,    ,5602,1930, ,06812      ,1,1,12,,New Fairfield town,27,27,3837763,0,0,0,0,0,0,0,0,0,27,27,3837763,0,0,0,0,0,0,0,0,0
1999,09,409000,005,    ,3280,9999, ,06057      ,1,1,12,,New Hartford town,30,30,4065900,0,0,0,0,0,0,0,0,0,30,30,4065900,0,0,0,0,0,0,0,0,0
1999,09,413000,009,1450,5602,5480,1,06510      ,1,1,12,,New Haven,173,173,16252896,8,16,895000,0,0,0,1,45,2071917,173,173,16252896,8,16,895000,0,0,0,1,45,2071917
1999,09,417000,011,1480,5520,9999,1,06320      ,1,1,12,,New London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,09,421000,005,    ,5602,1930, ,06776      ,1,1,12,,New Milford town,181,181,31864354,0,0,0,0,0,0,0,0,0,181,181,31864354,0,0,0,0,0,0,0,0,0
1999,09,425000,003,    ,3280,9999, ,06111      ,1,1,12,,Newington town,94,94,12643538,0,0,0,0,0,0,0,0,350000,94,94,12643538,0,0,0,0,0,0,0,0,350000
1999,09,433000,001,    ,5602,1930, ,06470      ,1,1,11,,Newtown town,221,221,40104956,0,0,0,0,0,0,0,0,0,204,204,37042035,0,0,0,0,0,0,0,0,0
1999,09,437000,005,    ,9999,9999, ,06058      ,1,1,12,,Norfolk town,5,5,982531,0,0,0,0,0,0,0,0,0,5,5,982531,0,0,0,0,0,0,0,0,0
