Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202112,09,525000,003,    ,00000 ,65370 ,19709 ,278,25540, , ,06067      ,1,1,12,Rocky Hill town,3,3,385000,0,0,0,0,0,0,0,0,0,3,3,385000,0,0,0,0,0,0,0,0,0
202112,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,12,Shelton,58,58,10764531,2,4,498160,0,0,0,1,30,2603480,58,58,10764531,2,4,498160,0,0,0,1,30,2603480
202112,09,557000,001,    ,00000 ,68310 ,3581 ,408,14860, , ,06784      ,1,1,12,Sherman town,11,11,8115000,0,0,0,0,0,0,0,0,0,11,11,8115000,0,0,0,0,0,0,0,0,0
202112,09,561000,003,    ,00000 ,68940 ,23511 ,278,25540, , ,06070      ,1,1,12,Simsbury town,32,32,10164322,0,0,0,5,20,2840000,0,0,0,32,32,10164322,0,0,0,5,20,2840000,0,0,0
202112,09,565000,013,    ,00000 ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,12,Somers town,21,21,5111638,0,0,0,0,0,0,0,0,0,21,21,5111638,0,0,0,0,0,0,0,0,0
202112,09,569000,003,    ,00000 ,71390 ,25709 ,278,25540, , ,06074      ,1,1,12,South Windsor town,5,5,1276600,0,0,0,0,0,0,0,0,0,5,5,1276600,0,0,0,0,0,0,0,0,0
202112,09,577000,003,    ,00000 ,70550 ,43069 ,278,25540, , ,06489      ,1,1,12,Southington town,104,104,23750412,0,0,0,0,0,0,0,0,0,104,104,23750412,0,0,0,0,0,0,0,0,0
202112,09,581000,011,    ,00000 ,71670 ,2984 ,278,35980, , ,06330      ,1,1,12,Sprague town,1,1,262510,0,0,0,0,0,0,0,0,0,1,1,262510,0,0,0,0,0,0,0,0,0
202112,09,589000,013,    ,00000 ,72090 ,12087 ,278,25540, , ,06076      ,1,1,12,Stafford town,9,9,2178000,0,0,0,0,0,0,0,0,0,9,9,2178000,0,0,0,0,0,0,0,0,0
202112,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,12,Stamford,24,24,15713202,0,0,0,0,0,0,3,31,3450000,24,24,15713202,0,0,0,0,0,0,3,31,3450000
202112,09,609000,001,    ,00000 ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,10,Stratford town,11,11,2900413,0,0,0,0,0,0,3,59,2190532,8,8,2105712,0,0,0,0,0,0,2,54,1985000
202112,09,613000,003,    ,00000 ,74540 ,15735 ,278,25540, , ,06078      ,1,1,11,Suffield town,48,48,16570494,0,0,0,0,0,0,0,0,0,44,44,15108300,0,0,0,0,0,0,0,0,0
202112,09,625000,013,    ,00000 ,76290 ,15052 ,278,25540, , ,06084      ,1,1,12,Tolland town,19,19,4919732,0,0,0,0,0,0,0,0,0,19,19,4919732,0,0,0,0,0,0,0,0,0
202112,09,637000,001,    ,00000 ,77200 ,36018 ,408,14860, , ,06611      ,1,1,10,Trumbull town,14,14,3975950,0,0,0,0,0,0,2,52,2421928,13,13,3686230,0,0,0,0,0,0,1,43,1851246
202112,09,641000,013,    ,00000 ,77830 ,854 ,278,25540, , ,06076      ,1,1,12,Union town,2,2,437000,0,0,0,0,0,0,0,0,0,2,2,437000,0,0,0,0,0,0,0,0,0
202112,09,645000,013,    ,00000 ,78250 ,29179 ,278,25540, , ,06066      ,1,1,0,Vernon town,5,5,571690,1,2,220000,0,0,0,12,133,6630539,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,649000,011,    ,00000 ,78600 ,2603 ,278,35980, , ,06384      ,1,1,1,Voluntown town,6,6,1336269,0,0,0,0,0,0,0,0,0,3,3,787529,0,0,0,0,0,0,0,0,0
202112,09,653000,009,    ,00000 ,78740 ,45135 ,408,35300, , ,06492      ,1,1,0,Wallingford town,29,29,5253408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,10,Waterbury,11,11,1107000,4,8,740000,0,0,0,0,0,0,8,8,857000,4,8,740000,0,0,0,0,0,0
202112,09,677000,003,    ,00000 ,82590 ,63268 ,278,25540, , ,06107      ,1,1,0,West Hartford town,16,16,4330192,0,0,0,0,0,0,14,90,4381757,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,685000,007,    ,00000 ,81680 ,6938 ,278,25540, , ,06498      ,1,1,12,Westbrook town,17,17,6347660,0,0,0,0,0,0,0,0,0,17,17,6347660,0,0,0,0,0,0,0,0,0
202112,09,689000,001,    ,00000 ,83430 ,10179 ,408,14860, , ,06883      ,1,1,6,Weston town,13,13,7064765,0,0,0,0,0,0,0,0,0,8,8,4310000,0,0,0,0,0,0,0,0,0
202112,09,693000,001,    ,00000 ,83500 ,26391 ,408,14860, , ,06880      ,1,1,12,Westport town,77,77,83150250,0,0,0,0,0,0,0,0,0,77,77,83150250,0,0,0,0,0,0,0,0,0
202112,09,697000,003,    ,00000 ,84900 ,26668 ,278,25540, , ,06109      ,1,1,12,Wethersfield town,1,1,400000,0,0,0,0,0,0,0,0,0,1,1,400000,0,0,0,0,0,0,0,0,0
