Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202411,25,1,1,Massachusetts,5176,5176,2449343,242,484,119030,78,257,54714,322,7024,2086383,2490,2490,1275128,134,268,68579,61,203,43173,155,5407,1812372
202411,26,2,3,Michigan,14242,14242,4640148,248,496,60426,82,306,68289,257,4927,1029123,8683,8683,3062143,189,378,44216,66,253,58042,125,3019,576650
202411,27,2,4,Minnesota,12696,12696,4548654,193,386,76364,54,200,33859,239,6971,1405701,10601,10601,3901518,163,326,65733,50,188,29237,137,5838,1194773
202411,28,3,6,Mississippi,6787,6787,1367140,39,78,12494,14,51,12468,36,208,14581,3900,3900,853817,7,14,750,2,8,1650,6,42,7985
202411,29,2,4,Missouri,10560,10560,3483745,278,556,91598,221,809,95459,225,5303,667558,8047,8047,2732528,197,394,64947,176,664,82176,150,4655,596154
202411,30,4,8,Montana,2815,2815,914587,145,290,61550,105,379,72869,82,1218,136225,2076,2076,728983,108,216,48657,77,288,57920,48,728,86558
202411,31,2,4,Nebraska,5322,5322,1561981,141,282,45824,36,121,22842,197,4035,327369,4231,4231,1253822,104,208,33153,32,109,21857,179,3791,293357
202411,32,4,8,Nevada,14281,14281,4075046,92,184,25108,54,191,24823,172,3935,602034,12630,12630,3605385,73,146,20927,42,148,18706,96,2485,403460
202411,33,1,1,New Hampshire,2786,2786,1033918,89,178,36469,50,177,27368,84,1679,288557,1391,1391,582950,57,114,21065,28,108,15506,47,863,140259
202411,34,1,2,New Jersey,14659,14659,3154058,858,1716,195108,258,855,77150,884,16094,2066692,9003,9003,1919892,299,598,98806,117,396,44415,267,7557,1011320
202411,35,4,8,New Mexico,6071,6071,1473443,117,234,40153,15,54,7915,25,650,54783,2821,2821,775991,116,232,40064,15,54,7915,25,650,54783
202411,36,1,2,New York,9915,9915,3927942,573,1146,190638,193,656,104334,823,29296,4838207,4931,4931,2282978,408,816,145410,128,452,70423,473,25730,4260513
202411,37,3,5,North Carolina,65305,65305,18784677,354,708,111885,62,217,45159,720,22357,3499517,48028,48028,13602200,244,488,78069,31,110,21912,578,19193,3064688
202411,38,2,4,North Dakota,1616,1616,558751,35,70,13795,34,124,27293,11,415,67916,1357,1357,480057,31,62,11300,34,124,27293,10,410,67184
202411,39,2,3,Ohio,16599,16599,5869812,333,666,106891,255,869,137236,423,9845,1151374,12533,12533,4603123,259,518,85935,190,652,114960,345,9119,1044133
202411,40,3,7,Oklahoma,9957,9957,2744285,311,622,78175,29,98,26346,65,1332,197292,8229,8229,2341796,280,560,72103,21,74,15300,49,1208,184577
202411,41,4,9,Oregon,8902,8902,3131702,219,438,97740,39,140,29720,230,3699,623589,7108,7108,2595597,192,384,85801,37,134,28162,196,3213,541487
202411,42,1,2,Pennsylvania,15089,15089,4809286,254,508,81510,186,654,99825,308,5757,773332,8036,8036,2693301,222,444,70720,146,516,77653,204,3776,550548
202411,44,1,1,Rhode Island,739,739,236113,149,298,45461,16,49,6041,15,514,46891,450,450,134270,120,240,34791,14,43,5266,12,375,41494
202411,45,3,5,South Carolina,37736,37736,11582986,183,366,41849,141,481,52708,322,5083,679714,19634,19634,6938339,123,246,30082,85,311,46409,131,3296,504820
202411,46,2,4,South Dakota,3209,3209,985048,59,118,21875,40,140,17907,139,2294,323412,2508,2508,773419,41,82,14071,20,79,14803,134,2266,321051
202411,47,3,6,Tennessee,30878,30878,9184589,183,366,50767,159,553,77035,392,10249,1432040,23577,23577,7474750,99,198,31891,109,387,56202,268,7715,1035674
202411,48,3,7,Texas,146843,146843,42669430,2610,5220,750092,734,2717,301779,1720,53613,7032182,115812,115812,34370498,2123,4246,622948,533,2028,214570,1374,45977,6086542
202411,49,4,8,Utah,16470,16470,5776029,88,176,36550,139,504,125448,304,5467,1035251,13784,13784,5092782,48,96,20362,84,311,78359,217,3420,666482
202411,50,1,1,Vermont,1263,1263,422231,53,106,17057,23,78,10857,43,701,106707,509,509,190052,29,58,8884,10,37,5537,16,540,96364
202411,51,3,5,Virginia,21078,21078,5812327,198,396,61856,21,67,10481,229,9633,956620,18453,18453,4999846,191,382,59906,12,38,7188,183,9125,879133
202411,53,4,9,Washington,17903,17903,6709680,660,1320,326998,216,746,162913,482,14060,2261181,13904,13904,5132870,610,1220,310913,208,722,157189,385,12424,2074146
202411,54,3,5,West Virginia,3291,3291,749025,19,38,5345,18,57,5677,33,457,40350,2659,2659,616918,13,26,3460,8,27,2900,13,107,19568
202411,55,2,3,Wisconsin,12123,12123,4756455,721,1442,307623,25,90,24295,295,8333,1215167,8134,8134,3381421,418,836,182997,12,47,17594,205,7280,1030940
202411,56,4,8,Wyoming,1571,1571,711044,34,68,9348,21,77,8763,20,158,18576,933,933,286294,19,38,4623,3,11,1781,7,92,14574
202411,US,0,0,United States,912910,912910,280908310,16104,32208,5492087,5166,18310,2914801,15631,394839,63202540,698883,698883,218874431,12124,24248,4198230,3770,13701,2270024,11072,327458,53262258
202411,R1,1,0,Northeast Region,55911,55911,18210286,2388,4776,749525,878,2980,432858,2708,65385,10813816,29360,29360,10117721,1389,2778,495946,539,1883,283060,1283,47253,8332359
202411,R2,2,0,Midwest Region,117202,117202,40701380,3325,6650,1176444,1140,4016,686284,2641,60026,9440996,88041,88041,31754933,2403,4806,852951,893,3211,592856,1873,51710,8008651
202411,R3,3,0,South Region,541744,541744,157095913,6306,12612,2028771,1975,7166,954505,6806,182463,27344716,417540,417540,123337099,4835,9670,1519243,1402,5250,715042,5209,154612,23629382
202411,R4,4,0,West Region,198053,198053,64900731,4085,8170,1537347,1173,4148,841154,3476,86965,15603012,163942,163942,53664678,3497,6994,1330090,936,3357,679066,2707,73883,13291866
202411,D1,1,1,New England Division,16248,16248,6319000,703,1406,282269,241,815,151549,693,14238,3135585,7390,7390,3221550,460,920,181011,148,519,90569,339,10190,2509978
202411,D2,1,2,Middle Atlantic Division,39663,39663,11891286,1685,3370,467256,637,2165,281309,2015,51147,7678231,21970,21970,6896171,929,1858,314936,391,1364,192491,944,37063,5822381
202411,D3,2,3,East North Central Division,71480,71480,25236345,1768,3536,662439,609,2096,393562,1628,35658,5801669,51716,51716,19088751,1189,2378,456457,458,1598,334224,1122,30210,4815104
202411,D4,2,4,West North Central Division,45722,45722,15465035,1557,3114,514005,531,1920,292722,1013,24368,3639327,36325,36325,12666182,1214,2428,396494,435,1613,258633,751,21500,3193547
202411,D5,3,5,South Atlantic Division,302755,302755,89124431,2208,4416,847106,804,2935,449308,3870,104579,16882318,234976,234976,69529257,1725,3450,589809,610,2293,370226,3029,91306,15064696
202411,D6,3,6,East South Central Division,61806,61806,17269725,581,1162,175783,314,1086,147044,929,18870,2625660,45591,45591,13597605,388,776,119532,198,707,95258,651,13464,1851349
202411,D7,3,7,West South Central Division,177183,177183,50701757,3517,7034,1005882,857,3145,358153,2007,59014,7836738,136973,136973,40210237,2722,5444,809902,594,2250,249558,1529,49842,6713336
202411,D8,4,8,Mountain Division,113236,113236,36328162,1647,3294,523648,619,2245,410534,1489,37059,6068229,97859,97859,31656646,1420,2840,450095,459,1706,307499,1121,30178,4933383
202411,D9,4,9,Pacific Division,84817,84817,28572569,2438,4876,1013699,554,1903,430620,1987,49906,9534783,66083,66083,22008033,2077,4154,879994,477,1651,371568,1586,43705,8358483
