Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201599,25,1,1,Massachusetts,6922,6922,2032508,230,460,70513,99,318,50982,270,9724,1826518,5744,5744,1755716,206,412,63872,85,273,46236,160,8479,1682273
201599,26,2,3,Michigan,13398,13398,3268392,177,354,49617,68,252,32287,243,4222,500174,11977,11977,2978216,142,284,41601,58,218,30539,224,3895,475976
201599,27,2,4,Minnesota,10900,10900,2930164,49,98,13825,86,332,36613,191,8215,1154487,10309,10309,2813158,46,92,13285,81,316,35043,164,7937,1133268
201599,28,3,6,Mississippi,5608,5608,988006,121,242,13866,19,65,5042,68,930,71224,4150,4150,770951,110,220,11740,2,8,60,38,696,57475
201599,29,2,4,Missouri,10339,10339,2340209,255,510,47231,137,507,46220,275,6988,712750,9657,9657,2232954,199,398,37673,122,461,42398,232,5999,669879
201599,30,4,8,Montana,2992,2992,641374,116,232,31822,63,231,24401,78,1371,129792,2822,2822,608237,98,196,27336,57,211,21834,73,1340,127588
201599,31,2,4,Nebraska,5198,5198,1044706,77,154,18250,7,24,1839,74,2720,252520,4628,4628,927560,63,126,15800,7,24,1839,62,2257,209007
201599,32,4,8,Nevada,10422,10422,1822204,24,48,5452,9,33,3802,252,3580,310299,10418,10418,1821660,24,48,5452,9,33,3802,252,3580,310299
201599,33,1,1,New Hampshire,2424,2424,567144,39,78,10894,13,45,5022,45,1216,153871,2270,2270,528497,39,78,10894,13,45,5022,40,1094,123172
201599,34,1,2,New Jersey,10518,10518,2296079,365,730,91420,85,269,35704,840,19043,1628793,8489,8489,1914725,315,630,80425,61,196,26570,309,9497,847050
201599,35,4,8,New Mexico,3925,3925,828540,9,18,2399,23,83,9505,40,573,31697,2941,2941,642996,3,6,700,9,31,5145,29,518,28944
201599,36,1,2,New York,10065,10065,2911836,622,1244,161170,341,1186,131068,1434,62116,7622263,8841,8841,2656297,590,1180,152896,332,1158,126980,1326,60835,7492354
201599,37,3,5,North Carolina,38937,38937,8310278,245,490,51513,66,260,19478,547,15070,1326662,36622,36622,7899382,229,458,49759,64,254,19208,512,14743,1290123
201599,38,2,4,North Dakota,3440,3440,678561,33,66,10077,5,19,1998,85,2731,262388,2890,2890,628241,31,62,9547,5,19,1998,84,2719,260602
201599,39,2,3,Ohio,13529,13529,3348471,159,318,29923,178,657,72401,301,5543,532095,12397,12397,3146608,122,244,26593,168,624,69454,269,5333,524164
201599,40,3,7,Oklahoma,9571,9571,2065949,168,336,34161,34,131,11395,67,1507,104729,9049,9049,1991171,150,300,31558,30,119,10380,65,1497,104241
201599,41,4,9,Oregon,10255,10255,2701797,172,344,54382,45,157,20201,229,6754,815578,9839,9839,2611936,172,344,54382,45,157,20201,226,6739,814322
201599,42,1,2,Pennsylvania,15420,15420,3465208,166,332,40139,199,666,84846,237,6436,816196,15085,15085,3397139,152,304,36466,197,660,84452,225,6244,796909
201599,43,0,0,Puerto Rico,1916,1916,163154,43,86,3963,58,210,20612,5,179,6926,1916,1916,163154,43,86,3963,58,210,20612,5,179,6926
201599,44,1,1,Rhode Island,841,841,190734,36,72,9300,13,46,6837,3,39,4743,787,787,179173,36,72,9300,13,46,6837,3,39,4743
201599,45,3,5,South Carolina,24322,24322,5661226,119,238,22210,8,31,3527,261,6439,555733,20527,20527,4956899,116,232,21748,7,28,2942,179,4526,448031
201599,46,2,4,South Dakota,2868,2868,596971,96,192,27093,46,165,13615,74,1257,103062,2577,2577,529095,95,190,26843,39,142,13335,74,1257,103062
201599,47,3,6,Tennessee,21636,21636,4616866,120,240,22177,43,160,13562,321,10183,943859,20083,20083,4323686,112,224,21073,40,148,12716,305,9904,925893
201599,48,3,7,Texas,105448,105448,22892161,1033,2066,200810,307,1137,122006,2130,66792,5871984,94028,94028,21518799,1016,2032,197833,291,1085,119044,2054,64842,5742417
201599,49,4,8,Utah,12523,12523,3176762,57,114,17455,142,516,74432,231,5144,582535,11544,11544,2931078,52,104,15456,106,395,60662,185,4853,548722
201599,50,1,1,Vermont,936,936,227464,46,92,12740,25,92,10114,58,878,83636,788,788,194784,43,86,11781,25,92,10114,22,572,63212
201599,51,3,5,Virginia,19865,19865,4089211,43,86,11025,45,169,20834,239,8349,603235,19114,19114,3920982,35,70,9456,45,169,20834,226,8183,580044
201599,52,0,0,Virgin Islands,166,166,38183,81,162,50983,9,27,4667,0,0,0,166,166,38183,81,162,50983,9,27,4667,0,0,0
201599,53,4,9,Washington,19797,19797,5645496,349,698,124926,212,745,127095,501,19134,2621342,19340,19340,5553301,341,682,122532,210,739,126296,487,18918,2599579
201599,54,3,5,West Virginia,2029,2029,363816,26,52,5479,39,146,11621,52,587,36267,1881,1881,345165,20,40,4064,29,110,9666,25,390,24268
201599,55,2,3,Wisconsin,9791,9791,2375987,265,530,66140,51,183,20758,290,6289,615497,9066,9066,2234134,254,508,63956,42,156,17701,245,5752,577410
201599,56,4,8,Wyoming,1681,1681,585956,20,40,8761,26,98,6254,6,84,6695,1618,1618,570968,19,38,8467,26,98,6254,6,84,6695
201599,US,0,0,United States,695998,695998,166276881,8491,16982,2137975,4192,15095,1912358,15452,454507,53284108,642941,642941,156445540,7893,15786,2006008,3880,14074,1809393,13531,426751,50913599
201599,R1,1,0,Northeast Region,52415,52415,13130966,1589,3178,417982,809,2750,342791,3079,103641,12621325,46437,46437,11893232,1458,2916,385495,760,2598,324429,2214,90204,11437221
201599,R2,2,0,Midwest Region,104673,104673,25148279,2119,4238,473285,922,3363,382047,2408,58310,6963978,96453,96453,23643671,1918,3836,437215,856,3153,365401,2139,54641,6711717
201599,R3,3,0,South Region,378203,378203,83583666,2932,5864,588950,1239,4625,532444,6231,184087,18018093,347048,347048,78506514,2770,5540,562809,1155,4342,511853,5710,175957,17368965
201599,R4,4,0,West Region,160707,160707,44413970,1851,3702,657758,1222,4357,655076,3734,108469,15680712,153003,153003,42402123,1747,3494,620489,1109,3981,607710,3468,105949,15395696
201599,D1,1,1,New England Division,16412,16412,4457842,436,872,125253,184,629,91174,568,16046,2554074,14022,14022,3925071,401,802,115708,170,584,86428,354,13628,2300908
201599,D2,1,2,Middle Atlantic Division,36003,36003,8673124,1153,2306,292729,625,2121,251617,2511,87595,10067251,32415,32415,7968161,1057,2114,269787,590,2014,238001,1860,76576,9136313
201599,D3,2,3,East North Central Divisi,59440,59440,14570407,1025,2050,244573,544,1958,241170,1426,29672,3729231,54549,54549,13640940,920,1840,225614,512,1855,232519,1253,27887,3599826
201599,D4,2,4,West North Central Divisi,45233,45233,10577872,1094,2188,228712,378,1405,140877,982,28638,3234747,41904,41904,10002731,998,1996,211601,344,1298,132882,886,26754,3111891
201599,D5,3,5,South Atlantic Division,201046,201046,45914078,921,1842,216391,613,2313,321998,3075,94576,10251194,188869,188869,43489127,865,1730,208106,598,2262,318882,2782,89876,9827463
201599,D6,3,6,East South Central Divisi,44107,44107,8912356,475,950,78575,219,810,62484,780,17817,1505761,39186,39186,8096006,412,824,67986,182,682,52625,656,16590,1431673
201599,D7,3,7,West South Central Divisi,133050,133050,28757232,1536,3072,293984,407,1502,147962,2376,71694,6261138,118993,118993,26921381,1493,2986,286717,375,1398,140346,2272,69491,6109829
201599,D8,4,8,Mountain Division,81663,81663,20755504,553,1106,169210,534,1983,245881,1273,29691,3581940,78081,78081,19818637,488,976,149735,461,1734,218641,1183,29078,3511444
201599,D9,4,9,Pacific Division,79044,79044,23658466,1298,2596,488548,688,2374,409195,2461,78778,12098772,74922,74922,22583486,1259,2518,470754,648,2247,389069,2285,76871,11884252
