Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202301,27,2,4,Minnesota,425,425,162837,3,6,953,2,7,1643,17,928,187354,356,356,144699,1,2,185,2,7,1643,6,806,168905
202301,28,3,6,Mississippi,537,537,81613,7,14,1085,1,3,504,4,31,2449,425,425,58743,5,10,610,0,0,0,1,10,1600
202301,29,2,4,Missouri,528,528,155017,27,54,7326,7,27,3601,11,419,58355,418,418,123786,25,50,6956,6,24,2998,7,356,51618
202301,30,4,8,Montana,106,106,33898,4,8,1252,3,9,1829,6,102,12235,74,74,26188,1,2,103,1,3,790,2,48,6622
202301,31,2,4,Nebraska,276,276,58649,3,6,652,1,3,387,7,144,17847,203,203,37585,2,4,302,1,3,387,4,66,7131
202301,32,4,8,Nevada,600,600,170294,4,8,1289,1,3,396,48,865,139310,477,477,136703,3,6,1080,0,0,0,36,686,116844
202301,33,1,1,New Hampshire,146,146,45654,6,12,1952,2,8,600,4,103,14179,71,71,24324,4,8,1132,2,8,600,2,93,12889
202301,34,1,2,New Jersey,1121,1121,198654,62,124,15958,9,27,2058,68,1210,100266,786,786,133478,53,106,12086,2,6,638,15,800,58304
202301,35,4,8,New Mexico,410,410,90211,1,2,120,0,0,0,8,169,11449,321,321,69500,1,2,120,0,0,0,1,84,4000
202301,36,1,2,New York,574,574,234144,15,30,4414,7,24,3359,32,630,76174,295,295,151786,11,22,3206,4,14,2443,16,457,51050
202301,37,3,5,North Carolina,4254,4254,1198420,41,82,16226,1,3,707,71,2727,357021,3399,3399,970215,35,70,14143,0,0,0,52,2166,289183
202301,38,2,4,North Dakota,38,38,11667,0,0,0,1,3,469,1,96,11626,13,13,4757,0,0,0,0,0,0,1,96,11626
202301,39,2,3,Ohio,795,795,258499,13,26,4831,12,40,9348,21,289,47558,648,648,216345,11,22,4650,11,37,7210,13,224,41089
202301,40,3,7,Oklahoma,594,594,153138,17,34,4647,1,3,255,2,10,1218,488,488,130530,13,26,3861,0,0,0,0,0,0
202301,41,4,9,Oregon,630,630,203892,31,62,12331,8,29,7410,35,763,119010,521,521,177544,28,56,11374,7,26,6885,27,693,109720
202301,42,1,2,Pennsylvania,944,944,257330,27,54,8404,20,68,8050,22,238,31831,605,605,179215,24,48,7624,17,59,7592,12,161,22750
202301,44,1,1,Rhode Island,58,58,15902,7,14,1957,2,7,877,0,0,0,32,32,8669,3,6,941,1,4,562,0,0,0
202301,45,3,5,South Carolina,2400,2400,664735,23,46,5296,5,18,3108,23,554,66210,1823,1823,505977,21,42,4798,4,15,2787,11,264,37013
202301,46,2,4,South Dakota,95,95,28885,2,4,735,4,14,1487,13,148,10892,62,62,20095,0,0,0,1,4,465,9,123,8170
202301,47,3,6,Tennessee,1904,1904,545222,21,42,4834,8,27,2527,31,394,85853,1487,1487,460033,15,30,3916,7,24,2353,21,250,72320
202301,48,3,7,Texas,8155,8155,2135349,279,558,62126,65,247,24687,166,7887,1004064,6089,6089,1661260,216,432,49019,44,171,17757,129,6746,878323
202301,49,4,8,Utah,799,799,264109,18,36,8698,16,59,9734,39,882,138432,715,715,241353,15,30,7709,12,47,7669,29,581,98967
202301,50,1,1,Vermont,51,51,14046,2,4,361,0,0,0,3,16,1512,16,16,5029,1,2,35,0,0,0,0,0,0
202301,51,3,5,Virginia,1399,1399,358770,8,16,2255,5,17,3962,34,1840,203458,1134,1134,291911,6,12,1625,4,14,3359,19,1215,126629
202301,53,4,9,Washington,1003,1003,332222,38,76,20707,26,94,12853,38,1085,169351,771,771,265973,36,72,19825,25,91,12560,25,881,140003
202301,54,3,5,West Virginia,155,155,36124,0,0,0,1,3,225,1,32,4310,123,123,29554,0,0,0,0,0,0,0,0,0
202301,55,2,3,Wisconsin,424,424,164462,33,66,12995,0,0,0,25,418,41336,276,276,117128,22,44,9034,0,0,0,13,301,26903
202301,56,4,8,Wyoming,59,59,21280,3,6,2354,1,3,116,0,0,0,36,36,14615,2,4,2025,0,0,0,0,0,0
202301,US,0,0,United States,53062,53062,15487041,1258,2516,404956,366,1295,202894,1497,44125,6227911,40724,40724,12340174,992,1984,329469,265,968,161477,1013,36023,5207621
202301,R1,1,0,Northeast Region,3662,3662,1043063,150,300,44008,53,177,23120,172,3349,511603,2147,2147,647434,115,230,31551,37,128,19154,58,2420,405615
202301,R2,2,0,Midwest Region,4829,4829,1590225,176,352,54581,51,173,27367,176,4466,820000,3700,3700,1272590,129,258,40912,40,139,21277,112,3802,737596
202301,R3,3,0,South Region,34404,34404,9716347,679,1358,198882,151,544,75275,677,25911,3382340,26576,26576,7814083,527,1054,162647,100,373,56179,493,21160,2804571
202301,R4,4,0,West Region,10167,10167,3137406,253,506,107485,111,401,77132,472,10399,1513968,8301,8301,2606067,221,442,94359,88,328,64867,350,8641,1259839
202301,D1,1,1,New England Division,1023,1023,352935,46,92,15232,17,58,9654,50,1271,303331,461,461,182954,27,54,8636,14,49,8481,15,1002,273510
202301,D2,1,2,Middle Atlantic Division,2639,2639,690128,104,208,28776,36,119,13466,122,2078,208272,1686,1686,464480,88,176,22915,23,79,10673,43,1418,132105
202301,D3,2,3,East North Central Division,2947,2947,999875,73,146,27280,32,106,17271,119,2553,507388,2283,2283,820253,49,98,20088,28,94,14091,83,2242,470644
202301,D4,2,4,West North Central Division,1882,1882,590350,103,206,27301,19,67,10096,57,1913,312612,1417,1417,452337,80,160,20824,12,45,7185,29,1560,266952
202301,D5,3,5,South Atlantic Division,20134,20134,6036105,229,458,75855,57,201,41028,413,16371,2110042,16101,16101,4991888,185,370,62425,43,156,33064,305,13464,1734007
202301,D6,3,6,East South Central Division,3999,3999,1025337,52,104,19548,18,59,6574,63,977,165810,2949,2949,787213,36,72,15677,10,35,4208,37,528,118388
202301,D7,3,7,West South Central Division,10271,10271,2654905,398,796,103479,76,284,27673,201,8563,1106488,7526,7526,2034982,306,612,84545,47,182,18907,151,7168,952176
202301,D8,4,8,Mountain Division,5275,5275,1631284,93,186,33680,50,184,31970,207,4671,704231,4400,4400,1375040,76,152,28240,34,132,23013,154,3686,575071
202301,D9,4,9,Pacific Division,4892,4892,1506122,160,320,73805,61,217,45162,265,5728,809737,3901,3901,1231028,145,290,66119,54,196,41854,196,4955,684769
