Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201899,25,1,1,Massachusetts,7169,7169,2350756,327,654,108422,112,380,78289,289,8841,1620497,5846,5846,1989323,254,508,85539,109,370,77452,185,7311,1415063
201899,26,2,3,Michigan,15633,15633,4067564,162,324,50146,106,394,53416,199,3229,398242,14229,14229,3766144,133,266,43332,93,349,49090,186,3069,380741
201899,27,2,4,Minnesota,13574,13574,3755437,98,196,30882,52,197,35093,206,11706,1899401,12669,12669,3544814,96,192,30182,52,197,35093,194,11579,1891181
201899,28,3,6,Mississippi,6136,6136,1135177,26,52,6228,29,110,10313,58,585,41787,4811,4811,952971,19,38,4780,18,72,6958,20,191,13866
201899,29,2,4,Missouri,11376,11376,2663420,270,540,60142,108,388,41715,151,4571,401790,10361,10361,2457433,249,498,56214,99,360,38832,134,4452,389275
201899,30,4,8,Montana,3213,3213,649230,139,278,42432,115,428,60840,78,1180,117394,2485,2485,595591,104,208,33622,105,397,57366,74,1003,94900
201899,31,2,4,Nebraska,4900,4900,1078249,82,164,22379,28,100,9306,73,2702,199911,4698,4698,1039993,78,156,21509,24,88,8783,72,2697,199620
201899,32,4,8,Nevada,12997,12997,2964249,21,42,5693,15,50,5945,280,4556,424723,12988,12988,2962065,21,42,5693,15,50,5945,280,4556,424723
201899,33,1,1,New Hampshire,2710,2710,702269,98,196,27242,20,75,11406,70,1464,134326,2252,2252,601168,80,160,21953,16,59,6776,48,1212,115052
201899,34,1,2,New Jersey,10348,10348,2120405,453,908,119947,172,586,94582,665,16100,1885497,8889,8889,1830227,419,840,111665,149,511,88374,372,13118,1589219
201899,35,4,8,New Mexico,4394,4394,1007273,6,12,1209,7,24,3213,59,383,25859,3420,3420,780945,4,8,640,5,18,2710,37,262,18191
201899,36,1,2,New York,10033,10033,2964345,568,1136,162455,234,795,96668,834,25814,3468914,8306,8306,2584346,490,980,144483,206,701,88863,703,24186,3256422
201899,37,3,5,North Carolina,51248,51248,11588273,273,546,58492,48,185,23205,583,19712,1911988,45596,45596,10500241,236,472,48673,46,178,22760,485,17791,1734926
201899,38,2,4,North Dakota,1905,1905,464240,25,50,9294,4,15,2672,36,1241,131692,1766,1766,430128,22,44,8539,4,15,2672,35,1228,129757
201899,39,2,3,Ohio,16329,16329,4341641,222,444,57043,175,621,68738,329,6827,721917,14936,14936,4048696,205,410,55173,162,577,66879,312,6731,713231
201899,40,3,7,Oklahoma,9361,9361,2065839,184,368,43841,26,92,8808,47,681,62809,8401,8401,1888511,163,326,40238,22,80,8308,38,620,59156
201899,41,4,9,Oregon,11217,11217,3010461,203,406,68644,59,212,33182,325,8297,1068607,10135,10135,2729115,188,376,63908,56,202,31858,309,8162,1050518
201899,42,1,2,Pennsylvania,15335,15335,3593293,255,510,83605,245,866,103846,307,6614,903577,14384,14384,3366704,205,410,66798,196,695,84548,278,5880,816856
201899,43,0,0,Puerto Rico,1554,1554,107067,19,38,1212,7,21,313,26,915,31177,0,0,0,0,0,0,0,0,0,0,0,0
201899,44,1,1,Rhode Island,936,936,223001,50,100,13178,18,59,5256,10,199,18839,789,789,197528,45,90,12278,18,59,5256,9,194,18464
201899,45,3,5,South Carolina,30579,30579,7737923,48,96,9450,10,38,4531,198,4774,391674,23701,23701,6106595,41,82,8266,10,38,4531,120,3218,302171
201899,46,2,4,South Dakota,2985,2985,650611,47,94,11250,36,134,9798,89,1750,182679,2611,2611,564782,43,86,9997,25,96,9379,88,1744,182319
201899,47,3,6,Tennessee,28021,28021,6238592,119,238,20711,88,328,28429,238,8582,760356,24896,24896,5616583,86,172,14840,74,282,23504,212,8121,717161
201899,48,3,7,Texas,126048,126048,27650487,1213,2426,236158,355,1351,155866,1764,63053,6647360,112619,112619,26257243,1193,2386,233456,333,1266,147983,1679,61827,6537709
201899,49,4,8,Utah,18545,18545,4725200,191,382,47165,269,979,123143,372,5668,715049,17043,17043,4353792,153,306,37899,176,646,82995,326,5205,656182
201899,50,1,1,Vermont,1131,1131,263130,37,74,11486,19,67,7166,46,808,83601,860,860,193635,31,62,9880,19,67,7166,25,670,73889
201899,51,3,5,Virginia,21427,21427,4798352,185,370,26202,71,264,33396,271,9916,972562,20397,20397,4572404,184,368,26082,69,256,32338,251,9390,928421
201899,52,0,0,Virgin Islands,117,117,26636,11,22,4633,0,0,0,0,0,0,117,117,26636,11,22,4633,0,0,0,0,0,0
201899,53,4,9,Washington,23676,23676,6950464,644,1288,233261,325,1123,203074,583,21659,2421181,22395,22395,6557638,636,1272,230584,315,1091,198850,554,21183,2366216
201899,54,3,5,West Virginia,2341,2341,449843,14,28,3826,17,62,5910,26,456,40499,2055,2055,411226,9,18,2393,16,59,5711,10,373,34708
201899,55,2,3,Wisconsin,12039,12039,3219584,427,854,134081,46,177,22626,267,6043,631928,11332,11332,3059188,421,842,131315,41,162,20391,219,5484,586498
201899,56,4,8,Wyoming,1533,1533,564072,21,42,6086,20,68,6108,13,169,16931,1381,1381,519781,18,36,4216,18,62,5875,9,144,13770
201899,US,0,0,United States,855332,855332,210849976,11096,22194,3086266,4898,17502,2521951,14953,433799,54661352,773448,773448,194383766,10096,20194,2827478,4318,15508,2307210,12971,407944,51836763
201899,R1,1,0,Northeast Region,53875,53875,13916166,1908,3818,562574,851,2929,409030,2384,62798,8439740,46336,46336,12156897,1625,3252,484043,744,2563,370251,1731,55092,7564020
201899,R2,2,0,Midwest Region,117892,117892,30312662,2319,4638,631483,917,3260,460885,2156,59698,7075668,108547,108547,28365046,2118,4236,594133,847,3028,444591,1927,57564,6893426
201899,R3,3,0,South Region,474903,474903,108673530,3684,7368,805070,1366,5040,634508,5816,189834,21006653,423950,423950,99774365,3401,6802,747763,1188,4412,577064,5120,178404,19919419
201899,R4,4,0,West Region,208662,208662,57947618,3185,6370,1087139,1764,6273,1017528,4597,121469,18139291,194615,194615,54087458,2952,5904,1001539,1539,5505,915304,4193,116884,17459898
201899,D1,1,1,New England Division,18159,18159,5238123,632,1264,196568,200,682,113934,578,14270,2181752,14757,14757,4375621,511,1022,161097,193,656,108467,378,11908,1901523
201899,D2,1,2,Middle Atlantic Division,35716,35716,8678043,1276,2554,366006,651,2247,295096,1806,48528,6257988,31579,31579,7781276,1114,2230,322946,551,1907,261784,1353,43184,5662497
201899,D3,2,3,East North Central Division,70458,70458,18516776,1240,2480,368689,579,2042,300563,1371,30924,3497038,65114,65114,17391201,1160,2320,353377,541,1914,289888,1195,29274,3353958
201899,D4,2,4,West North Central Division,47434,47434,11795886,1079,2158,262794,338,1218,160322,785,28774,3578630,43433,43433,10973845,958,1916,240756,306,1114,154703,732,28290,3539468
201899,D5,3,5,South Atlantic Division,263496,263496,62742845,1606,3212,395427,644,2341,347577,3112,106000,12268880,237541,237541,57362893,1504,3008,369950,586,2136,323632,2691,98095,11481742
201899,D6,3,6,East South Central Division,54911,54911,11819960,314,628,63642,220,810,82641,728,16353,1589772,48337,48337,10661786,237,474,48885,164,621,65895,599,14663,1450030
201899,D7,3,7,West South Central Division,156496,156496,34110725,1764,3528,346001,502,1889,204290,1976,67481,7148001,138072,138072,31749686,1660,3320,328928,438,1655,187537,1830,65646,6987647
201899,D8,4,8,Mountain Division,111119,111119,28851170,959,1918,266371,765,2787,371705,1810,39234,5079928,104450,104450,27222493,860,1720,233386,620,2284,305231,1664,37519,4835540
201899,D9,4,9,Pacific Division,97543,97543,29096448,2226,4452,820768,999,3486,645823,2787,82235,13059363,90165,90165,26864965,2092,4184,768153,919,3221,610073,2529,79365,12624358
