Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202112,25,1,1,Massachusetts,6561,6561,2319324,290,580,122999,89,286,55709,586,10234,1698204,2770,2770,1171722,207,414,88107,58,190,39815,130,6144,1166806
202112,26,2,3,Michigan,16305,16305,4748644,205,410,76985,125,457,66754,412,5444,932837,12238,12238,3745327,195,390,74799,99,372,58135,118,2433,599494
202112,27,2,4,Minnesota,18535,18535,5491183,288,576,105822,100,382,73165,506,18841,2585215,16798,16798,5029214,271,542,98945,88,343,63921,262,14672,2216888
202112,28,3,6,Mississippi,7485,7485,1545611,29,58,7192,58,222,23247,55,426,24631,5033,5033,1060534,11,22,2339,13,51,6131,21,202,11879
202112,29,2,4,Missouri,13442,13442,3605136,182,364,47815,248,921,113120,231,6577,685064,10970,10970,2866993,122,244,35597,241,899,110242,191,5407,571225
202112,30,4,8,Montana,3118,3118,906456,173,346,68650,74,272,39499,131,3245,405673,2377,2377,674532,132,264,52950,34,122,17997,96,2533,329952
202112,31,2,4,Nebraska,6198,6198,1419944,57,114,15330,41,145,20185,140,3668,350141,4624,4624,1040590,34,68,8301,41,145,20185,121,2763,247659
202112,32,4,8,Nevada,16286,16286,4473200,110,220,29076,200,680,96755,364,6214,691807,13611,13611,3732193,81,162,23011,176,602,86698,223,3704,374814
202112,33,1,1,New Hampshire,3259,3259,940486,53,106,18946,19,68,11583,42,588,85635,2001,2001,615287,45,90,16069,19,68,11583,25,489,77174
202112,34,1,2,New Jersey,14116,14116,2943483,630,1260,157784,219,749,62564,1094,22123,2164654,9684,9684,2207208,431,862,112749,147,516,47445,497,11618,1186086
202112,35,4,8,New Mexico,5492,5492,1413354,29,58,10465,7,27,2822,122,2290,197948,3193,3193,836136,27,54,9857,7,27,2822,37,1322,99781
202112,36,1,2,New York,11405,11405,3800061,439,878,140846,190,646,95902,993,29129,3893608,7600,7600,2699168,354,708,112812,159,545,82777,637,23004,2969993
202112,37,3,5,North Carolina,65213,65213,17364282,182,364,58042,86,308,56571,903,25256,3057046,45376,45376,12267333,107,214,30820,78,281,47886,526,19283,2398094
202112,38,2,4,North Dakota,2197,2197,655937,133,266,47420,1,4,625,23,975,136143,1708,1708,513083,130,260,46262,0,0,0,19,955,133212
202112,39,2,3,Ohio,20324,20324,6148791,256,512,66521,146,522,58853,483,9336,901308,16580,16580,5275221,176,352,46962,116,427,50246,425,8827,842810
202112,40,3,7,Oklahoma,13618,13618,3288128,253,506,42675,25,89,14453,64,726,67603,7041,7041,1836913,144,288,25441,18,65,8783,26,355,31481
202112,41,4,9,Oregon,12047,12047,3402956,183,366,70152,57,203,23261,311,7889,1248621,9528,9528,2801648,162,324,61495,51,182,19151,208,5611,921634
202112,42,1,2,Pennsylvania,20886,20886,5412651,595,1190,189320,396,1325,172715,859,27386,4053220,14956,14956,3929892,559,1118,177459,338,1135,147272,688,25347,3811404
202112,44,1,1,Rhode Island,1049,1049,289596,82,164,22462,24,92,9513,13,149,14114,673,673,181685,47,94,14577,20,79,8228,4,32,2659
202112,45,3,5,South Carolina,42778,42778,10453834,216,432,48626,9,32,6565,239,5883,592875,28767,28767,6885439,206,412,46596,9,32,6565,128,3452,362836
202112,46,2,4,South Dakota,4334,4334,1099945,60,120,23979,76,274,36708,171,3125,368466,4025,4025,1028913,52,104,22196,66,242,35790,171,3125,368466
202112,47,3,6,Tennessee,37275,37275,9676562,128,256,29312,185,696,87222,551,18841,1696286,27684,27684,7819771,79,158,21391,171,652,83698,491,17744,1596357
202112,48,3,7,Texas,176318,176318,41617186,2283,4566,493393,456,1715,172525,2141,79352,9139380,144477,144477,34328822,1784,3568,394344,342,1315,133180,1802,68488,7935275
202112,49,4,8,Utah,26285,26285,7185012,144,288,43860,183,648,113844,589,13648,1944042,22157,22157,5985557,93,186,28744,123,450,74828,464,9024,1310257
202112,50,1,1,Vermont,1324,1324,375534,45,90,16159,13,52,4712,53,598,62703,590,590,160796,18,36,6537,13,52,4712,12,242,33358
202112,51,3,5,Virginia,25025,25025,6032618,252,504,55729,52,184,25425,368,13711,1456254,21756,21756,5284264,242,484,52335,49,175,23614,304,12464,1327388
202112,53,4,9,Washington,24922,24922,7400650,765,1530,305519,420,1470,278494,729,28247,4271794,17764,17764,5359966,692,1384,286708,380,1344,255024,593,25063,3834017
202112,54,3,5,West Virginia,3190,3190,702868,40,80,10779,1,4,230,48,602,81574,2561,2561,591992,40,80,10779,1,4,230,6,150,20031
202112,55,2,3,Wisconsin,13195,13195,4454646,763,1526,303495,23,90,16493,411,10522,1293749,9700,9700,3451677,722,1444,283630,22,86,15698,367,10114,1253064
202112,56,4,8,Wyoming,2025,2025,958689,43,86,17315,43,161,12602,24,287,36967,1284,1284,739526,11,22,5662,33,126,10005,12,213,27831
202112,US,0,0,United States,1111414,1111414,292061134,15812,31624,4850182,5705,20388,3114580,20041,566484,75186398,874606,874606,234527407,13143,26286,4106295,4695,16959,2650387,14231,467484,63021586
202112,R1,1,0,Northeast Region,67188,67188,18635600,2393,4786,749864,988,3347,430287,3818,92581,12252301,43626,43626,12672959,1860,3720,595774,783,2686,356872,2077,68520,9439144
202112,R2,2,0,Midwest Region,144331,144331,42268002,3052,6104,1060490,1082,3892,593009,3020,77677,9503540,116963,116963,35301729,2655,5310,934599,981,3559,555120,2161,65815,8292220
202112,R3,3,0,South Region,645804,645804,159155435,6379,12758,1571649,1678,6169,825586,7439,238731,28565481,510877,510877,128419442,5198,10396,1324599,1308,4884,680792,5591,201451,24240443
202112,R4,4,0,West Region,254091,254091,72002097,3988,7976,1468179,1957,6980,1265698,5764,157495,24865076,203140,203140,58133277,3430,6860,1251323,1623,5830,1057603,4402,131698,21049779
202112,D1,1,1,New England Division,20781,20781,6479405,729,1458,261914,183,627,99107,872,13943,2140819,11386,11386,3836691,516,1032,192754,139,490,79377,255,8551,1471661
202112,D2,1,2,Middle Atlantic Division,46407,46407,12156195,1664,3328,487950,805,2720,331180,2946,78638,10111482,32240,32240,8836268,1344,2688,403020,644,2196,277494,1822,59969,7967483
202112,D3,2,3,East North Central Division,82985,82985,25288045,1823,3646,648915,544,1910,301673,1785,38904,4661095,65711,65711,20834497,1611,3222,579718,474,1677,277775,1262,33532,4054551
202112,D4,2,4,West North Central Division,61346,61346,16979957,1229,2458,411575,538,1982,291336,1235,38773,4842445,51252,51252,14467231,1044,2088,354882,507,1882,277345,899,32283,4237669
202112,D5,3,5,South Atlantic Division,354466,354466,89710758,2840,5680,808339,637,2338,399437,4022,127802,16410846,291350,291350,74465530,2693,5386,764685,597,2203,370684,2949,108929,14125683
202112,D6,3,6,East South Central Division,72418,72418,17982155,320,640,83639,369,1362,156282,1041,27358,2591965,50497,50497,13634121,204,408,57891,252,946,114857,767,22258,2026189
202112,D7,3,7,West South Central Division,218920,218920,51462522,3219,6438,679671,672,2469,269867,2376,83571,9562670,169030,169030,40319791,2301,4602,502022,459,1735,195251,1875,70264,8088571
202112,D8,4,8,Mountain Division,149007,149007,41592709,1839,3678,574540,1014,3686,571505,2678,71188,9654688,126312,126312,35247536,1542,3084,473621,815,2986,454975,2051,56354,7582471
202112,D9,4,9,Pacific Division,105084,105084,30409388,2149,4298,893639,943,3294,694193,3086,86307,15210388,76828,76828,22885741,1888,3776,777702,808,2844,602629,2351,75344,13467307
