Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201399,25,1,1,Massachusetts,7100,7100,1993203,177,354,56349,105,360,50689,215,6755,1667834,6228,6228,1781519,167,334,53468,91,316,45341,125,6086,1596014
201399,26,2,3,Michigan,12915,12915,2986284,175,350,39696,45,168,15461,130,2324,236112,11843,11843,2824473,159,318,35886,40,153,14020,117,2253,227704
201399,27,2,4,Minnesota,11114,11114,2863485,42,84,10443,69,259,27617,114,5856,789838,10508,10508,2744244,39,78,10043,66,250,26992,96,5604,768711
201399,28,3,6,Mississippi,5143,5143,855964,30,60,6270,61,224,10333,105,1372,83486,3834,3834,675971,11,22,2448,5,16,1196,70,1047,62894
201399,29,2,4,Missouri,9366,9366,1949186,246,492,40866,74,278,25641,141,3572,218528,8837,8837,1850041,234,468,38713,71,268,25086,96,2410,176323
201399,30,4,8,Montana,2620,2620,569239,88,176,22910,43,162,16196,91,1896,184563,2573,2573,560488,74,148,19647,40,152,15136,89,1886,184283
201399,31,2,4,Nebraska,5151,5151,994202,56,112,13787,8,27,2421,84,2253,139678,4130,4130,794250,54,108,13402,7,23,2112,69,1780,124955
201399,32,4,8,Nevada,8970,8970,1570410,31,62,5324,78,258,17441,113,1884,159711,8961,8961,1568925,31,62,5324,78,258,17441,113,1884,159711
201399,33,1,1,New Hampshire,2136,2136,487292,38,76,10118,22,82,9442,22,494,59121,2012,2012,457428,35,70,9315,22,82,9442,21,487,58260
201399,34,1,2,New Jersey,10377,10377,2094062,375,750,85136,100,341,36200,726,12741,995787,8276,8276,1681596,329,658,75484,81,281,28434,345,8566,674598
201399,35,4,8,New Mexico,3568,3568,714844,16,32,3736,35,129,11135,118,1432,102204,2517,2517,536763,9,18,1877,17,64,5601,118,1432,102204
201399,36,1,2,New York,10078,10078,2607706,598,1196,137601,268,896,88180,697,20411,1918596,8808,8808,2387919,557,1114,127331,262,877,84446,625,19758,1861167
201399,37,3,5,North Carolina,35316,35316,7100674,93,186,18430,72,269,23131,580,15519,1118937,34404,34404,6933996,93,186,18430,69,260,22766,569,15460,1117481
201399,38,2,4,North Dakota,3899,3899,767877,85,170,14410,41,158,20765,208,6305,554302,3716,3716,734788,77,154,12513,40,154,20456,208,6305,554302
201399,39,2,3,Ohio,12717,12717,2853820,145,290,31426,161,597,56445,355,6299,404376,11914,11914,2721795,143,286,31140,148,549,54740,314,6037,389017
201399,40,3,7,Oklahoma,10892,10892,2151122,142,284,25013,37,140,9998,122,2267,134644,10451,10451,2086315,137,274,24243,30,117,8224,120,2246,133619
201399,41,4,9,Oregon,8417,8417,2095322,86,172,24405,43,156,19023,218,6098,549612,8148,8148,2030019,86,172,24405,43,156,19023,215,6067,546884
201399,42,1,2,Pennsylvania,15505,15505,3105561,202,404,41707,212,744,73693,289,4997,528702,15006,15006,3018195,195,390,39666,202,713,70904,287,4984,527889
201399,44,1,1,Rhode Island,812,812,166049,21,42,4064,7,22,2920,5,52,6915,781,781,160339,10,20,2035,7,22,2920,5,52,6915
201399,45,3,5,South Carolina,20247,20247,4540615,54,108,8088,48,185,20980,221,4185,312003,17403,17403,4109581,42,84,7005,39,156,16594,167,3278,256832
201399,46,2,4,South Dakota,3193,3193,550804,26,52,6533,27,100,9617,102,2137,166740,2997,2997,508062,25,50,6173,24,90,9131,96,2096,164061
201399,47,3,6,Tennessee,16548,16548,3301653,222,444,39216,96,357,30788,238,6467,499182,15438,15438,3145444,210,420,37904,93,346,30009,221,6344,487747
201399,48,3,7,Texas,90832,90832,17951896,803,1606,142087,368,1407,122997,1917,53615,4138731,83358,83358,17348305,771,1542,136926,355,1362,120461,1643,49740,3873870
201399,49,4,8,Utah,11857,11857,2833386,83,166,23382,121,449,60344,249,3346,351919,11151,11151,2662993,78,156,20927,97,366,50619,214,3032,316881
201399,50,1,1,Vermont,955,955,211381,33,66,8487,15,50,5311,36,428,37814,750,750,174229,31,62,7779,15,50,5311,15,307,29720
201399,51,3,5,Virginia,20895,20895,4005709,62,124,12894,39,146,14829,373,10779,828573,19826,19826,3803771,59,118,12518,37,140,14709,356,10516,812876
201399,52,0,0,Virgin Islands,174,174,35170,63,126,16721,1,3,487,1,5,1350,174,174,35170,63,126,16721,1,3,487,1,5,1350
201399,53,4,9,Washington,18396,18396,4916875,335,670,101678,125,462,75374,452,13434,1590542,17682,17682,4778550,315,630,96576,125,462,75374,435,13251,1571722
201399,54,3,5,West Virginia,1945,1945,328949,25,50,6022,42,154,8302,41,426,22958,1726,1726,299613,23,46,5611,34,124,6160,35,396,21734
201399,55,2,3,Wisconsin,8881,8881,2038954,196,392,48508,57,218,20974,238,4378,369971,8067,8067,1893076,180,360,44249,54,208,19839,198,3407,261356
201399,56,4,8,Wyoming,1691,1691,489793,19,38,4706,22,88,5708,27,483,35728,1591,1591,469582,19,38,4706,22,88,5708,20,448,32730
201399,US,0,0,United States,620802,620802,139570700,7593,15186,1837485,3800,13784,1543655,13268,341050,34704074,577372,577372,132489163,7056,14112,1728819,3478,12696,1454001,11494,319518,32922665
201399,R1,1,0,Northeast Region,52630,52630,12133239,1552,3104,367719,788,2702,289025,2108,48639,5490039,46893,46893,11031190,1427,2854,338557,739,2548,269387,1498,42653,5009779
201399,R2,2,0,Midwest Region,101838,101838,22818631,1669,3338,386518,685,2537,265564,2217,49051,4412635,94186,94186,21441785,1573,3146,365252,643,2395,258386,1935,44820,4116123
201399,R3,3,0,South Region,330028,330028,68969366,2712,5424,562679,1344,5024,496717,5510,152856,12428459,306962,306962,65867229,2476,4952,526231,1194,4504,464075,4890,144668,11782781
201399,R4,4,0,West Region,136306,136306,35649464,1660,3320,520569,983,3521,492349,3433,90504,12372941,129331,129331,34148959,1580,3160,498779,902,3249,462153,3171,87377,12013982
201399,D1,1,1,New England Division,16670,16670,4325910,377,754,103275,208,721,90952,396,10490,2046954,14803,14803,3943480,346,692,96076,194,677,85604,241,9345,1946125
201399,D2,1,2,Middle Atlantic Division,35960,35960,7807329,1175,2350,264444,580,1981,198073,1712,38149,3443085,32090,32090,7087710,1081,2162,242481,545,1871,183783,1257,33308,3063654
201399,D3,2,3,East North Central Divisi,56471,56471,12934232,903,1806,232147,423,1555,163001,1296,23192,1925535,52120,52120,12189222,855,1710,220443,392,1450,158107,1113,21054,1725206
201399,D4,2,4,West North Central Divisi,45367,45367,9884399,766,1532,154371,262,982,102563,921,25859,2487100,42066,42066,9252563,718,1436,144809,251,945,100279,822,23766,2390917
201399,D5,3,5,South Atlantic Division,173357,173357,38261520,1001,2002,259260,565,2103,262039,2654,81998,7089024,164204,164204,36679532,958,1916,253710,531,1988,252148,2471,79417,6817028
201399,D6,3,6,East South Central Divisi,37046,37046,7070861,392,784,68619,294,1087,81308,674,12416,911866,33570,33570,6587676,329,658,59084,212,794,67185,563,11401,846995
201399,D7,3,7,West South Central Divisi,119625,119625,23636985,1319,2638,234800,485,1834,153370,2182,58442,4427569,109188,109188,22600021,1189,2378,213437,451,1722,144742,1856,53850,4118758
201399,D8,4,8,Mountain Division,69224,69224,16770433,602,1204,170183,436,1597,170817,1356,28118,3011040,65667,65667,16024146,557,1114,160571,388,1429,153693,1248,26636,2847356
201399,D9,4,9,Pacific Division,67082,67082,18879031,1058,2116,350386,547,1924,321532,2077,62386,9361901,63664,63664,18124813,1023,2046,338208,514,1820,308460,1923,60741,9166626
