Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,42,002200,001,    ,999,99999, ,17325      ,1,2,12,,Adams County,522,522,75872280,3,6,439800,1,4,230000,0,0,0,522,522,75872280,3,6,439800,1,4,230000,0,0,0
2003,42,002500,019,    ,430,38300, ,16046      ,1,2,0,,Adams township,101,101,14435567,0,0,0,0,0,0,5,26,936463,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,002800,021,    ,999,27780, ,17813      ,1,2,12,,Adams township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,003100,109,    ,999,99999, ,17813      ,1,2,12,,Adams township,11,11,721300,0,0,0,0,0,0,0,0,0,11,11,721300,0,0,0,0,0,0,0,0,0
2003,42,003400,129,0045,430,38300, ,15611      ,1,2,12,,Adamsburg borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,004000,071,0050,999,29540, ,19501      ,1,2,12,,Adamstown borough,19,19,2654668,0,0,0,0,0,0,0,0,0,19,19,2654668,0,0,0,0,0,0,0,0,0
2003,42,004600,111,    ,368,99999, ,15540      ,1,2,12,,Addison township,12,12,447000,0,0,0,0,0,0,0,0,0,12,12,447000,0,0,0,0,0,0,0,0,0
2003,42,004900,071,0065,999,29540, ,17501      ,1,2,0,,Akron borough,4,4,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,005200,015,0070,999,99999, ,16910      ,1,2,12,,Alba borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,005500,011,    ,999,39740, ,19529      ,1,2,12,,Albany township,6,6,727000,0,0,0,0,0,0,0,0,0,6,6,727000,0,0,0,0,0,0,0,0,0
2003,42,005800,015,    ,999,99999, ,18833      ,1,2,0,,Albany township,7,7,1597167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,006100,049,0085,999,21500, ,16401      ,1,2,12,,Albion borough,5,5,310000,0,0,0,0,0,0,0,0,0,5,5,310000,0,0,0,0,0,0,0,0,0
2003,42,006400,077,0090,999,10900, ,18011      ,1,2,9,,Alburtis borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,006700,045,0095,428,37980, ,19018      ,1,2,0,,Aldan borough,3,3,131913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,007000,003,    ,430,38300, ,151432332  ,1,2,12,,Aleppo township,10,10,1840000,0,0,0,0,0,0,0,0,0,10,10,1840000,0,0,0,0,0,0,0,0,0
2003,42,007300,059,    ,999,99999, ,15352      ,1,2,0,,Aleppo township,1,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,007600,061,0110,999,99999, ,16611      ,1,2,0,,Alexandria borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,007900,007,0115,430,38300, ,15001      ,1,2,12,,Aliquippa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,008200,105,    ,999,99999, ,16923      ,1,2,12,,Allegany township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,008800,013,    ,999,11020, ,166359214  ,1,2,12,,Allegheny township,20,20,3835353,0,0,0,0,0,0,0,0,0,20,20,3835353,0,0,0,0,0,0,0,0,0
2003,42,009100,019,    ,430,38300, ,16049      ,1,2,12,,Allegheny township,8,8,772255,0,0,0,0,0,0,0,0,0,8,8,772255,0,0,0,0,0,0,0,0,0
2003,42,009400,021,    ,999,27780, ,15940      ,1,2,12,,Allegheny township,24,24,3187205,0,0,0,0,0,0,0,0,0,24,24,3187205,0,0,0,0,0,0,0,0,0
2003,42,009700,111,    ,368,99999, ,15530      ,1,2,12,,Allegheny township,5,5,382000,0,0,0,0,0,0,0,0,0,5,5,382000,0,0,0,0,0,0,0,0,0
2003,42,010000,121,    ,999,99999, ,16341      ,1,2,12,,Allegheny township,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
2003,42,010300,129,    ,430,38300, ,15656      ,1,2,12,,Allegheny township,53,53,8133800,0,0,0,0,0,0,0,0,0,53,53,8133800,0,0,0,0,0,0,0,0,0
2003,42,010600,095,    ,999,10900, ,18067      ,1,2,12,,Allen township,107,107,16050000,0,0,0,0,0,0,0,0,0,107,107,16050000,0,0,0,0,0,0,0,0,0
2003,42,010900,125,0160,430,38300, ,15412      ,1,2,12,,Allenport borough,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
2003,42,011200,077,0165,999,10900,1,18101      ,1,2,10,,Allentown,51,51,8823368,0,0,0,0,0,0,0,0,0,41,41,6869000,0,0,0,0,0,0,0,0,0
2003,42,011500,035,    ,999,99999, ,17751      ,1,2,0,,Allison township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,011800,011,    ,999,39740, ,19560      ,1,2,12,,Alsace township,4,4,814000,0,0,0,0,0,0,0,0,0,4,4,814000,0,0,0,0,0,0,0,0,0
2003,42,012100,013,0190,999,11020,1,16603      ,1,2,12,,Altoona,8,8,617863,0,0,0,0,0,0,1,5,250000,8,8,617863,0,0,0,0,0,0,1,5,250000
2003,42,012400,091,0195,428,37980, ,19002      ,1,2,12,,Ambler borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,012700,007,0205,430,38300, ,15003      ,1,2,12,,Ambridge borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,013000,011,    ,999,39740, ,19518      ,1,2,12,,Amity township,155,155,28985000,0,0,0,0,0,0,0,0,0,155,155,28985000,0,0,0,0,0,0,0,0,0
2003,42,013300,049,    ,999,21500, ,16438      ,1,2,12,,Amity township,2,2,215000,0,0,0,0,0,0,0,0,0,2,2,215000,0,0,0,0,0,0,0,0,0
2003,42,013600,125,    ,430,38300, ,15311      ,1,2,12,,Amwell township,16,16,2141300,0,0,0,0,0,0,0,0,0,16,16,2141300,0,0,0,0,0,0,0,0,0
2003,42,013900,083,    ,999,99999, ,16743      ,1,2,12,,Annin township,2,2,275000,0,0,0,0,0,0,0,0,0,2,2,275000,0,0,0,0,0,0,0,0,0
2003,42,014500,081,    ,558,48700, ,17728      ,1,2,12,,Anthony township,6,6,575000,0,0,0,0,0,0,0,0,0,6,6,575000,0,0,0,0,0,0,0,0,0
2003,42,015100,013,    ,999,11020, ,16617      ,1,2,12,,Antis township,27,27,4096731,0,0,0,0,0,0,0,0,0,27,27,4096731,0,0,0,0,0,0,0,0,0
2003,42,015700,115,    ,999,99999, ,18830      ,1,2,12,,Apolacon township,3,3,398401,0,0,0,0,0,0,0,0,0,3,3,398401,0,0,0,0,0,0,0,0,0
2003,42,016000,005,0265,430,38300, ,15613      ,1,2,12,,Apollo borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,016300,005,0270,430,38300, ,16201      ,1,2,12,,Applewold borough,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2003,42,016600,115,    ,999,99999, ,18465      ,1,2,12,,Ararat township,4,4,490000,0,0,0,0,0,0,0,0,0,4,4,490000,0,0,0,0,0,0,0,0,0
2003,42,016900,069,0280,999,42540, ,18403      ,1,2,12,,Archbald borough,40,40,6167150,0,0,0,0,0,0,0,0,0,40,40,6167150,0,0,0,0,0,0,0,0,0
2003,42,017500,063,0300,999,99999, ,15954      ,1,2,12,,Armagh borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,017800,087,    ,999,99999, ,17063      ,1,2,12,,Armagh township,15,15,1372200,0,0,0,0,0,0,0,0,0,15,15,1372200,0,0,0,0,0,0,0,0,0
2003,42,018100,015,    ,999,99999, ,16947      ,1,2,12,,Armenia township,2,2,108500,0,0,0,0,0,0,0,0,0,2,2,108500,0,0,0,0,0,0,0,0,0
2003,42,018700,063,    ,999,99999, ,15701      ,1,2,12,,Armstrong township,11,11,1467239,0,0,0,0,0,0,0,0,0,11,11,1467239,0,0,0,0,0,0,0,0,0
2003,42,019000,081,    ,558,48700, ,17701      ,1,2,0,,Armstrong township,3,3,187875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,019300,129,0325,430,38300, ,15068      ,1,2,11,,Arnold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,019600,129,0330,430,38300, ,15617      ,1,2,12,,Arona borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,020500,031,    ,999,99999, ,16232      ,1,2,12,,Ashland township,4,4,370000,0,0,0,0,0,0,0,0,0,4,4,370000,0,0,0,0,0,0,0,0,0
2003,42,020800,079,0345,999,42540, ,187061520  ,1,2,12,,Ashley borough,1,1,103000,0,0,0,0,0,0,0,0,0,1,1,103000,0,0,0,0,0,0,0,0,0
2003,42,021100,021,0350,999,27780, ,16613      ,1,2,12,,Ashville borough,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2003,42,021400,003,0355,430,38300, ,15215      ,1,2,11,,Aspinwall borough,3,3,575000,0,0,0,0,0,0,0,0,0,3,3,575000,0,0,0,0,0,0,0,0,0
2003,42,021700,045,    ,428,37980, ,19014      ,1,2,12,,Aston township,43,43,10750000,0,0,0,0,0,0,0,0,0,43,43,10750000,0,0,0,0,0,0,0,0,0
2003,42,022000,015,    ,999,99999, ,18848      ,1,2,12,,Asylum township,4,4,531201,0,0,0,0,0,0,0,0,0,4,4,531201,0,0,0,0,0,0,0,0,0
2003,42,022300,029,0370,428,37980, ,19310      ,1,2,12,,Atglen borough,17,17,1276000,0,0,0,0,0,0,0,0,0,17,17,1276000,0,0,0,0,0,0,0,0,0
2003,42,022600,015,0375,999,99999, ,18810      ,1,2,0,,Athens borough,1,1,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,022900,015,    ,999,99999, ,18840      ,1,2,12,,Athens township,14,14,2800000,0,0,0,0,0,0,0,0,0,14,14,2800000,0,0,0,0,0,0,0,0,0
2003,42,023200,039,    ,999,99999, ,16404      ,1,2,12,,Athens township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,024400,105,0410,999,99999, ,16720      ,1,2,12,,Austin borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,024700,003,0415,430,38300, ,15222      ,1,2,7,,Avalon borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,025000,035,0425,999,99999, ,17721      ,1,2,12,,Avis borough,8,8,499000,0,0,0,0,0,0,0,0,0,8,8,499000,0,0,0,0,0,0,0,0,0
2003,42,025600,029,0440,428,37980, ,19311      ,1,2,11,,Avondale borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,025900,129,0445,430,38300, ,15618      ,1,2,11,,Avonmore borough,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2003,42,026200,057,    ,999,99999, ,17233      ,1,2,12,,Ayr township,3,3,290500,0,0,0,0,0,0,0,0,0,3,3,290500,0,0,0,0,0,0,0,0,0
2003,42,026500,007,0455,430,38300, ,150051937  ,1,2,12,,Baden borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,026800,035,    ,999,99999, ,17745      ,1,2,0,,Bald Eagle township,5,5,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,027100,003,0485,430,38300, ,15227      ,1,2,12,,Baldwin borough,5,5,660000,0,0,0,0,0,0,0,0,0,5,5,660000,0,0,0,0,0,0,0,0,0
2003,42,027400,003,    ,430,38300, ,15234      ,1,2,12,,Baldwin township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,027700,011,0495,999,39740, ,19503      ,1,2,12,,Bally borough,1,1,136075,0,0,0,0,0,0,0,0,0,1,1,136075,0,0,0,0,0,0,0,0,0
2003,42,028000,095,0500,999,10900, ,18013      ,1,2,12,,Bangor borough,5,5,500000,0,0,0,0,0,0,0,0,0,5,5,500000,0,0,0,0,0,0,0,0,0
2003,42,028300,025,    ,999,10900, ,182540095  ,1,2,12,,Banks township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,028600,063,    ,999,99999, ,15772      ,1,2,12,,Banks township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,028900,121,0510,999,99999, ,16038      ,1,2,0,,Barkeyville borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,029500,053,    ,999,99999, ,16217____  ,1,2,12,,Barnett township,8,8,639000,0,0,0,0,0,0,0,0,0,8,8,639000,0,0,0,0,0,0,0,0,0
2003,42,030100,021,    ,999,27780, ,15714      ,1,2,12,,Barr township,6,6,542000,0,0,0,0,0,0,0,0,0,6,6,542000,0,0,0,0,0,0,0,0,0
2003,42,030400,061,    ,999,99999, ,16669      ,1,2,12,,Barree township,6,6,462110,0,0,0,0,0,0,0,0,0,6,6,462110,0,0,0,0,0,0,0,0,0
2003,42,030700,089,    ,999,99999, ,18326      ,1,2,12,,Barrett township,33,33,6118154,0,0,0,0,0,0,0,0,0,33,33,6118154,0,0,0,0,0,0,0,0,0
2003,42,031300,071,    ,999,29540, ,17566      ,1,2,12,,Bart township,11,11,1463000,0,0,0,0,0,0,0,0,0,11,11,1463000,0,0,0,0,0,0,0,0,0
2003,42,031600,081,    ,558,48700, ,17701      ,1,2,0,,Bastress township,1,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,031900,095,0565,999,10900, ,18014      ,1,2,0,,Bath borough,6,6,561600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,032200,067,    ,999,99999, ,17082      ,1,2,12,,Beale township,4,4,246000,0,0,0,0,0,0,0,0,0,4,4,246000,0,0,0,0,0,0,0,0,0
2003,42,032500,125,0575,430,38300, ,15313      ,1,2,12,,Beallsville borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,032800,079,    ,999,42540, ,18602      ,1,2,12,,Bear Creek township,24,24,4281669,0,0,0,0,0,0,0,0,0,24,24,4281669,0,0,0,0,0,0,0,0,0
2003,42,033700,007,0625,430,38300, ,15010      ,1,2,0,,Beaver Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,034000,025,0630,999,10900, ,18218      ,1,2,0,,Beaver Meadows borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,034300,007,0590,430,38300, ,15009      ,1,2,12,,Beaver borough,1,1,98500,0,0,0,0,0,0,0,0,0,1,1,98500,0,0,0,0,0,0,0,0,0
2003,42,034600,031,    ,999,99999, ,16232      ,1,2,12,,Beaver township,4,4,162000,0,0,0,0,0,0,0,0,0,4,4,162000,0,0,0,0,0,0,0,0,0
2003,42,034900,037,    ,756,99999, ,179859559  ,1,2,0,,Beaver township,3,3,178125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,035200,039,    ,999,99999, ,16406      ,1,2,0,,Beaver township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,035800,109,    ,999,99999, ,17813      ,1,2,12,,Beaver township,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2003,42,036100,109,0635,999,99999, ,17813      ,1,2,2,,Beavertown borough,4,4,206400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,036400,033,    ,999,99999, ,16627      ,1,2,12,,Beccaria township,6,6,486500,0,0,0,0,0,0,0,0,0,6,6,486500,0,0,0,0,0,0,0,0,0
2003,42,036700,011,0645,999,39740, ,19505      ,1,2,12,,Bechtelsville borough,0,0,0,0,0,0,0,0,0,1,8,500000,0,0,0,0,0,0,0,0,0,1,8,500000
2003,42,037300,009,0650,999,99999, ,15522      ,1,2,12,,Bedford borough,3,3,375464,0,0,0,0,0,0,0,0,0,3,3,375464,0,0,0,0,0,0,0,0,0
2003,42,037600,009,    ,999,99999, ,15522      ,1,2,12,,Bedford township,18,18,2437000,0,0,0,0,0,0,0,0,0,18,18,2437000,0,0,0,0,0,0,0,0,0
2003,42,037900,017,    ,428,37980, ,18910      ,1,2,12,,Bedminster township,18,18,6023750,0,0,0,0,0,0,0,0,0,18,18,6023750,0,0,0,0,0,0,0,0,0
2003,42,038200,035,0662,999,99999, ,16822      ,1,2,0,,Beech Creek borough,2,2,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,038500,035,    ,999,99999, ,16822      ,1,2,0,,Beech Creek township,11,11,1092144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,038800,057,    ,999,99999, ,17238      ,1,2,12,,Belfast township,12,12,1208059,0,0,0,0,0,0,0,0,0,12,12,1208059,0,0,0,0,0,0,0,0,0
2003,42,039100,003,0666,430,38300, ,15005      ,1,2,12,,Bell Acres borough,9,9,2957900,0,0,0,0,0,0,0,0,0,9,9,2957900,0,0,0,0,0,0,0,0,0
2003,42,039400,033,    ,999,99999, ,15757      ,1,2,12,,Bell township,1,1,79400,0,0,0,0,0,0,0,0,0,1,1,79400,0,0,0,0,0,0,0,0,0
2003,42,040000,129,    ,430,38300, ,15680      ,1,2,0,,Bell township,10,10,1273699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,040600,027,0695,999,44300, ,16823      ,1,2,12,,Bellefonte borough,10,10,1700000,0,0,0,0,0,0,0,0,0,10,10,1700000,0,0,0,0,0,0,0,0,0
2003,42,040900,003,0710,430,38300, ,15202      ,1,2,12,,Bellevue borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,041200,013,0715,999,11020, ,16617      ,1,2,12,,Bellwood borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,041500,003,0725,430,38300, ,15202      ,1,2,12,,Ben Avon Heights borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,041800,003,0720,430,38300, ,15202      ,1,2,12,,Ben Avon borough,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
2003,42,042400,047,    ,999,99999, ,15821      ,1,2,12,,Benezette township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,042700,027,    ,999,44300, ,16823      ,1,2,12,,Benner township,33,33,4215000,0,0,0,0,0,0,0,0,0,33,33,4215000,0,0,0,0,0,0,0,0,0
2003,42,043000,017,    ,428,37980, ,19020      ,1,2,12,,Bensalem township,128,128,7287805,0,0,0,0,0,0,2,16,800000,128,128,7287805,0,0,0,0,0,0,2,16,800000
2003,42,043300,111,0750,368,99999, ,15904      ,1,2,12,,Benson borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,043600,125,0755,430,38300, ,15314      ,1,2,12,,Bentleyville borough,6,6,713500,0,0,0,0,0,0,0,0,0,6,6,713500,0,0,0,0,0,0,0,0,0
2003,42,043900,037,0760,756,99999, ,17814      ,1,2,0,,Benton borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,044200,037,    ,756,99999, ,17814      ,1,2,12,,Benton township,10,10,1165000,0,0,0,0,0,0,0,0,0,10,10,1165000,0,0,0,0,0,0,0,0,0
2003,42,044500,069,    ,999,42540, ,18419      ,1,2,0,,Benton township,7,7,843374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,045400,111,0780,368,99999, ,15530      ,1,2,12,,Berlin borough,2,2,203000,0,0,0,0,0,0,0,0,0,2,2,203000,0,0,0,0,0,0,0,0,0
2003,42,045700,127,    ,999,99999, ,18405      ,1,2,12,,Berlin township,20,20,3237000,0,0,0,0,0,0,0,0,0,20,20,3237000,0,0,0,0,0,0,0,0,0
2003,42,046000,011,    ,999,39740, ,19605      ,1,2,12,,Bern township,14,14,2684545,0,0,0,0,0,0,0,0,0,14,14,2684545,0,0,0,0,0,0,0,0,0
2003,42,046300,011,0795,999,39740, ,19607      ,1,2,0,,Bernville borough,3,3,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,046900,037,0810,756,99999, ,18603      ,1,2,12,,Berwick borough,1,1,109067,0,0,0,0,0,0,0,0,0,1,1,109067,0,0,0,0,0,0,0,0,0
2003,42,047500,073,0815,999,99999, ,16112      ,1,2,12,,Bessemer borough,2,2,160000,0,0,0,0,0,0,0,0,0,2,2,160000,0,0,0,0,0,0,0,0,0
2003,42,047800,127,0820,999,99999, ,18405      ,1,2,12,,Bethany borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,048100,003,0826,430,38300, ,15102      ,1,2,12,,Bethel Park borough,81,81,18955000,0,0,0,0,0,0,0,0,0,81,81,18955000,0,0,0,0,0,0,0,0,0
2003,42,048700,011,    ,999,39740, ,195070024  ,1,2,0,,Bethel township,23,23,3163951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,049000,045,    ,428,37980, ,19061      ,1,2,2,,Bethel township,110,110,13526647,15,30,2786708,4,13,1332500,9,48,3847142,23,23,3600000,1,2,210000,1,4,320000,0,0,0
2003,42,049300,057,    ,999,99999, ,17267      ,1,2,12,,Bethel township,12,12,1286400,0,0,0,0,0,0,0,0,0,12,12,1286400,0,0,0,0,0,0,0,0,0
2003,42,049600,075,    ,276,30140, ,17026      ,1,2,12,,Bethel township,52,52,7558203,0,0,0,0,0,0,0,0,0,52,52,7558203,0,0,0,0,0,0,0,0,0
2003,42,050200,095,0855,999,10900,1,18018      ,1,2,12,,Bethlehem,21,21,2954000,0,0,0,0,0,0,0,0,0,21,21,2954000,0,0,0,0,0,0,0,0,0
2003,42,050500,095,    ,999,10900, ,18020      ,1,2,12,,Bethlehem township,157,157,36410200,0,0,0,3,12,670000,0,0,0,157,157,36410200,0,0,0,3,12,670000,0,0,0
2003,42,050800,007,0865,430,38300, ,16115      ,1,2,12,,Big Beaver borough,9,9,1087900,0,0,0,0,0,0,0,0,0,9,9,1087900,0,0,0,0,0,0,0,0,0
2003,42,051400,033,    ,999,99999, ,16661      ,1,2,0,,Bigler township,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,052000,105,    ,999,99999, ,16923      ,1,2,0,,Bingham township,6,6,510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,052300,011,0895,999,39740, ,19508      ,1,2,12,,Birdsboro borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,052900,029,    ,428,37980, ,19382      ,1,2,12,,Birmingham township,6,6,3110000,0,0,0,0,0,0,0,0,0,6,6,3110000,0,0,0,0,0,0,0,0,0
2003,42,053200,045,    ,428,37980, ,19317      ,1,2,12,,Chadds Ford township,8,8,3030000,0,0,0,0,0,0,0,0,0,8,8,3030000,0,0,0,0,0,0,0,0,0
2003,42,053500,079,    ,999,42540, ,18246      ,1,2,12,,Black Creek township,18,18,2922290,0,0,0,0,0,0,0,0,0,18,18,2922290,0,0,0,0,0,0,0,0,0
2003,42,053800,063,    ,999,99999, ,15717      ,1,2,12,,Black Lick township,8,8,804000,0,0,0,0,0,0,0,0,0,8,8,804000,0,0,0,0,0,0,0,0,0
2003,42,054100,111,    ,368,99999, ,15557      ,1,2,12,,Black township,1,1,9000,0,0,0,0,0,0,0,0,0,1,1,9000,0,0,0,0,0,0,0,0,0
2003,42,054400,021,    ,999,27780, ,15922      ,1,2,12,,Blacklick township,4,4,190000,0,0,0,0,0,0,0,0,0,4,4,190000,0,0,0,0,0,0,0,0,0
2003,42,055000,125,    ,430,38300, ,15365      ,1,2,11,,Blaine township,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2003,42,055600,013,    ,999,11020, ,16635      ,1,2,12,,Blair township,25,25,4563801,1,2,95000,3,11,420000,0,0,0,25,25,4563801,1,2,95000,3,11,420000,0,0,0
2003,42,055900,063,0950,999,99999, ,15717      ,1,2,12,,Blairsville borough,6,6,704500,0,0,0,0,0,0,0,0,0,6,6,704500,0,0,0,0,0,0,0,0,0
2003,42,056200,069,0955,999,42540, ,18452      ,1,2,12,,Blakely borough,4,4,446555,0,0,0,0,0,0,0,0,0,4,4,446555,0,0,0,0,0,0,0,0,0
2003,42,056500,003,0965,430,38300, ,15238      ,1,2,12,,Blawnox borough,1,1,95000,0,0,0,0,0,0,0,0,0,1,1,95000,0,0,0,0,0,0,0,0,0
2003,42,057100,099,0985,276,25420, ,17068      ,1,2,12,,Bloomfield borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,057400,009,    ,999,99999, ,16664      ,1,2,12,,Bloomfield township,1,1,106000,0,0,0,0,0,0,0,0,0,1,1,106000,0,0,0,0,0,0,0,0,0
2003,42,057700,039,    ,999,99999, ,16438      ,1,2,0,,Bloomfield township,21,21,835156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,058000,103,    ,408,35620, ,184289039  ,1,2,12,,Blooming Grove township,95,95,19068117,0,0,0,0,0,0,0,0,0,95,95,19068117,0,0,0,0,0,0,0,0,0
2003,42,058300,039,0995,999,99999, ,16335      ,1,2,0,,Blooming Valley borough,7,7,413000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,058600,037,1000,756,99999, ,17815      ,1,2,12,,Bloomsburg town,9,9,667000,0,0,0,1,4,483000,1,5,150000,9,9,667000,0,0,0,1,4,483000,1,5,150000
2003,42,058900,117,    ,999,99999, ,16911      ,1,2,12,,Bloss township,3,3,173400,0,0,0,0,0,0,0,0,0,3,3,173400,0,0,0,0,0,0,0,0,0
