Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,19,629500,041,3745,999,99999, ,51357      ,2,4,12,,Rossie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,630700,041,3760,999,99999, ,51357      ,2,4,12,,Royal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,631000,067,3765,999,99999, ,50471      ,2,4,12,,Rudd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,631600,153,3770,218,19780, ,50237      ,2,4,12,,Runnells,2,2,204000,0,0,0,0,0,0,0,0,0,2,2,204000,0,0,0,0,0,0,0,0,0
2003,19,632500,147,3780,999,99999, ,51358      ,2,4,0,,Ruthven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,632800,091,3785,999,99999, ,50582      ,2,4,12,,Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,634000,097,3795,999,99999, ,52070      ,2,4,12,,Sabula,1,1,122918,0,0,0,0,0,0,0,0,0,1,1,122918,0,0,0,0,0,0,0,0,0
2003,19,634300,161,3800,999,99999, ,50583      ,2,4,12,,Sac City,2,2,120000,0,0,0,0,0,0,0,0,0,2,2,120000,0,0,0,0,0,0,0,0,0
2003,19,635200,061,3805,999,20220, ,520018145  ,2,4,12,,Sageville,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
2003,19,635500,087,3845,999,99999, ,52649      ,2,4,12,,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,636100,193,3850,512,43580, ,51052      ,2,4,12,,Salix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,637000,141,3855,999,99999, ,51248      ,2,4,12,,Sanborn,4,4,395000,0,0,0,0,0,0,0,0,0,4,4,395000,0,0,0,0,0,0,0,0,0
2003,19,639100,047,3875,999,99999, ,51461      ,2,4,12,,Schleswig,2,2,230000,0,0,0,0,0,0,0,0,0,2,2,230000,0,0,0,0,0,0,0,0,0
2003,19,639700,163,    ,999,19340, ,52801      ,2,4,12,,Scott County Unincorporated Area,74,74,9322254,0,0,0,0,0,0,0,0,0,74,74,9322254,0,0,0,0,0,0,0,0,0
2003,19,643600,073,3880,999,99999, ,514620428  ,2,4,12,,Scranton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,645100,193,3890,512,43580, ,51054      ,2,4,12,,Sergeant Bluff,40,40,6320650,0,0,0,0,0,0,0,0,0,40,40,6320650,0,0,0,0,0,0,0,0,0
2003,19,646300,185,3895,999,99999, ,52590      ,2,4,0,,Seymour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,648400,173,3910,999,99999, ,50862      ,2,4,0,,Sharpsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,648700,069,3915,999,99999, ,50475      ,2,4,12,,Sheffield,5,5,888000,0,0,0,0,0,0,0,0,0,5,5,888000,0,0,0,0,0,0,0,0,0
2003,19,649300,165,3920,999,99999, ,51570      ,2,4,0,,Shelby,1,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,649600,165,    ,999,99999, ,51537      ,2,4,12,,Shelby County Unincorporated Area,2,2,280000,0,0,0,0,0,0,0,0,0,2,2,280000,0,0,0,0,0,0,0,0,0
2003,19,650800,169,3925,112,11180, ,50243      ,2,4,12,,Sheldahl,3,3,368755,0,0,0,0,0,0,0,0,0,3,3,368755,0,0,0,0,0,0,0,0,0
2003,19,651100,141,3930,999,99999, ,51201      ,2,4,12,,Sheldon,10,10,2022000,0,0,0,0,0,0,0,0,0,10,10,2022000,0,0,0,0,0,0,0,0,0
2003,19,651700,023,3935,999,99999, ,50670      ,2,4,12,,Shell Rock,6,6,731000,0,0,0,0,0,0,0,0,0,6,6,731000,0,0,0,0,0,0,0,0,0
2003,19,652300,011,3940,999,16300, ,52332      ,2,4,12,,Shellsburg,6,6,835000,0,0,0,0,0,0,0,0,0,6,6,835000,0,0,0,0,0,0,0,0,0
2003,19,652900,145,3945,999,99999, ,51601      ,2,4,0,,Shenandoah,2,2,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,657400,061,3950,999,20220, ,52073      ,2,4,12,,Sherrill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,658000,103,3953,999,26980, ,52404      ,2,4,12,,Shueyville,14,14,2319132,0,0,0,0,0,0,0,0,0,14,14,2319132,0,0,0,0,0,0,0,0,0
2003,19,658300,143,3955,999,99999, ,51249      ,2,4,12,,Sibley,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0
2003,19,658600,071,3960,999,99999, ,51652      ,2,4,12,,Sidney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,659200,107,3965,999,99999, ,52591      ,2,4,12,,Sigourney,5,5,515000,0,0,0,0,0,0,0,0,0,5,5,515000,0,0,0,0,0,0,0,0,0
2003,19,659800,129,3970,420,36540, ,51571      ,2,4,12,,Silver City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,662200,167,3975,999,99999, ,51250      ,2,4,12,,Sioux Center,41,41,6800147,0,0,0,0,0,0,0,0,0,41,41,6800147,0,0,0,0,0,0,0,0,0
2003,19,662500,193,3980,512,43580,1,51102      ,2,4,11,,Sioux City,74,74,8018978,4,8,550448,7,24,783005,0,0,0,66,66,7346484,3,6,373434,7,24,783005,0,0,0
2003,19,662800,167,    ,999,99999, ,51041      ,2,4,0,,Sioux County Unincorporated Area,3,3,285000,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,663100,021,3985,999,99999, ,50585      ,2,4,12,,Sioux Rapids,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2003,19,664900,169,3990,112,11180, ,50244      ,2,4,12,,Slater,13,13,2320000,0,0,0,0,0,0,0,0,0,13,13,2320000,0,0,0,0,0,0,0,0,0
2003,19,665200,193,3995,512,43580, ,51055      ,2,4,12,,Sloan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,667600,103,4010,999,26980, ,52333      ,2,4,12,,Solon,22,22,3781244,0,0,0,0,0,0,0,0,0,22,22,3781244,0,0,0,0,0,0,0,0,0
2003,19,667900,025,4015,999,99999, ,50586      ,2,4,12,,Somers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,670000,041,4025,999,99999, ,51301      ,2,4,12,,Spencer,22,22,3243500,1,2,120000,0,0,0,0,0,0,22,22,3243500,1,2,120000,0,0,0,0,0,0
2003,19,670600,191,4030,999,99999, ,52168      ,2,4,12,,Spillville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,670900,059,4035,999,99999, ,51360      ,2,4,12,,Spirit Lake,51,51,7085603,0,0,0,0,0,0,0,0,0,51,51,7085603,0,0,0,0,0,0,0,0,0
2003,19,671500,097,4040,999,99999, ,52031      ,2,4,12,,Spragueville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,674500,097,4045,999,99999, ,52031      ,2,4,12,,Springbrook,2,2,300000,0,0,0,0,0,0,0,0,0,2,2,300000,0,0,0,0,0,0,0,0,0
2003,19,676000,113,4055,999,16300, ,52336      ,2,4,12,,Springville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,676600,131,3810,999,99999, ,504720490  ,2,4,12,,St. Ansgar,4,4,275000,1,2,296000,0,0,0,0,0,0,4,4,275000,1,2,296000,0,0,0,0,0,0
2003,19,677500,121,3820,218,19780, ,50240      ,2,4,12,,St. Charles,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
2003,19,678700,097,3823,999,99999, ,52071      ,2,4,12,,St. Donatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,679600,181,3830,218,19780, ,50241      ,2,4,0,,St. Marys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,680200,043,3835,999,99999, ,52072      ,2,4,12,,St. Olaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,680500,111,3840,999,99999, ,52657      ,2,4,0,,St. Paul,1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,681400,079,4065,999,99999, ,50246      ,2,4,12,,Stanhope,2,2,175000,0,0,0,0,0,0,0,0,0,2,2,175000,0,0,0,0,0,0,0,0,0
2003,19,682300,137,4075,999,99999, ,51573      ,2,4,12,,Stanton,3,3,365000,0,0,0,0,0,0,0,0,0,3,3,365000,0,0,0,0,0,0,0,0,0
2003,19,682900,031,4080,999,99999, ,52337      ,2,4,12,,Stanwood,1,1,145000,0,0,0,0,0,0,0,0,0,1,1,145000,0,0,0,0,0,0,0,0,0
2003,19,683500,127,4085,999,99999, ,50247      ,2,4,12,,State Center,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
2003,19,685300,139,4100,999,99999, ,52769      ,2,4,12,,Stockton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,685600,021,4105,999,99999, ,50588      ,2,4,12,,Storm Lake,4,4,494964,0,0,0,0,0,0,1,42,4134092,4,4,494964,0,0,0,0,0,0,1,42,4134092
2003,19,685900,169,4110,112,11180, ,50248      ,2,4,12,,Story City,14,14,2854355,0,0,0,0,0,0,0,0,0,14,14,2854355,0,0,0,0,0,0,0,0,0
2003,19,686200,169,    ,112,11180, ,50201      ,2,4,12,,Story County Unincorporated Area,53,53,11533622,0,0,0,0,0,0,0,0,0,53,53,11533622,0,0,0,0,0,0,0,0,0
2003,19,687400,043,4125,999,99999, ,52076      ,2,4,0,,Strawberry Point,1,1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,688000,001,4135,999,99999, ,50250      ,2,4,12,,Stuart,6,6,604000,0,0,0,0,0,0,0,0,0,6,6,604000,0,0,0,0,0,0,0,0,0
2003,19,689800,099,4140,999,99999, ,50251      ,2,4,12,,Sully,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,691600,017,4145,999,47940, ,50674      ,2,4,12,,Sumner,9,9,1281537,0,0,0,0,0,0,0,0,0,9,9,1281537,0,0,0,0,0,0,0,0,0
2003,19,693400,059,4150,999,99999, ,51363      ,2,4,12,,Superior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,694000,141,4155,999,99999, ,51058      ,2,4,12,,Sutherland,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2003,19,694300,033,4160,999,99999, ,50477      ,2,4,0,,Swaledale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,695500,109,4170,999,99999, ,50590      ,2,4,12,,Swea City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,696400,103,4175,999,26980, ,52338      ,2,4,0,,Swisher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,697000,071,4180,999,99999, ,51653      ,2,4,12,,Tabor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,697600,171,4185,999,99999, ,52339      ,2,4,0,,Tama,2,2,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,697900,171,    ,999,99999, ,52342      ,2,4,12,,Tama County Unincorporated Area,18,18,2425000,0,0,0,0,0,0,0,0,0,18,18,2425000,0,0,0,0,0,0,0,0,0
2003,19,701200,027,4190,999,99999, ,51463      ,2,4,12,,Templeton,2,2,350000,0,0,0,0,0,0,0,0,0,2,2,350000,0,0,0,0,0,0,0,0,0
2003,19,701500,165,4195,999,99999, ,51574      ,2,4,12,,Tennant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,701800,059,4200,999,99999, ,51364      ,2,4,12,,Terril,2,2,260000,0,0,0,0,0,0,0,0,0,2,2,260000,0,0,0,0,0,0,0,0,0
2003,19,702700,189,4210,999,99999, ,50478      ,2,4,12,,Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,703900,033,4225,999,99999, ,50479      ,2,4,12,,Thornton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,704200,071,4230,999,99999, ,51654      ,2,4,12,,Thurman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,704500,103,4235,999,26980, ,52340      ,2,4,0,,Tiffin,24,24,2880000,1,2,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,706300,031,4245,999,99999, ,52772      ,2,4,0,,Tipton,7,7,816667,1,2,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,706900,109,4250,999,99999, ,50480      ,2,4,12,,Titonka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,707200,171,4255,999,99999, ,52342      ,2,4,12,,Toledo,5,5,505000,0,0,0,0,0,0,0,0,0,5,5,505000,0,0,0,0,0,0,0,0,0
2003,19,708100,171,4265,999,99999, ,50675      ,2,4,12,,Traer,2,2,380000,0,0,0,0,0,0,0,0,0,2,2,380000,0,0,0,0,0,0,0,0,0
2003,19,708700,155,4270,420,36540, ,51575      ,2,4,12,,Treynor,1,1,180000,0,0,0,0,0,0,0,0,0,1,1,180000,0,0,0,0,0,0,0,0,0
2003,19,710500,021,4280,999,99999, ,50592      ,2,4,0,,Truesdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,710800,121,4285,218,19780, ,50257      ,2,4,12,,Truro,6,6,550000,0,0,0,0,0,0,0,0,0,6,6,550000,0,0,0,0,0,0,0,0,0
2003,19,713200,155,4300,420,36540, ,51576      ,2,4,12,,Underwood,7,7,1075000,0,0,0,0,0,0,0,0,0,7,7,1075000,0,0,0,0,0,0,0,0,0
2003,19,713500,083,4305,999,99999, ,50258      ,2,4,12,,Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,727900,103,4315,999,26980, ,52241      ,2,4,0,,University Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,728200,123,4320,999,99999, ,52595      ,2,4,12,,University Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,728500,011,4325,999,16300, ,52345      ,2,4,12,,Urbana,24,24,2950036,0,0,0,0,0,0,0,0,0,24,24,2950036,0,0,0,0,0,0,0,0,0
2003,19,729100,153,4330,218,19780, ,503224057  ,2,4,12,,Urbandale,627,627,131062278,1,2,357575,1,4,460307,3,202,28616587,627,627,131062278,1,2,357575,1,4,460307,3,202,28616587
2003,19,729400,133,4335,999,99999, ,51060      ,2,4,12,,Ute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,730000,047,4340,999,99999, ,51465      ,2,4,0,,Vail,1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,733000,011,4350,999,16300, ,52346      ,2,4,12,,Van Horne,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
2003,19,733300,049,4355,218,19780, ,50261      ,2,4,12,,Van Meter,4,4,375546,0,0,0,0,0,0,0,0,0,4,4,375546,0,0,0,0,0,0,0,0,0
2003,19,734400,101,4366,999,99999, ,52556      ,2,4,0,,Vedic City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,734500,033,4367,999,99999, ,50482      ,2,4,12,,Ventura,5,5,749000,0,0,0,0,0,0,0,0,0,5,5,749000,0,0,0,0,0,0,0,0,0
2003,19,736900,095,4370,999,99999, ,52347      ,2,4,12,,Victor,4,4,491673,0,0,0,0,0,0,0,0,0,4,4,491673,0,0,0,0,0,0,0,0,0
2003,19,738700,137,4375,999,99999, ,50864      ,2,4,12,,Villisca,1,1,49625,0,0,0,0,0,0,0,0,0,1,1,49625,0,0,0,0,0,0,0,0,0
2003,19,739000,187,4380,999,99999, ,50594      ,2,4,12,,Vincent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,739600,011,4390,999,16300, ,52349      ,2,4,12,,Vinton,5,5,745000,0,0,0,0,0,0,0,0,0,5,5,745000,0,0,0,0,0,0,0,0,0
2003,19,741100,043,4395,999,99999, ,52077      ,2,4,12,,Volga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,742000,065,4400,999,99999, ,52169      ,2,4,12,,Wadena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,742600,059,4405,999,99999, ,51351      ,2,4,12,,Wahpeton,14,14,4250350,0,0,0,0,0,0,0,0,0,14,14,4250350,0,0,0,0,0,0,0,0,0
2003,19,743200,163,4410,999,19340, ,52773      ,2,4,12,,Walcott,6,6,668048,1,2,176536,0,0,0,0,0,0,6,6,668048,1,2,176536,0,0,0,0,0,0
2003,19,743500,011,4415,999,16300, ,52351      ,2,4,12,,Walford,13,13,2557751,0,0,0,0,0,0,0,0,0,13,13,2557751,0,0,0,0,0,0,0,0,0
2003,19,744100,113,4420,999,16300, ,52352      ,2,4,12,,Walker,2,2,250000,0,0,0,0,0,0,0,0,0,2,2,250000,0,0,0,0,0,0,0,0,0
2003,19,744400,161,4430,999,99999, ,51466      ,2,4,0,,Wall Lake,2,2,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,745300,063,4425,999,99999, ,51365      ,2,4,12,,Wallingford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,748600,115,4440,999,99999, ,52653      ,2,4,12,,Wapello,2,2,300000,0,0,0,0,0,0,0,0,0,2,2,300000,0,0,0,0,0,0,0,0,0
2003,19,748900,179,    ,999,99999, ,52501      ,2,4,0,,Wapello County Unincorporated Area,29,29,3406465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,750100,181,    ,218,19780, ,50125      ,2,4,12,,Warren County Unincorporated Area,79,79,13974764,0,0,0,0,0,0,0,0,0,79,79,13974764,0,0,0,0,0,0,0,0,0
2003,19,752200,183,4445,999,26980, ,52353      ,2,4,11,,Washington,15,15,1791509,1,2,132091,0,0,0,0,0,0,15,15,1791509,1,2,132091,0,0,0,0,0,0
2003,19,767500,035,4450,999,99999, ,51061      ,2,4,12,,Washta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,768400,013,4455,999,47940,1,50703      ,2,4,12,,Waterloo,80,80,9371886,7,14,1534732,16,64,3587012,3,30,2143884,80,80,9371886,7,14,1534732,16,64,3587012,3,30,2143884
2003,19,769900,065,4465,999,99999, ,52171      ,2,4,12,,Waucoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,770200,049,4470,218,19780, ,50263      ,2,4,12,,Waukee,265,265,43231184,0,0,0,0,0,0,4,66,5798584,265,265,43231184,0,0,0,0,0,0,4,66,5798584
2003,19,770500,005,4475,999,99999, ,52172      ,2,4,0,,Waukon,14,14,621250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,771100,017,4480,999,47940, ,50677      ,2,4,12,,Waverly,54,54,8833031,3,6,476400,0,0,0,0,0,0,54,54,8833031,3,6,476400,0,0,0,0,0,0
2003,19,771400,087,4485,999,99999, ,52654      ,2,4,12,,Wayland,2,2,245836,0,0,0,0,0,0,0,0,0,2,2,245836,0,0,0,0,0,0,0,0,0
2003,19,773500,041,4490,999,99999, ,51366      ,2,4,12,,Webb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,773800,107,4497,999,99999, ,52355      ,2,4,12,,Webster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,774100,079,4500,999,99999, ,50595      ,2,4,12,,Webster City,19,19,2357876,0,0,0,0,0,0,0,0,0,19,19,2357876,0,0,0,0,0,0,0,0,0
2003,19,774400,187,    ,999,99999, ,50501      ,2,4,12,,Webster County Unincorporated Area,28,28,3776000,0,0,0,0,0,0,0,0,0,28,28,3776000,0,0,0,0,0,0,0,0,0
2003,19,777100,075,4515,999,47940, ,50680      ,2,4,0,,Wellsburg,1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,777400,045,4520,999,99999, ,52774      ,2,4,12,,Welton,3,3,183000,0,0,0,0,0,0,0,0,0,3,3,183000,0,0,0,0,0,0,0,0,0
2003,19,778000,109,4525,999,99999, ,50483      ,2,4,12,,Wesley,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2003,19,778900,147,4530,999,99999, ,50597      ,2,4,12,,West Bend,1,1,155000,0,0,0,0,0,0,0,0,0,1,1,155000,0,0,0,0,0,0,0,0,0
2003,19,779500,031,4535,999,99999, ,52358      ,2,4,12,,West Branch,7,7,1069000,0,0,0,0,0,0,1,7,756000,7,7,1069000,0,0,0,0,0,0,1,7,756000
2003,19,780100,057,4540,999,99999, ,52655      ,2,4,12,,West Burlington,49,49,2089900,0,0,0,0,0,0,0,0,0,49,49,2089900,0,0,0,0,0,0,0,0,0
2003,19,781000,153,4550,218,19780, ,50265      ,2,4,12,,West Des Moines,215,215,45107767,4,8,1591565,8,30,3673448,14,186,23119332,215,215,45107767,4,8,1591565,8,30,3673448,14,186,23119332
2003,19,783100,139,4565,999,99999, ,52776      ,2,4,12,,West Liberty,22,22,1938109,0,0,0,3,12,343300,0,0,0,22,22,1938109,0,0,0,3,12,343300,0,0,0
2003,19,784000,059,4570,999,99999, ,51351      ,2,4,0,,West Okoboji,2,2,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,784300,111,4580,999,99999, ,52656      ,2,4,12,,West Point,2,2,290000,0,0,0,0,0,0,0,0,0,2,2,290000,0,0,0,0,0,0,0,0,0
2003,19,785500,065,4590,999,99999, ,52175      ,2,4,12,,West Union,2,2,390000,1,2,100000,0,0,0,0,0,0,2,2,390000,1,2,100000,0,0,0,0,0,0
2003,19,787300,065,4560,999,99999, ,50681      ,2,4,0,,Westgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,787600,165,4575,999,99999, ,51578      ,2,4,0,,Westphalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,788500,047,4585,999,99999, ,51467      ,2,4,12,,Westside,3,3,420000,0,0,0,0,0,0,0,0,0,3,3,420000,0,0,0,0,0,0,0,0,0
2003,19,788800,087,4593,999,99999, ,526419508  ,2,4,12,,Westwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,789100,107,4595,999,99999, ,50268      ,2,4,12,,What Cheer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,792400,133,4605,999,99999, ,51063      ,2,4,12,,Whiting,2,2,300000,0,0,0,0,0,0,0,0,0,2,2,300000,0,0,0,0,0,0,0,0,0
2003,19,792700,109,4610,999,99999, ,50598      ,2,4,12,,Whittemore,1,1,225000,0,0,0,0,0,0,0,0,0,1,1,225000,0,0,0,0,0,0,0,0,0
2003,19,793600,027,4620,999,99999, ,51401      ,2,4,12,,Willey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,794800,095,4630,999,99999, ,52361      ,2,4,12,,Williamsburg,16,16,1966691,0,0,0,0,0,0,0,0,0,16,16,1966691,0,0,0,0,0,0,0,0,0
2003,19,795100,117,4635,999,99999, ,50272      ,2,4,0,,Williamson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,797500,139,4640,999,99999, ,527780027  ,2,4,12,,Wilton,6,6,535000,0,0,0,0,0,0,1,24,1850000,6,6,535000,0,0,0,0,0,0,1,24,1850000
2003,19,798100,153,4645,218,19780, ,50311      ,2,4,12,,Windsor Heights,10,10,949048,0,0,0,0,0,0,0,0,0,10,10,949048,0,0,0,0,0,0,0,0,0
2003,19,798700,087,4650,999,99999, ,52659      ,2,4,12,,Winfield,1,1,122918,0,0,0,0,0,0,0,0,0,1,1,122918,0,0,0,0,0,0,0,0,0
2003,19,799600,191,    ,999,99999, ,521011775  ,2,4,12,,Winneshiek County Unincorporated Area,55,55,7629000,0,0,0,0,0,0,0,0,0,55,55,7629000,0,0,0,0,0,0,0,0,0
2003,19,799900,121,4655,218,19780, ,50273      ,2,4,12,,Winterset,20,20,3279000,0,0,0,0,0,0,0,0,0,20,20,3279000,0,0,0,0,0,0,0,0,0
2003,19,801100,081,4670,999,99999, ,50484      ,2,4,12,,Woden,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2003,19,801700,085,4675,420,36540, ,51579      ,2,4,12,,Woodbine,1,1,240000,0,0,0,0,0,0,0,0,0,1,1,240000,0,0,0,0,0,0,0,0,0
2003,19,802300,193,    ,512,43580, ,51101      ,2,4,8,,Woodbury County Unincorporated Area,57,57,8529581,0,0,0,0,0,0,0,0,0,38,38,5794939,0,0,0,0,0,0,0,0,0
2003,19,803200,049,4685,218,19780, ,50276      ,2,4,12,,Woodward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19,804100,195,    ,999,99999, ,50459      ,2,4,12,,Worth County Part Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
