Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8099,5200,9999, ,MONROE SMSA,459,459,26044,2,4,185,56,224,5317,20,252,5767,459,459,26044,2,4,185,56,224,5317,20,252,5767
8099,5240,9999, ,MONTGOMERY SMSA,1265,1265,37483,6,12,148,0,0,0,70,519,8223,1265,1265,37483,6,12,148,0,0,0,70,519,8223
8099,5280,9999, ,MUNCIE SMSA,128,128,6759,6,12,357,4,15,259,30,412,7615,128,128,6759,6,12,357,4,15,259,30,412,7615
8099,5320,9999, ,MUSKEGON-NORTON SHORES-,405,405,17796,7,14,388,0,0,0,23,384,10437,386,386,17158,7,14,388,0,0,0,23,384,10437
8099,5350,9999, ,NASHUA SMSA,570,570,26811,35,70,1738,7,28,840,26,366,9840,570,570,26811,35,70,1738,7,28,840,26,366,9840
8099,5360,9999, ,NASHVILLE-DAVIDSON SMSA,3067,3067,112910,290,580,13466,31,114,1799,34,599,12257,3037,3037,111887,289,578,13430,31,114,1799,34,599,12257
8099,5380,9999, ,NASSAU-SUFFOLK SMSA,3104,3104,137207,61,122,2542,41,131,3511,56,617,13658,3064,3064,134527,61,122,2542,41,131,3511,56,617,13658
8099,5400,9999, ,NEW BEDFORD SMSA,345,345,12799,10,20,489,0,0,0,3,122,2600,337,337,12450,10,20,489,0,0,0,3,122,2600
8099,5440,9999, ,NEW BRITAIN SMSA,258,258,6711,10,20,351,0,0,0,5,64,750,258,258,6711,10,20,351,0,0,0,5,64,750
8099,5460,9999, ,NEW BRUNSWICK-PERTH AMBOY-,1364,1364,64492,49,98,2317,2,7,210,42,750,23588,1361,1361,64414,49,98,2317,2,7,210,42,750,23588
8099,5480,9999, ,NEW HAVEN-WEST HAVEN SMSA,571,571,25284,28,56,1175,3,10,204,26,273,5459,563,563,24682,28,56,1175,3,10,204,26,273,5459
8099,5520,9999, ,NEW LONDON-NORWICH CT.-R.I. SMSA,514,514,23129,2,4,70,2,8,214,19,311,6209,498,498,22100,2,4,70,2,8,214,19,311,6209
8099,5560,9999, ,NEW ORLEANS SMSA,3917,3917,147318,258,516,13334,248,931,20558,111,1986,49300,3917,3917,147318,258,516,13334,248,931,20558,111,1986,49300
8099,5600,9999, ,NEW YORK N.Y.-N.J. SMSA,3247,3247,176892,648,1296,31021,209,630,11153,122,4746,193468,3226,3226,175583,647,1294,30963,209,630,11153,112,4679,191715
8099,5640,9999, ,NEWARK SMSA,2156,2156,137423,59,118,3407,13,47,1927,34,1353,40279,2154,2154,137349,59,118,3407,13,47,1927,32,1343,40208
8099,5680,9999, ,NEWPORT NEWS-HAMPTON SMSA,1435,1435,65952,2,4,30,0,0,0,25,192,3146,1435,1435,65952,2,4,30,0,0,0,25,192,3146
8099,5720,9999, ,NORFOLK-VIRGINIA BEACH-,2806,2806,146250,110,220,6606,61,231,7896,201,1521,44621,2806,2806,146250,110,220,6606,61,231,7896,201,1521,44621
8099,5745,9999, ,NORTHEAST PENNSYLVANIA SMSA,1146,1146,42642,3,6,91,6,23,440,5,627,15798,1055,1055,39843,3,6,91,6,23,440,5,627,15798
8099,5760,9999, ,NORWALK SMSA,176,176,18311,10,20,678,6,18,743,30,452,13760,176,176,18311,10,20,678,6,18,743,30,452,13760
8099,5800,9999, ,ODESSA SMSA,562,562,32485,12,24,695,6,23,1310,7,948,14445,562,562,32485,12,24,695,6,23,1310,7,948,14445
8099,5880,9999, ,OKLAHOMA CITY SMSA,5328,5328,289033,281,562,19487,57,204,5305,27,920,24170,5298,5298,287816,281,562,19487,57,204,5305,27,920,24170
8099,5920,9999, ,OMAHA NEBR.-IOWA SMSA,2286,2286,52052,99,198,3907,18,68,1074,9,229,2255,2286,2286,52052,99,198,3907,18,68,1074,9,229,2255
8099,5960,9999, ,ORLANDO SMSA,8123,8123,264361,259,518,9298,176,674,12505,272,2225,48935,8115,8115,263874,258,516,9192,176,674,12505,272,2225,48935
8099,5990,9999, ,OWENSBORO SMSA,178,178,6764,53,106,2460,22,88,3263,11,173,2710,178,178,6764,53,106,2460,22,88,3263,11,173,2710
8099,6000,9999, ,OXNARD-SIMI VALLEY-VENTURA SMSA,2841,2841,231924,48,96,4809,110,394,20342,74,691,24333,2841,2841,231924,48,96,4809,110,394,20342,74,691,24333
8099,6015,9999, ,PANAMA CITY SMSA,904,904,31093,30,60,1272,13,44,1007,9,542,17780,887,887,30484,30,60,1272,13,44,1007,9,542,17780
8099,6020,9999, ,PARKERSBURG-MARIETTA WV-OH SMSA,71,71,3091,9,18,408,9,30,502,12,106,1480,70,70,3048,9,18,408,9,30,502,12,106,1480
8099,6025,9999, ,PASCAGOULA-MOSS POINT SMSA,506,506,12401,1,2,18,0,0,0,1,16,125,500,500,12265,1,2,18,0,0,0,1,16,125
8099,6040,9999, ,PATERSON-CLIFTON-PASSAIC SMSA,342,342,21234,12,24,864,2,8,206,5,134,3210,342,342,21234,12,24,864,2,8,206,5,134,3210
8099,6080,9999, ,PENSACOLA SMSA,2069,2069,74932,90,180,3213,48,168,3722,34,589,18285,2069,2069,74932,90,180,3213,48,168,3722,34,589,18285
8099,6120,9999, ,PEORIA SMSA,441,441,24177,18,36,1127,7,27,798,13,274,6616,363,363,19121,9,18,548,2,8,205,3,17,285
8099,6140,9999, ,PETERSBURG-COLONIAL HEIGHTS-,633,633,17062,0,0,0,0,0,0,4,126,3021,633,633,17062,0,0,0,0,0,0,4,126,3021
8099,6160,9999, ,PHILADELPHIA PA.-N.J. SMSA,8677,8677,375869,677,1354,31248,99,358,7895,77,1995,76019,8344,8344,360340,664,1328,30604,99,358,7895,77,1995,76019
8099,6200,9999, ,PHOENIX SMSA,12614,12614,518985,190,380,8502,209,789,16947,397,9295,185646,12613,12613,518980,190,380,8502,209,789,16947,397,9295,185646
8099,6240,9999, ,PINE BLUFF SMSA,131,131,4268,6,12,174,13,49,508,16,196,1389,131,131,4268,6,12,174,13,49,508,16,196,1389
8099,6280,9999, ,PITTSBURGH SMSA,2531,2531,119616,27,54,1424,46,176,5276,101,2144,65739,2448,2448,115405,26,52,1400,46,176,5276,96,2084,64229
8099,6320,9999, ,PITTSFIELD SMSA,98,98,4734,3,6,90,0,0,0,0,0,0,98,98,4734,3,6,90,0,0,0,0,0,0
8099,6400,9999, ,PORTLAND SMSA,398,398,17570,50,100,1581,30,104,2589,21,161,4475,398,398,17570,50,100,1581,30,104,2589,21,161,4475
8099,6440,9999, ,PORTLAND OREG.-WASH. SMSA,6110,6110,325657,362,724,22119,107,394,10802,216,2318,58579,6069,6069,323652,362,724,22119,107,394,10802,216,2318,58579
8099,6460,9999, ,POUGHKEEPSIE SMSA,559,559,23007,1,2,60,9,36,355,16,188,1960,478,478,18308,1,2,60,9,36,355,16,188,1960
8099,6480,9999, ,PROVIDENCE-WARWICK-PAWTUCKET,1425,1425,57030,43,86,1684,12,45,909,44,869,15472,1283,1283,51256,43,86,1684,9,34,598,34,798,13219
8099,6520,9999, ,PROVO-OREM SMSA,800,800,39497,51,102,4165,26,104,2479,3,36,835,800,800,39497,51,102,4165,26,104,2479,3,36,835
8099,6560,9999, ,PUEBLO SMSA,249,249,6937,5,10,186,10,40,581,0,0,0,249,249,6937,5,10,186,10,40,581,0,0,0
8099,6600,9999, ,RACINE SMSA,295,295,16837,6,12,424,0,0,0,16,226,4431,295,295,16837,6,12,424,0,0,0,16,226,4431
8099,6640,9999, ,RALEIGH-DURHAM SMSA,3353,3353,155304,146,292,7113,119,421,9716,107,1156,21349,3329,3329,154419,146,292,7113,119,421,9716,107,1156,21349
8099,6660,9999, ,RAPID CITY SMSA,514,514,21074,2,4,67,0,0,0,5,34,643,496,496,20481,1,2,56,0,0,0,5,34,643
8099,6680,9999, ,READING SMSA,854,854,33854,6,12,170,9,36,643,26,158,3344,787,787,31004,6,12,170,9,36,643,25,149,3129
8099,6720,9999, ,RENO SMSA,1224,1224,93363,15,30,2196,88,318,18480,45,635,16230,1116,1116,88501,13,26,2101,86,312,18350,39,564,14328
8099,6740,9999, ,RICHLAND-KENNEWICK-PASCO SMSA,537,537,29427,37,74,2890,31,122,3153,5,101,3105,523,523,28668,35,70,2721,31,122,3153,5,101,3105
8099,6760,9999, ,RICHMOND SMSA,5053,5053,145072,28,56,1941,20,80,1076,124,1577,20925,5053,5053,145072,28,56,1941,20,80,1076,124,1577,20925
8099,6780,9999, ,RIVERSIDE-SAN BERNARDINO-,11851,11851,607012,272,544,17670,363,1385,38232,208,2453,65192,11834,11834,606414,272,544,17670,363,1385,38232,207,2446,64949
8099,6800,9999, ,ROANOKE SMSA,709,709,26659,9,18,313,3,10,422,9,373,7036,709,709,26659,9,18,313,3,10,422,9,373,7036
8099,6820,9999, ,ROCHESTER SMSA,270,270,12763,103,206,5883,4,16,487,6,135,3965,270,270,12763,103,206,5883,4,16,487,6,135,3965
8099,6840,9999, ,ROCHESTER SMSA,1833,1833,93243,20,40,1210,8,32,1100,15,199,4375,1800,1800,91953,20,40,1210,8,32,1100,15,199,4375
8099,6880,9999, ,ROCKFORD SMSA,617,617,29662,41,82,2351,26,99,2878,47,737,15050,611,611,29332,41,82,2351,26,99,2878,47,737,15050
8099,6920,9999, ,SACRAMENTO SMSA,7038,7038,343482,230,460,17708,60,227,6435,179,1834,46062,7038,7038,343482,230,460,17708,60,227,6435,179,1834,46062
8099,6960,9999, ,SAGINAW SMSA,315,315,13657,24,48,1384,30,120,2018,6,44,1057,296,296,13003,23,46,1328,30,120,2018,6,44,1057
8099,6980,9999, ,ST. CLOUD SMSA,667,667,27710,1,2,71,14,43,413,29,480,10280,639,639,26627,1,2,71,14,43,413,29,480,10280
8099,7000,9999, ,ST. JOSEPH SMSA,120,120,3929,3,6,128,1,4,40,1,80,2680,120,120,3929,3,6,128,1,4,40,1,80,2680
8099,7040,9999, ,ST. LOUIS MO.-ILL. SMSA,4453,4453,195019,128,256,8530,67,263,6275,174,2161,48558,4442,4442,194544,128,256,8530,67,263,6275,174,2161,48558
8099,7080,9999, ,SALEM SMSA,1373,1373,62083,67,134,3260,19,69,1434,41,374,5951,1373,1373,62083,67,134,3260,19,69,1434,41,374,5951
8099,7120,9999, ,SALINAS-SEASIDE-MONTEREY SMSA,1012,1012,88102,12,24,1127,21,74,2864,13,92,3145,1011,1011,88063,12,24,1127,21,74,2864,13,92,3145
8099,7160,9999, ,SALT LAKE CITY-OGDEN SMSA,4351,4351,170489,207,414,11572,52,198,5126,93,1457,31361,4295,4295,167227,205,410,11513,52,198,5126,93,1457,31361
8099,7200,9999, ,SAN ANGELO SMSA,522,522,14265,7,14,240,8,32,410,3,190,4106,503,503,13639,6,12,209,8,32,410,2,150,3575
8099,7240,9999, ,SAN ANTONIO SMSA,3607,3607,132264,176,352,9441,10,38,543,387,4303,59773,3600,3600,131868,176,352,9441,10,38,543,387,4303,59773
8099,7320,9999, ,SAN DIEGO SMSA,6254,6254,462184,321,642,31323,287,1064,46996,509,5207,185579,6254,6254,462184,321,642,31323,287,1064,46996,509,5207,185579
8099,7360,9999, ,SAN FRANCISCO-OAKLAND SMSA,9100,9100,618763,208,416,26788,121,439,21294,240,4292,214471,9075,9075,616890,208,416,26788,121,439,21294,240,4292,214471
8099,7400,9999, ,SAN JOSE SMSA,5088,5088,357637,90,180,8237,71,262,9252,252,2394,71034,5088,5088,357637,90,180,8237,71,262,9252,252,2394,71034
8099,7480,9999, ,SANTA BARBARA-SANTA MARIA-,989,989,75879,75,150,6989,32,112,4431,29,258,8019,989,989,75879,75,150,6989,32,112,4431,29,258,8019
8099,7485,9999, ,SANTA CRUZ SMSA,756,756,48609,65,130,3853,74,263,9987,26,264,9071,756,756,48609,65,130,3853,74,263,9987,26,264,9071
8099,7500,9999, ,SANTA ROSA SMSA,1843,1843,105878,63,126,4343,29,95,3161,59,430,13753,1842,1842,105838,63,126,4343,29,95,3161,59,430,13753
8099,7510,9999, ,SARASOTA SMSA,3330,3330,100209,251,502,13911,58,228,5946,77,1119,28785,3330,3330,100209,251,502,13911,58,228,5946,77,1119,28785
8099,7520,9999, ,SAVANNAH SMSA,819,819,39847,16,32,763,3,12,255,9,289,5706,812,812,39669,16,32,763,3,12,255,9,289,5706
8099,7600,9999, ,SEATTLE-EVERETT SMSA,6592,6592,377461,228,456,15089,498,1881,57867,563,8056,262626,6574,6574,376589,227,454,15025,496,1875,57757,562,8021,261431
8099,7640,9999, ,SHERMAN-DENISON SMSA,141,141,6556,3,6,224,0,0,0,6,252,3633,141,141,6556,3,6,224,0,0,0,6,252,3633
8099,7680,9999, ,SHREVEPORT SMSA,1077,1077,46956,37,74,2033,21,84,1291,10,335,6119,1076,1076,46916,37,74,2033,21,84,1291,10,335,6119
8099,7720,9999, ,SIOUX CITY IOWA-NEBR. SMSA,173,173,5575,4,8,196,0,0,0,1,32,700,173,173,5575,4,8,196,0,0,0,1,32,700
8099,7760,9999, ,SIOUX FALLS SMSA,745,745,23577,5,10,581,2,8,160,16,265,5007,738,738,23301,5,10,581,2,8,160,14,253,4806
8099,7800,9999, ,SOUTH BEND SMSA,664,664,39408,7,14,581,37,142,4297,9,65,1530,552,552,33624,7,14,581,37,142,4297,9,65,1530
8099,7840,9999, ,SPOKANE SMSA,923,923,48324,37,74,2336,17,66,1326,15,307,5883,923,923,48324,37,74,2336,17,66,1326,15,307,5883
8099,7880,9999, ,SPRINGFIELD SMSA,263,263,13733,20,40,1341,12,47,1701,9,364,14022,243,243,12733,20,40,1341,12,47,1701,9,364,14022
8099,7920,9999, ,SPRINGFIELD SMSA,565,565,21654,25,50,1005,3,11,162,0,0,0,565,565,21654,25,50,1005,3,11,162,0,0,0
8099,7960,9999, ,SPRINGFIELD SMSA,142,142,5686,17,34,868,14,48,931,13,138,2974,133,133,5459,7,14,391,14,48,931,13,138,2974
8099,8000,9999, ,SPRINGFIELD-CHICOPEE-HOLYOKE,727,727,27348,15,30,663,4,14,444,25,399,10319,650,650,24959,15,30,663,4,14,444,23,378,9675
8099,8040,9999, ,STAMFORD SMSA,309,309,34550,11,22,970,9,30,1046,22,366,14524,309,309,34550,11,22,970,9,30,1046,22,366,14524
8099,8080,9999, ,STEUBENVILLE-WEIRTON OH-WV SMSA,103,103,5506,5,10,240,3,11,139,2,18,318,91,91,5070,5,10,240,1,4,55,2,18,318
8099,8120,9999, ,STOCKTON SMSA,1596,1596,90778,125,250,9452,44,136,4468,27,470,14518,1596,1596,90778,125,250,9452,44,136,4468,27,470,14518
8099,8160,9999, ,SYRACUSE SMSA,1058,1058,38566,11,22,544,1,4,137,18,443,7447,1043,1043,38054,11,22,544,1,4,137,18,443,7447
8099,8200,9999, ,TACOMA SMSA,2192,2192,125171,91,182,6655,103,394,9843,57,742,17160,2192,2192,125171,91,182,6655,103,394,9843,57,742,17160
8099,8240,9999, ,TALLAHASSEE SMSA,1640,1640,62841,83,166,3623,108,399,7135,7,205,4119,1640,1640,62841,83,166,3623,108,399,7135,7,205,4119
8099,8280,9999, ,TAMPA-ST. PETERSBURG SMSA,13402,13402,431072,781,1562,27627,394,1410,34576,606,8223,221339,13402,13402,431072,781,1562,27627,394,1410,34576,606,8223,221339
8099,8320,9999, ,TERRE HAUTE SMSA,162,162,6610,1,2,30,8,32,630,13,258,4091,161,161,6578,1,2,30,8,32,630,12,252,3986
8099,8360,9999, ,TEXARKANA TX-TEXARKANA AR SMSA,251,251,8020,53,106,2416,2,7,220,1,8,134,251,251,8020,53,106,2416,2,7,220,1,8,134
8099,8400,9999, ,TOLEDO OHIO-MICH. SMSA,1450,1450,90313,46,92,3533,37,144,5554,84,1129,23738,1405,1405,87972,46,92,3533,37,144,5554,83,1123,23664
8099,8440,9999, ,TOPEKA SMSA,454,454,23431,31,62,2368,15,58,1885,9,290,6143,454,454,23431,31,62,2368,15,58,1885,9,290,6143
8099,8480,9999, ,TRENTON SMSA,487,487,30130,0,0,0,0,0,0,1,17,750,484,484,30008,0,0,0,0,0,0,1,17,750
8099,8520,9999, ,TUCSON SMSA,4212,4212,207830,86,172,4314,56,199,4943,62,2187,48824,4212,4212,207830,86,172,4314,56,199,4943,62,2187,48824
8099,8560,9999, ,TULSA SMSA,2861,2861,156378,122,244,9979,51,184,9008,179,2166,86901,2857,2857,156222,122,244,9979,51,184,9008,179,2166,86901
8099,8600,9999, ,TUSCALOOSA SMSA,422,422,10620,0,0,0,2,8,148,6,321,4986,422,422,10620,0,0,0,2,8,148,6,321,4986
8099,8640,9999, ,TYLER SMSA,237,237,18243,17,34,1500,17,54,847,2,30,650,225,225,17770,17,34,1500,3,9,198,2,30,650
8099,8680,9999, ,UTICA-ROME SMSA,312,312,10129,3,6,110,1,4,65,3,168,4410,267,267,8563,3,6,110,1,4,65,3,168,4410
8099,8720,9999, ,VALLEJO-FAIRFIELD-NAPA SMSA,2042,2042,126634,25,50,1915,11,43,1855,18,441,12887,2042,2042,126634,25,50,1915,11,43,1855,18,441,12887
8099,8760,9999, ,VINELAND-MILLVILLE-BRIDGETON SMSA,170,170,7867,5,10,178,0,0,0,0,0,0,138,138,6512,5,10,178,0,0,0,0,0,0
8099,8800,9999, ,WACO SMSA,256,256,14931,36,72,2285,2,7,78,15,254,4167,252,252,14735,36,72,2285,2,7,78,15,254,4167
8099,8840,9999, ,WASHINGTON D.C.-MD.-VA. SMSA,15645,15645,639713,32,64,1232,8,24,600,109,4336,149524,15577,15577,636638,32,64,1232,8,24,600,109,4336,149524
8099,8880,9999, ,WATERBURY SMSA,460,460,18950,15,30,693,4,15,581,39,542,9610,460,460,18950,15,30,693,4,15,581,39,542,9610
8099,8920,9999, ,WATERLOO-CEDAR FALLS SMSA,361,361,14576,26,52,1340,5,20,521,33,314,6663,361,361,14576,26,52,1340,5,20,521,33,314,6663
8099,8960,9999, ,WEST PALM BEACH-BOCA RATON SMSA,9644,9644,446048,619,1238,35852,501,1881,60798,506,9444,424491,9541,9541,442208,602,1204,35104,480,1804,57841,497,9170,411953
8099,9000,9999, ,WHEELING W.VA.-OHIO SMSA,61,61,2483,1,2,60,1,4,59,7,224,5670,61,61,2483,1,2,60,1,4,59,7,224,5670
8099,9040,9999, ,WICHITA SMSA,1651,1651,71299,204,408,12261,123,480,10044,41,615,8514,1650,1650,71274,204,408,12261,123,480,10044,41,615,8514
8099,9080,9999, ,WICHITA FALLS SMSA,413,413,10875,9,18,373,1,4,150,0,0,0,413,413,10875,9,18,373,1,4,150,0,0,0
8099,9140,9999, ,WILLIAMSPORT SMSA,112,112,4137,4,8,100,1,4,80,0,0,0,104,104,3945,4,8,100,1,4,80,0,0,0
8099,9160,9999, ,WILMINGTON DEL.-N.J.-MD. SMSA,1803,1803,55051,12,24,72,2,8,110,46,430,8492,1784,1784,54317,12,24,72,2,8,110,41,363,6390
8099,9200,9999, ,WILMINGTON SMSA,1365,1365,43306,13,26,910,2,8,250,17,104,3082,1237,1237,40511,13,26,910,2,8,250,17,104,3082
8099,9240,9999, ,WORCESTER SMSA,553,553,23883,8,16,411,13,48,2306,4,185,4649,519,519,22541,8,16,411,13,48,2306,4,185,4649
8099,9260,9999, ,YAKIMA SMSA,238,238,12141,11,22,932,2,8,147,11,164,3072,237,237,12099,11,22,932,2,8,147,11,164,3072
8099,9280,9999, ,YORK SMSA,1055,1055,42185,6,12,322,4,14,432,19,248,4127,1032,1032,41183,6,12,322,4,14,432,18,209,3623
8099,9320,9999, ,YOUNGSTOWN-WARREN SMSA,576,576,29433,92,184,5600,31,123,3553,29,445,7986,576,576,29433,92,184,5600,31,123,3553,29,445,7986

