Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9399,4472,8735, ,Ventura CA PMSA,1166,1166,224410,29,58,6000,23,81,9269,11,67,6964,1166,1166,224410,29,58,6000,23,81,9269,11,67,6964
9399,4520,9999, ,Louisville KY-IN MSA,5086,5086,482271,39,78,4004,24,95,3761,61,475,16380,5063,5063,480780,36,72,3662,24,95,3761,61,475,16380
9399,4600,9999, ,Lubbock TX MSA,717,717,77667,13,26,873,11,35,1850,0,0,0,717,717,77667,13,26,873,11,35,1850,0,0,0
9399,4640,9999, ,Lynchburg VA MSA,1084,1084,111126,8,16,870,2,8,181,4,30,1190,1020,1020,104350,5,10,690,2,8,181,4,30,1190
9399,4680,9999, ,Macon GA MSA,1627,1627,102603,3,6,263,0,0,0,12,104,4276,1624,1624,102464,3,6,263,0,0,0,12,104,4276
9399,4720,9999, ,Madison WI MSA,2214,2214,253364,136,272,19665,91,357,16313,69,1072,40449,2209,2209,252939,134,268,19481,89,351,16163,69,1072,40449
9399,4800,9999, ,Mansfield OH MSA,310,310,30823,10,20,819,5,20,990,10,64,2071,292,292,29833,10,20,819,5,20,990,10,64,2071
9399,4880,9999, ,McAllen-Edinburg-Mission TX MSA,1855,1855,100156,48,96,1986,35,131,2878,39,311,8483,1252,1252,63625,30,60,1114,24,92,2231,13,146,3509
9399,4890,9999, ,Medford-Ashland OR MSA,1134,1134,118251,20,40,2278,26,97,4888,14,140,9152,1127,1127,117419,20,40,2278,24,91,4515,13,135,8944
9399,4900,9999, ,Melbourne-Titusville-Palm Bay FL MSA,3716,3716,360092,2,4,267,0,0,0,13,229,14853,3715,3715,359988,2,4,267,0,0,0,12,224,14626
9399,4920,9999, ,Memphis TN-AR-MS MSA,7012,7012,683412,6,12,238,5,15,600,35,352,7352,6991,6991,681698,6,12,238,5,15,600,35,352,7352
9399,4940,9999, ,Merced CA MSA,1096,1096,107886,2,4,207,6,18,1354,0,0,0,1067,1067,103661,1,2,81,6,18,1354,0,0,0
9399,4992,2680, ,Fort Lauderdale FL PMSA,9808,9808,1064665,33,66,4952,23,87,6986,135,3003,143540,9756,9756,1058876,33,66,4952,23,87,6986,133,2993,142912
9399,4992,5000, ,Miami FL PMSA,5793,5793,507749,61,122,5162,27,108,5202,101,3003,160629,5789,5789,506470,61,122,5162,27,108,5202,101,3003,160629
9399,5082,5080, ,Milwaukee-Waukesha WI PMSA,4476,4476,581769,167,334,25715,58,228,15011,160,2163,101301,4321,4321,563157,162,324,25045,56,222,14771,157,2147,100689
9399,5082,6600, ,Racine WI PMSA,648,648,68201,16,32,2109,6,21,1312,47,463,20715,632,632,66448,16,32,2109,4,15,1190,38,412,19015
9399,5120,9999, ,Minneapolis-St. Paul MN-WI MSA,16693,16693,1965342,83,166,15766,33,129,8310,168,2338,116552,16594,16594,1956500,82,164,15666,33,129,8310,166,2328,115782
9399,5160,9999, ,Mobile AL MSA,1603,1603,130651,44,88,3174,5,20,923,34,536,20953,1531,1531,127178,13,26,1438,5,20,923,34,536,20953
9399,5170,9999, ,Modesto CA MSA,1831,1831,158527,13,26,1396,23,88,3247,3,32,2220,1820,1820,157706,13,26,1396,23,88,3247,3,32,2220
9399,5200,9999, ,Monroe LA MSA,420,420,40431,2,4,51,0,0,0,1,6,125,389,389,38207,1,2,26,0,0,0,1,6,125
9399,5240,9999, ,Montgomery AL MSA,1641,1641,117270,1,2,70,3,12,405,14,112,2548,1641,1641,117270,1,2,70,3,12,405,14,112,2548
9399,5280,9999, ,Muncie IN MSA,255,255,29256,10,20,1498,12,47,2600,1,20,650,200,200,20045,10,20,1498,12,47,2600,1,20,650
9399,5330,9999, ,Myrtle Beach SC MSA,1195,1195,92096,3,6,247,2,8,800,46,411,20798,1192,1192,91935,3,6,247,2,8,800,46,411,20798
9399,5345,9999, ,Naples FL MSA,1702,1702,196715,27,54,4142,46,184,16447,134,1719,168033,1701,1701,196670,27,54,4142,46,184,16447,134,1719,168033
9399,5360,9999, ,Nashville TN MSA,7671,7671,729850,19,38,1388,25,95,2175,56,383,16042,7430,7430,707770,19,38,1388,25,95,2175,51,358,15471
9399,5520,9999, ,New London-Norwich CT-RI MSA,749,749,68716,1,2,50,0,0,0,0,0,0,738,738,67988,1,2,50,0,0,0,0,0,0
9399,5560,9999, ,New Orleans LA MSA,3373,3373,278214,50,100,3486,1,4,182,1,156,5058,3337,3337,275350,49,98,3333,1,4,182,1,156,5058
9399,5602,0875, ,Bergen-Passaic NJ PMSA,1225,1225,166701,57,114,6597,0,0,0,21,232,10293,1207,1207,163336,56,112,6482,0,0,0,14,181,7467
9399,5602,1160, ,Bridgeport CT PMSA,942,942,87918,9,18,732,2,8,426,3,87,2576,906,906,84673,7,14,633,2,8,426,3,87,2576
9399,5602,1930, ,Danbury CT PMSA,751,751,102502,2,4,170,1,3,152,0,0,0,751,751,102502,2,4,170,1,3,152,0,0,0
9399,5602,2281, ,Dutchess County NY PMSA,414,414,49643,2,4,144,3,10,365,1,6,262,380,380,46128,1,2,112,1,4,125,1,6,262
9399,5602,3640, ,Jersey City NJ PMSA,254,254,13494,69,138,4924,10,30,1347,1,18,540,254,254,13494,69,138,4924,10,30,1347,1,18,540
9399,5602,5015, ,Middlesex-Somerset-Hunterdon NJ PMSA,4324,4324,395335,10,20,783,15,54,3278,46,671,21379,4232,4232,384882,7,14,558,15,54,3278,46,671,21379
9399,5602,5190, ,Monmouth-Ocean NJ PMSA,5001,5001,432367,5,10,552,2,7,368,24,301,11845,4888,4888,423078,5,10,552,2,7,368,19,264,10622
9399,5602,5380, ,Nassau-Suffolk NY PMSA,3281,3281,396609,34,68,4305,1,4,210,32,376,14796,3029,3029,380339,34,68,4305,1,4,210,32,376,14796
9399,5602,5480, ,New Haven-Meriden CT PMSA,1056,1056,112086,10,20,748,0,0,0,17,455,14022,1050,1050,111843,4,8,281,0,0,0,11,424,11542
9399,5602,5600, ,New York NY PMSA,2827,2827,337361,891,1782,110329,266,827,47411,56,1878,85351,2718,2718,323068,873,1746,107233,264,821,47058,55,1873,84178
9399,5602,5640, ,Newark NJ PMSA,3845,3845,387158,160,320,15015,5,17,1085,40,616,29310,3808,3808,383611,159,318,14946,5,17,1085,35,567,26118
9399,5602,5660, ,Newburgh NY-PA PMSA,1522,1522,137646,20,40,1962,3,11,577,10,83,3155,1490,1490,135651,19,38,1832,2,8,450,9,78,2992
9399,5602,8040, ,Stamford-Norwalk CT PMSA,388,388,101645,10,20,1292,0,0,0,14,565,28037,345,345,91341,10,20,1292,0,0,0,13,560,27600
9399,5602,8480, ,Trenton NJ PMSA,881,881,84363,0,0,0,1,3,125,13,486,13277,858,858,80779,0,0,0,1,3,125,13,486,13277
9399,5602,8880, ,Waterbury CT PMSA,542,542,51707,6,12,346,0,0,0,0,0,0,541,541,51604,6,12,346,0,0,0,0,0,0
9399,5720,9999, ,Norfolk-Virginia Beach-Newport News VA-NC MSA,7943,7943,719726,61,122,5195,36,131,6322,149,1536,50353,7631,7631,696175,51,102,4797,36,131,6322,149,1536,50353
9399,5790,9999, ,Ocala FL MSA,2281,2281,109094,4,8,184,3,12,199,8,72,2020,2281,2281,109094,4,8,184,3,12,199,8,72,2020
9399,5800,9999, ,Odessa-Midland TX MSA,377,377,41913,1,2,120,0,0,0,0,0,0,377,377,41913,1,2,120,0,0,0,0,0,0
9399,5880,9999, ,Oklahoma City OK MSA,3932,3932,411331,10,20,981,0,0,0,1,8,150,3931,3931,411249,10,20,981,0,0,0,1,8,150
9399,5920,9999, ,Omaha NE-IA MSA,2930,2930,241000,32,64,3776,12,47,1707,35,926,28039,2924,2924,240745,32,64,3776,12,47,1707,35,926,28039
9399,5960,9999, ,Orlando FL MSA,12516,12516,1154529,41,82,4322,14,53,2467,334,3986,143771,12516,12516,1154529,41,82,4322,14,53,2467,334,3986,143771
9399,5990,9999, ,Owensboro KY MSA,352,352,22261,1,2,56,3,12,480,2,16,397,153,153,11018,1,2,56,3,12,480,2,16,397
9399,6015,9999, ,Panama City FL MSA,1080,1080,58558,16,32,1097,8,30,840,25,232,7410,1080,1080,58558,16,32,1097,8,30,840,25,232,7410
9399,6020,9999, ,Parkersburg-Marietta WV-OH MSA,118,118,12369,2,4,106,1,4,180,3,26,857,118,118,12369,2,4,106,1,4,180,3,26,857
9399,6080,9999, ,Pensacola FL MSA,2908,2908,200862,12,24,407,0,0,0,2,42,724,2908,2908,200862,12,24,407,0,0,0,2,42,724
9399,6120,9999, ,Peoria-Pekin IL MSA,887,887,93046,42,84,5177,3,11,341,18,266,8890,851,851,90287,39,78,4877,3,11,341,18,266,8890
9399,6162,0560, ,Atlantic-Cape May NJ PMSA,948,948,71491,69,138,10105,4,14,564,2,88,1707,922,922,69690,69,138,10105,4,14,564,2,88,1707
9399,6162,6160, ,Philadelphia PA-NJ PMSA,13950,13950,1289881,100,200,9374,26,95,6057,56,1091,53794,13378,13378,1232512,99,198,9348,26,95,6057,54,1081,53285
9399,6162,8760, ,Vineland-Millville-Bridgeton NJ PMSA,292,292,18934,2,4,219,1,4,6,0,0,0,289,289,18783,2,4,219,1,4,6,0,0,0
9399,6162,9160, ,Wilmington-Newark DE-MD PMSA,3147,3147,191525,0,0,0,0,0,0,4,85,3990,3016,3016,181947,0,0,0,0,0,0,4,85,3990
9399,6200,9999, ,Phoenix-Mesa AZ MSA,23196,23196,2500749,46,92,6469,72,248,16563,176,1917,97313,23196,23196,2500749,46,92,6469,72,248,16563,176,1917,97313
9399,6240,9999, ,Pine Bluff AR MSA,64,64,2358,4,8,45,0,0,0,6,38,770,64,64,2358,4,8,45,0,0,0,6,38,770
9399,6280,9999, ,Pittsburgh PA MSA,5728,5728,623426,37,74,4798,27,100,3955,33,505,19326,5337,5337,581761,31,62,4326,23,88,3637,27,465,18815
9399,6320,9999, ,Pittsfield MA MSA,106,106,14950,0,0,0,1,3,94,1,6,300,87,87,13222,0,0,0,0,0,0,1,6,300
9399,6400,9999, ,Portland ME MSA,931,931,90390,7,14,618,1,4,320,1,20,900,928,928,89960,7,14,618,1,4,320,1,20,900
9399,6442,6440, ,Portland-Vancouver OR-WA PMSA,10647,10647,1178810,79,158,9736,32,119,5919,248,2815,130792,10633,10633,1176943,79,158,9736,32,119,5919,248,2815,130792
9399,6442,7080, ,Salem OR PMSA,1362,1362,146413,74,148,7624,12,43,1823,80,859,29606,1351,1351,145294,73,146,7541,12,43,1823,80,859,29606
9399,6480,9999, ,Providence-Fall River-Warwick RI-MA MSA,2713,2713,256890,34,68,3037,10,36,1966,4,96,4405,2524,2524,239803,34,68,3037,10,36,1966,4,96,4405
9399,6520,9999, ,Provo-Orem UT MSA,2549,2549,242846,69,138,8443,59,232,10920,42,407,15523,2285,2285,215480,69,138,8443,59,232,10920,41,402,15378
9399,6560,9999, ,Pueblo CO MSA,379,379,42670,3,6,389,2,8,260,0,0,0,379,379,42670,3,6,389,2,8,260,0,0,0
9399,6580,9999, ,Punta Gorda FL MSA,1366,1366,113335,19,38,2104,6,21,1013,6,50,2833,1366,1366,113335,19,38,2104,6,21,1013,6,50,2833
9399,6640,9999, ,Raleigh-Durham-Chapel Hill NC MSA,9467,9467,1044141,33,66,5299,5,19,1019,77,992,36454,9370,9370,1037397,32,64,5269,5,19,1019,73,972,35854
9399,6660,9999, ,Rapid City SD MSA,361,361,29906,1,2,109,4,16,559,2,17,1122,358,358,29860,1,2,109,4,16,559,2,17,1122
9399,6680,9999, ,Reading PA MSA,1475,1475,138403,7,14,494,9,35,1948,6,83,3565,1388,1388,131486,3,6,158,9,35,1948,5,77,3385
9399,6690,9999, ,Redding CA MSA,1054,1054,102449,8,16,896,39,154,8721,3,19,1077,1054,1054,102449,8,16,896,39,154,8721,3,19,1077
9399,6720,9999, ,Reno NV MSA,2346,2346,240317,5,10,1124,6,23,672,18,214,7828,2252,2252,230860,4,8,1036,6,23,672,18,214,7828
9399,6740,9999, ,Richland-Kennewick-Pasco WA MSA,1308,1308,138068,5,10,436,14,53,2479,18,296,11112,1295,1295,136907,5,10,436,14,53,2479,17,283,10834
9399,6760,9999, ,Richmond-Petersburg VA MSA,6051,6051,490765,5,10,399,17,61,2966,37,335,10521,6051,6051,490765,5,10,399,17,61,2966,37,335,10521
9399,6800,9999, ,Roanoke VA MSA,852,852,54906,15,30,882,1,3,41,2,23,1258,524,524,33281,4,8,199,0,0,0,1,18,1108
9399,6820,9999, ,Rochester MN MSA,596,596,64971,4,8,722,9,36,1888,0,0,0,596,596,64971,4,8,722,9,36,1888,0,0,0
9399,6840,9999, ,Rochester NY MSA,2835,2835,325196,17,34,2107,0,0,0,28,447,23784,2705,2705,308992,17,34,2107,0,0,0,25,428,23128
9399,6880,9999, ,Rockford IL MSA,1947,1947,158825,72,144,7580,21,84,2807,10,88,2842,1920,1920,156276,70,140,7415,20,80,2687,10,88,2842
9399,6895,9999, ,Rocky Mount NC MSA,506,506,40452,7,14,551,0,0,0,0,0,0,506,506,40452,7,14,551,0,0,0,0,0,0
9399,6922,6920, ,Sacramento CA PMSA,7190,7190,914386,42,84,6167,8,28,1978,34,445,20054,7190,7190,914386,42,84,6167,8,28,1978,34,445,20054
9399,6922,9270, ,Yolo CA PMSA,731,731,89415,9,18,767,6,23,1121,14,116,5730,704,704,86387,8,16,703,5,19,1041,14,116,5730
9399,6960,9999, ,Saginaw-Bay City-Midland MI MSA,1153,1153,105482,44,88,5995,4,15,1055,12,213,8912,919,919,88604,41,82,5257,4,15,1055,12,213,8912
9399,6980,9999, ,St. Cloud MN MSA,839,839,65258,5,10,520,1,4,0,16,288,9970,555,555,42855,5,10,520,0,0,0,7,212,7754
9399,7000,9999, ,St. Joseph MO MSA,198,198,19678,10,20,911,1,4,175,1,8,160,198,198,19678,10,20,911,1,4,175,1,8,160
9399,7040,9999, ,St. Louis MO-IL MSA,10639,10639,1006784,123,246,13408,47,182,9773,37,499,22021,10524,10524,996398,123,246,13408,47,182,9773,37,499,22021
9399,7120,9999, ,Salinas CA MSA,756,756,113332,13,26,1426,16,60,2855,3,27,1367,756,756,113332,13,26,1426,16,60,2855,3,27,1367
9399,7160,9999, ,Salt Lake City-Ogden UT MSA,7077,7077,737049,18,36,2474,36,144,6672,96,1576,63266,6886,6886,720657,18,36,2474,36,144,6672,96,1576,63266
9399,7200,9999, ,San Angelo TX MSA,305,305,23213,3,6,200,0,0,0,0,0,0,305,305,23213,3,6,200,0,0,0,0,0,0
9399,7240,9999, ,San Antonio TX MSA,4558,4558,350754,4,8,185,0,0,0,80,1258,32549,4556,4556,350688,4,8,185,0,0,0,80,1258,32549
9399,7320,9999, ,San Diego CA MSA,4229,4229,741120,64,128,15068,70,251,24335,134,1142,79262,4229,4229,741120,64,128,15068,70,251,24335,134,1142,79262
9399,7362,5775, ,Oakland CA PMSA,4650,4650,775859,25,50,3556,13,48,4691,70,913,71376,4619,4619,771080,25,50,3556,13,48,4691,69,894,70283
9399,7362,7360, ,San Francisco CA PMSA,730,730,176685,46,92,12624,22,67,8833,32,934,113893,708,708,173027,46,92,12624,22,67,8833,31,929,113529
9399,7362,7400, ,San Jose CA PMSA,1825,1825,300308,21,42,3786,31,105,10584,97,1481,89221,1825,1825,300308,21,42,3786,31,105,10584,97,1481,89221
9399,7362,7485, ,Santa Cruz-Watsonville CA PMSA,279,279,40261,15,30,2412,7,24,1449,2,13,1290,279,279,40261,15,30,2412,7,24,1449,2,13,1290
9399,7362,7500, ,Santa Rosa CA PMSA,1686,1686,222214,20,40,2806,8,27,2009,20,185,10229,1686,1686,222214,20,40,2806,8,27,2009,20,185,10229
9399,7362,8720, ,Vallejo-Fairfield-Napa CA PMSA,1692,1692,240649,13,26,2254,8,28,2026,16,120,7716,1692,1692,240649,13,26,2254,8,28,2026,16,120,7716
9399,7460,9999, ,San Luis Obispo-Atascadero-Paso Robles CA MSA,781,781,104724,2,4,366,1,3,115,11,71,3766,777,777,104033,2,4,366,1,3,115,11,71,3766
9399,7480,9999, ,Santa Barbara-Santa Maria-Lompoc CA MSA,477,477,79770,8,16,1406,5,18,883,10,62,2367,465,465,78232,8,16,1406,5,18,883,2,22,1640
9399,7490,9999, ,Santa Fe NM MSA,362,362,53425,4,8,275,31,121,8362,0,0,0,362,362,53425,4,8,275,31,121,8362,0,0,0
9399,7510,9999, ,Sarasota-Bradenton FL MSA,3811,3811,335046,31,62,3249,22,84,4035,34,661,51466,3811,3811,335046,31,62,3249,22,84,4035,34,661,51466
9399,7520,9999, ,Savannah GA MSA,1805,1805,145391,8,16,693,0,0,0,43,510,20744,1776,1776,143856,7,14,565,0,0,0,43,510,20744
9399,7560,9999, ,Scranton--Wilkes-Barre--Hazleton PA MSA,1332,1332,115827,15,30,1059,5,18,355,1,5,650,1221,1221,109167,14,28,971,5,18,355,1,5,650
9399,7602,1150, ,Bremerton WA PMSA,1571,1571,117692,24,48,2427,7,28,1808,40,591,25653,1488,1488,101899,22,44,2227,7,28,1808,38,581,25243
9399,7602,5910, ,Olympia WA PMSA,1761,1761,174692,14,28,2025,1,4,185,27,239,11272,1680,1680,167192,11,22,1340,1,4,185,27,239,11272
9399,7602,7600, ,Seattle-Bellevue-Everett WA PMSA,8867,8867,1054964,130,260,17466,105,397,23677,252,3642,231854,8605,8605,1028588,125,250,16990,102,388,23163,239,3533,225830
9399,7602,8200, ,Tacoma WA PMSA,4292,4292,407490,114,228,16549,15,59,3600,88,843,32697,4280,4280,406223,114,228,16549,15,59,3600,88,843,32697
9399,7610,9999, ,Sharon PA MSA,282,282,20829,4,8,471,0,0,0,0,0,0,265,265,19705,4,8,471,0,0,0,0,0,0
9399,7620,9999, ,Sheboygan WI MSA,433,433,42489,13,26,1504,0,0,0,13,180,4780,431,431,42309,13,26,1504,0,0,0,13,180,4780
9399,7640,9999, ,Sherman-Denison TX MSA,96,96,7366,0,0,0,0,0,0,0,0,0,96,96,7366,0,0,0,0,0,0,0,0,0
9399,7680,9999, ,Shreveport-Bossier City LA MSA,802,802,75129,4,8,314,2,6,174,0,0,0,761,761,72695,2,4,171,0,0,0,0,0,0
9399,7720,9999, ,Sioux City IA-NE MSA,185,185,16662,5,10,544,1,4,140,9,318,9448,169,169,15605,5,10,544,1,4,140,9,318,9448
9399,7760,9999, ,Sioux Falls SD MSA,847,847,71287,11,22,1553,8,30,1055,23,632,28057,847,847,71287,11,22,1553,8,30,1055,23,632,28057
9399,7800,9999, ,South Bend IN MSA,1058,1058,120901,16,32,1894,4,12,697,17,425,10667,1058,1058,120901,16,32,1894,4,12,697,17,425,10667
9399,7840,9999, ,Spokane WA MSA,2207,2207,218846,61,122,8824,21,76,3963,78,894,43241,2207,2207,218846,61,122,8824,21,76,3963,78,894,43241
9399,7880,9999, ,Springfield IL MSA,1114,1114,114326,101,202,11746,2,8,385,7,69,2117,1109,1109,113991,101,202,11746,2,8,385,7,69,2117
9399,7920,9999, ,Springfield MO MSA,1765,1765,102280,56,112,3615,24,96,1933,15,196,4701,1685,1685,99398,56,112,3615,16,64,1406,15,196,4701
9399,8000,9999, ,Springfield MA MSA,1148,1148,128485,45,90,4146,19,74,5394,7,65,3179,1101,1101,123715,45,90,4146,19,74,5394,7,65,3179
9399,8050,9999, ,State College PA MSA,506,506,50715,2,4,103,0,0,0,7,92,3556,432,432,42879,2,4,103,0,0,0,5,72,2825
9399,8080,9999, ,Steubenville-Weirton OH-WV MSA,95,95,7683,1,2,20,0,0,0,0,0,0,61,61,5500,1,2,20,0,0,0,0,0,0
9399,8120,9999, ,Stockton-Lodi CA MSA,2572,2572,265229,10,20,1382,8,27,1449,6,36,1950,2572,2572,265229,10,20,1382,8,27,1449,6,36,1950
9399,8140,9999, ,Sumter SC MSA,443,443,24687,2,4,72,4,16,450,1,67,6000,443,443,24687,2,4,72,4,16,450,1,67,6000
9399,8160,9999, ,Syracuse NY MSA,1576,1576,141202,13,26,1123,5,20,807,19,378,13146,1331,1331,118465,13,26,1123,5,20,807,13,348,12349
9399,8240,9999, ,Tallahassee FL MSA,1753,1753,158875,25,50,1309,30,99,2791,34,332,9286,1746,1746,158611,25,50,1309,30,99,2791,34,332,9286
9399,8280,9999, ,Tampa-St. Petersburg-Clearwater FL MSA,10331,10331,911750,99,198,13837,51,190,10508,101,1744,96572,10212,10212,899830,99,198,13837,51,190,10508,97,1692,93441
9399,8320,9999, ,Terre Haute IN MSA,513,513,45018,17,34,1665,1,4,202,14,112,4052,432,432,41833,17,34,1665,1,4,202,14,112,4052
9399,8360,9999, ,Texarkana TX-Texarkana AR MSA,234,234,15517,0,0,0,1,4,127,0,0,0,234,234,15517,0,0,0,1,4,127,0,0,0
9399,8400,9999, ,Toledo OH MSA,1280,1280,130284,26,52,2746,19,71,3663,44,411,13580,1264,1264,128849,26,52,2746,19,71,3663,44,411,13580
9399,8440,9999, ,Topeka KS MSA,624,624,64195,27,54,3225,0,0,0,14,253,7086,624,624,64195,27,54,3225,0,0,0,14,253,7086
9399,8520,9999, ,Tucson AZ MSA,5360,5360,587933,31,62,3230,5,16,697,69,762,27907,4612,4612,509426,31,62,3230,5,16,697,69,762,27907
9399,8560,9999, ,Tulsa OK MSA,2926,2926,266359,6,12,402,3,10,562,0,0,0,2881,2881,262164,6,12,402,3,10,562,0,0,0
9399,8600,9999, ,Tuscaloosa AL MSA,660,660,35210,1,2,70,1,4,49,4,45,951,660,660,35210,1,2,70,1,4,49,4,45,951
9399,8640,9999, ,Tyler TX MSA,289,289,39479,5,10,345,3,12,400,0,0,0,258,258,37620,3,6,195,3,12,400,0,0,0
9399,8680,9999, ,Utica-Rome NY MSA,470,470,43123,5,10,598,2,7,250,5,138,12661,429,429,39984,5,10,598,2,7,250,4,122,11955
9399,8750,9999, ,Victoria TX MSA,185,185,19899,0,0,0,0,0,0,0,0,0,185,185,19899,0,0,0,0,0,0,0,0,0
9399,8780,9999, ,Visalia-Tulare-Porterville CA MSA,1563,1563,132885,13,26,1452,34,118,5265,10,87,2779,1520,1520,129307,13,26,1452,31,109,4804,10,87,2779
9399,8800,9999, ,Waco TX MSA,368,368,32178,3,6,226,0,0,0,0,0,0,296,296,22977,3,6,226,0,0,0,0,0,0
9399,8872,0720, ,Baltimore MD PMSA,10546,10546,936360,11,22,801,0,0,0,116,2335,93277,10464,10464,930962,11,22,801,0,0,0,107,2286,91772
9399,8872,3180, ,Hagerstown MD PMSA,478,478,46441,12,24,711,0,0,0,0,0,0,473,473,46095,12,24,711,0,0,0,0,0,0
9399,8872,8840, ,Washington DC-MD-VA-WV PMSA,26374,26374,2410982,76,152,6179,15,47,3964,278,3784,131982,26359,26359,2409331,76,152,6179,15,47,3964,277,3776,131782
9399,8920,9999, ,Waterloo-Cedar Falls IA MSA,129,129,15966,4,8,474,1,3,213,15,159,4366,127,127,15766,4,8,474,1,3,213,15,159,4366
9399,8940,9999, ,Wausau WI MSA,564,564,51802,34,68,3299,7,28,965,7,81,1575,545,545,50675,33,66,3207,7,28,965,7,81,1575
9399,8960,9999, ,West Palm Beach-Boca Raton FL MSA,7046,7046,787895,97,194,14744,82,310,22505,116,1357,93396,7046,7046,787895,97,194,14744,82,310,22505,116,1357,93396
9399,9000,9999, ,Wheeling WV-OH MSA,88,88,6424,0,0,0,0,0,10,1,5,200,69,69,4864,0,0,0,0,0,10,1,5,200
9399,9040,9999, ,Wichita KS MSA,2368,2368,212170,12,24,1315,1,4,100,16,142,4435,2367,2367,212120,12,24,1315,1,4,100,16,142,4435
9399,9080,9999, ,Wichita Falls TX MSA,347,347,35356,2,4,360,5,20,875,0,0,0,346,346,35316,2,4,360,5,20,875,0,0,0
9399,9140,9999, ,Williamsport PA MSA,237,237,21131,2,4,140,3,11,364,2,18,672,220,220,20100,2,4,140,3,11,364,2,18,672
9399,9200,9999, ,Wilmington NC MSA,2424,2424,209628,28,56,3374,17,68,4764,10,135,3560,2392,2392,207180,28,56,3374,17,68,4764,10,135,3560
9399,9260,9999, ,Yakima WA MSA,528,528,53594,82,164,8628,36,135,6080,7,46,1848,505,505,52091,82,164,8628,36,135,6080,7,46,1848
9399,9280,9999, ,York PA MSA,2494,2494,208608,45,90,3567,5,20,700,6,46,1660,2406,2406,203064,45,90,3567,5,20,700,6,46,1660
9399,9320,9999, ,Youngstown-Warren OH MSA,1172,1172,122095,63,126,7686,29,107,6969,29,230,8144,1132,1132,117574,62,124,7536,28,104,6969,28,219,7849
9399,9340,9999, ,Yuba City CA MSA,902,902,86521,11,22,923,0,0,0,1,6,283,902,902,86521,11,22,923,0,0,0,1,6,283
9399,9360,9999, ,Yuma AZ MSA,637,637,42329,0,0,0,0,0,0,0,0,0,637,637,42329,0,0,0,0,0,0,0,0,0
9399,1122,9999,,Boston-Worcester-Lawrence MA-NH-ME-CT CMSA,14107,14107,1570323,154,308,19503,11,37,1884,72,1212,70261,12509,12509,1425198,126,252,16456,9,31,1884,37,1022,60827
9399,1602,9999,,Chicago-Gary-Kenosha IL-IN-WI CMSA,28761,28761,3421832,420,840,56979,367,1345,93869,327,4167,206881,27060,27060,3237400,375,750,51279,367,1345,93869,310,4068,202901
9399,1642,9999,,Cincinnati-Hamilton OH-KY-IN CMSA ,9094,9094,971322,114,228,11619,53,191,10125,180,2200,71981,8839,8839,954942,107,214,10726,53,191,10125,161,1993,65199
9399,1692,9999,,Cleveland-Akron OH CMSA ,8285,8285,1113584,132,264,18536,142,516,31006,58,674,26737,8129,8129,1094592,131,262,18376,137,500,30851,56,662,26304
9399,1922,9999,,Dallas-Fort Worth TX CMSA ,21740,21740,2690422,24,48,2479,7,28,949,275,4711,164371,21266,21266,2600200,24,48,2479,7,28,949,275,4711,164371
9399,2082,9999,,Denver-Boulder-Greeley CO CMSA,14535,14535,1744948,60,120,9709,16,62,3884,174,2289,89701,14192,14192,1704119,60,120,9709,16,62,3884,174,2289,89701
9399,2162,9999,,Detroit-Ann Arbor-Flint MI CMSA ,16099,16099,1661846,65,130,7475,91,341,23214,181,2702,108994,15579,15579,1615292,63,126,7322,80,303,19537,142,2336,97981
9399,3362,9999,,Houston-Galveston-Brazoria TX CMSA,13633,13633,1463228,11,22,1354,25,94,5160,252,3553,124480,13302,13302,1429790,11,22,1354,23,88,4916,242,3428,120368
9399,4472,9999,,Los Angeles-Riverside-Orange County CA CMSA ,22430,22430,3164354,242,484,45336,221,790,69688,372,4496,357792,22264,22264,3150427,231,462,43758,205,741,66543,356,4399,352831
9399,4992,9999,,Miami-Fort Lauderdale FL CMSA ,15601,15601,1572414,94,188,10114,50,195,12188,236,6006,304169,15545,15545,1565346,94,188,10114,50,195,12188,234,5996,303541
9399,5082,9999,,Milwaukee-Racine WI CMSA,5124,5124,649970,183,366,27824,64,249,16323,207,2626,122016,4953,4953,629605,178,356,27154,60,237,15961,195,2559,119704
9399,5602,9999,,New York-Northern New Jersey-Long Island NY-NJ-CT-PA CMSA ,27253,27253,2856535,1285,2570,147899,309,974,55344,278,5774,234843,26457,26457,2776329,1252,2504,143666,304,959,54624,252,5591,223349
9399,6162,9999,,Philadelphia-Wilmington-Atlantic City PA-NJ-DE-MD CMSA,18337,18337,1571831,171,342,19698,31,113,6627,62,1264,59491,17605,17605,1502932,170,340,19672,31,113,6627,60,1254,58982
9399,6442,9999,,Portland-Salem OR-WA CMSA ,12009,12009,1325223,153,306,17360,44,162,7742,328,3674,160398,11984,11984,1322237,152,304,17277,44,162,7742,328,3674,160398
9399,6922,9999,,Sacramento-Yolo CA CMSA ,7921,7921,1003801,51,102,6934,14,51,3099,48,561,25784,7894,7894,1000773,50,100,6870,13,47,3019,48,561,25784
