Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2004,04,193000,013,0196,999,38060, , ,85340      ,4,8,12,Litchfield Park,97,97,26233684,0,0,0,33,132,17133044,0,0,0,97,97,26233684,0,0,0,33,132,17133044,0,0,0
2004,04,201000,019,0210,999,46060, , ,85741      ,4,8,12,Marana town,1398,1398,218684005,0,0,0,0,0,0,0,0,0,1398,1398,218684005,0,0,0,0,0,0,0,0,0
2004,04,205000,013,    ,999,38060, , ,85004      ,4,8,12,Maricopa County Unincorporated Area,4444,4444,672777232,0,0,0,9,36,3307058,1,130,10081921,4444,4444,672777232,0,0,0,9,36,3307058,1,130,10081921
2004,04,205100,021,0212,999,38060, , ,85048      ,4,8,0,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,209000,013,0215,999,38060, ,1,852111466  ,4,8,12,Mesa,1774,1774,373715356,7,14,1724814,0,0,0,38,430,30289817,1774,1774,373715356,7,14,1724814,0,0,0,38,430,30289817
2004,04,213000,007,0220,999,99999, , ,85539      ,4,8,12,Miami town,1,1,19452,0,0,0,0,0,0,0,0,0,1,1,19452,0,0,0,0,0,0,0,0,0
2004,04,217000,015,    ,999,99999, , ,864027000  ,4,8,5,Mohave County Unincorporated Area,1155,1155,104728853,3,6,327050,0,0,0,4,20,468840,686,686,64122290,0,0,0,0,0,0,4,20,468840
2004,04,221000,017,    ,999,99999, , ,85901      ,4,8,12,Navajo County Unincorporated Area,421,421,48595374,16,32,1767092,0,0,0,0,0,0,421,421,48595374,16,32,1767092,0,0,0,0,0,0
2004,04,225000,023,0235,999,99999, , ,85621      ,4,8,12,Nogales,37,37,5234008,3,6,395531,1,3,150754,12,100,5535144,37,37,5234008,3,6,395531,1,3,150754,12,100,5535144
2004,04,229000,019,0238,999,46060, , ,85737      ,4,8,12,Oro Valley town,490,490,117127625,0,0,0,0,0,0,0,0,0,490,490,117127625,0,0,0,0,0,0,0,0,0
