Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep,
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,49,28150,5,9999,,4,8,12,12,RICHMOND . . . . . . . . . . . . .,3,3,149000,0,0,0,0,0,0,0,0,0,3,3,149000,0,0,0,0,0,0,0,0,0
8499,49,28300,57,7160,,4,8,12,12,RIVERDALE. . . . . . . . . . . . .,26,26,1549000,4,8,224000,0,0,0,0,0,0,26,26,1549000,4,8,224000,0,0,0,0,0,0
8499,49,28500,5,9999,,4,8,12,12,RIVER HEIGHTS. . . . . . . . . . .,4,4,287680,0,0,0,0,0,0,0,0,0,4,4,287680,0,0,0,0,0,0,0,0,0
8499,49,28600,35,7160,,4,8,12,12,RIVERTON . . . . . . . . . . . . .,98,98,5542950,0,0,0,0,0,0,0,0,0,98,98,5542950,0,0,0,0,0,0,0,0,0
8499,49,29000,13,9999,,4,8,0,0,ROOSEVELT. . . . . . . . . . . . .,34,34,1843564,6,12,347664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,29500,57,7160,,4,8,12,12,ROY. . . . . . . . . . . . . . . .,272,272,12137015,0,0,0,0,0,0,1,6,225000,272,272,12137015,0,0,0,0,0,0,1,6,225000
8499,49,29800,45,9999,,4,8,12,12,RUSH VALLEY TOWN . . . . . . . . .,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
8499,49,30000,53,9999,,4,8,12,12,ST. GEORGE . . . . . . . . . . . .,761,761,34999400,5,10,350000,4,15,372000,1,8,200000,761,761,34999400,5,10,350000,4,15,372000,1,8,200000
8499,49,30500,49,6520,,4,8,12,12,SALEM. . . . . . . . . . . . . . .,8,8,349670,0,0,0,0,0,0,0,0,0,8,8,349670,0,0,0,0,0,0,0,0,0
8499,49,30700,41,9999,,4,8,12,12,SALINA . . . . . . . . . . . . . .,6,6,385000,0,0,0,0,0,0,0,0,0,6,6,385000,0,0,0,0,0,0,0,0,0
8499,49,31000,35,7160,,4,8,12,12,SALT LAKE CITY . . . . . . . . . .,115,115,8316760,16,32,1744730,11,40,1203485,41,590,16064106,115,115,8316760,16,32,1744730,11,40,1203485,41,590,16064106
8499,49,31500,35,7160,,4,8,11,11,SALT LAKE BAL. OF CO. #. . . . . .,1435,1435,118593656,72,144,6114266,12,48,1934714,275,3554,81000723,1334,1334,113710345,69,138,5898100,11,44,1834000,269,3479,78893647
8499,49,32000,37,9999,,4,8,12,12,SAN JUAN CO. UNINC. AREA . . . . .,8,8,319653,0,0,0,0,0,0,0,0,0,8,8,319653,0,0,0,0,0,0,0,0,0
8499,49,32500,35,7160,,4,8,12,12,SANDY CITY . . . . . . . . . . . .,634,634,35996325,1,2,104873,5,20,386075,9,86,2518124,634,634,35996325,1,2,104873,5,20,386075,9,86,2518124
8499,49,32600,39,9999,,4,8,12,12,SANPETE CO. UNINC. AREA. . . . . .,11,11,590557,0,0,0,0,0,0,0,0,0,11,11,590557,0,0,0,0,0,0,0,0,0
8499,49,32700,53,9999,,4,8,12,12,SANTA CLARA. . . . . . . . . . . .,18,18,1071900,0,0,0,0,0,0,0,0,0,18,18,1071900,0,0,0,0,0,0,0,0,0
8499,49,33000,49,6520,,4,8,12,12,SANTAQUIN. . . . . . . . . . . . .,2,2,88140,0,0,0,0,0,0,0,0,0,2,2,88140,0,0,0,0,0,0,0,0,0
8499,49,33250,41,9999,,4,8,0,0,SEVIER CO. UNINC. AREA . . . . . .,17,17,476040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,33500,5,9999,,4,8,12,12,SMITHFIELD . . . . . . . . . . . .,6,6,395816,1,2,55700,0,0,0,0,0,0,6,6,395816,1,2,55700,0,0,0,0,0,0
8499,49,33800,35,7160,,4,8,12,12,SOUTH JORDAN . . . . . . . . . . .,112,112,8218700,0,0,0,0,0,0,0,0,0,112,112,8218700,0,0,0,0,0,0,0,0,0
8499,49,34000,57,7160,,4,8,12,12,SOUTH OGDEN. . . . . . . . . . . .,35,35,2612300,1,2,70000,2,8,257000,0,0,0,35,35,2612300,1,2,70000,2,8,257000,0,0,0
8499,49,34500,35,7160,,4,8,0,0,SOUTH SALT LAKE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,6,57,1037400,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,35000,11,7160,,4,8,12,12,SOUTH WEBER. . . . . . . . . . . .,25,25,1792798,1,2,91753,0,0,0,0,0,0,25,25,1792798,1,2,91753,0,0,0,0,0,0
8499,49,35500,49,6520,,4,8,12,12,SPANISH FORK . . . . . . . . . . .,31,31,1763726,1,2,120000,1,4,101200,1,9,147294,31,31,1763726,1,2,120000,1,4,101200,1,9,147294
8499,49,35700,53,9999,,4,8,0,0,SPRINGDALE TOWN. . . . . . . . . .,1,1,33024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,36000,49,6520,,4,8,2,2,SPRINGVILLE. . . . . . . . . . . .,39,39,2456347,4,8,369118,0,6,0,0,0,0,3,3,234106,0,0,0,0,0,0,0,0,0
8499,49,36500,45,9999,,4,8,12,12,STOCKTON TOWN. . . . . . . . . . .,1,1,79500,0,0,0,0,0,0,0,0,0,1,1,79500,0,0,0,0,0,0,0,0,0
8499,49,36700,43,9999,,4,8,12,12,SUMMIT CO. UNINC. AREA . . . . . .,196,196,10498433,0,0,0,0,0,0,3,48,1500093,196,196,10498433,0,0,0,0,0,0,3,48,1500093
8499,49,37000,11,7160,,4,8,12,12,SUNSET . . . . . . . . . . . . . .,2,2,72000,0,0,0,3,12,225000,0,0,0,2,2,72000,0,0,0,3,12,225000,0,0,0
8499,49,37500,11,7160,,4,8,12,12,SYRACUSE . . . . . . . . . . . . .,19,19,884004,0,0,0,0,0,0,0,0,0,19,19,884004,0,0,0,0,0,0,0,0,0
8499,49,38000,45,9999,,4,8,12,12,TOOELE . . . . . . . . . . . . . .,12,12,558520,0,0,0,0,0,0,0,0,0,12,12,558520,0,0,0,0,0,0,0,0,0
8499,49,38100,45,9999,,4,8,12,12,TOOELE CO. UNINC. AREA . . . . . .,24,24,1826802,0,0,0,0,0,0,0,0,0,24,24,1826802,0,0,0,0,0,0,0,0,0
8499,49,38200,53,9999,,4,8,12,12,TOQUERVILLE TOWN . . . . . . . . .,3,3,161061,0,0,0,0,0,0,0,0,0,3,3,161061,0,0,0,0,0,0,0,0,0
8499,49,38500,3,9999,,4,8,12,12,TREMONTON. . . . . . . . . . . . .,16,16,832000,0,0,0,0,0,0,3,44,725000,16,16,832000,0,0,0,0,0,0,3,44,725000
8499,49,38550,5,9999,,4,8,12,12,TRENTON TOWN . . . . . . . . . . .,1,1,53689,0,0,0,0,0,0,0,0,0,1,1,53689,0,0,0,0,0,0,0,0,0
8499,49,38600,57,7160,,4,8,12,12,UINTAH TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,38700,47,9999,,4,8,12,12,VINTAH BAL. OF CO. . . . . . . . .,65,65,4471315,0,0,0,0,0,0,0,0,0,65,65,4471315,0,0,0,0,0,0,0,0,0
8499,49,40000,49,6520,,4,8,12,12,UTAH CO. UNINC. AREA . . . . . . .,37,37,2300820,1,2,47701,0,0,0,0,0,0,37,37,2300820,1,2,47701,0,0,0,0,0,0
8499,49,40100,47,9999,,4,8,12,12,VERNAL . . . . . . . . . . . . . .,9,9,641368,0,0,0,0,0,0,0,0,0,9,9,641368,0,0,0,0,0,0,0,0,0
8499,49,40125,45,9999,,4,8,12,12,VERNON TOWN. . . . . . . . . . . .,3,3,95000,0,0,0,0,0,0,0,0,0,3,3,95000,0,0,0,0,0,0,0,0,0
8499,49,40200,51,9999,,4,8,12,12,WASATCH BAL. OF CO.. . . . . . . .,62,62,3258156,1,2,222000,0,0,0,0,0,0,62,62,3258156,1,2,222000,0,0,0,0,0,0
8499,49,40400,53,9999,,4,8,12,12,WASHINGTON . . . . . . . . . . . .,18,18,743000,0,0,0,0,0,0,0,0,0,18,18,743000,0,0,0,0,0,0,0,0,0
8499,49,40500,57,7160,,4,8,12,12,WASHINGTON TERRACE . . . . . . . .,9,9,734174,4,8,431916,0,0,0,2,16,350000,9,9,734174,4,8,431916,0,0,0,2,16,350000
8499,49,41000,53,9999,,4,8,12,12,WASHINGTON CO. UNINC. AREA . . . .,55,55,2510626,0,0,0,0,0,0,0,0,0,55,55,2510626,0,0,0,0,0,0,0,0,0
8499,49,41500,57,7160,,4,8,12,12,WEBER CO. UNINC. AREA. . . . . . .,115,115,8751079,0,0,0,1,4,483000,0,0,0,115,115,8751079,0,0,0,1,4,483000,0,0,0
8499,49,42000,7,9999,,4,8,0,0,WELLINGTON . . . . . . . . . . . .,33,33,925497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,42300,45,9999,,4,8,11,11,WENDOVER . . . . . . . . . . . . .,9,9,279300,0,0,0,3,9,86400,2,32,636423,9,9,279300,0,0,0,3,9,86400,2,32,636423
8499,49,42500,11,7160,,4,8,12,12,WEST BOUNTIFUL . . . . . . . . . .,26,26,1267000,0,0,0,0,0,0,0,0,0,26,26,1267000,0,0,0,0,0,0,0,0,0
8499,49,42700,35,7160,,4,8,12,12,WEST JORDAN. . . . . . . . . . . .,604,604,32323854,13,26,531570,0,0,0,9,108,3178163,604,604,32323854,13,26,531570,0,0,0,9,108,3178163
8499,49,42725,11,7160,,4,8,12,12,WEST POINT . . . . . . . . . . . .,78,78,3945241,0,0,0,0,0,0,0,0,0,78,78,3945241,0,0,0,0,0,0,0,0,0
8499,49,42750,35,7160,,4,8,12,12,WEST VALLEY CITY . . . . . . . . .,422,422,17409031,9,18,631920,31,124,3894635,89,1266,28180035,422,422,17409031,9,18,631920,31,124,3894635,89,1266,28180035
8499,49,42850,3,9999,,4,8,0,0,WILLARD. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,42900,49,6520,,4,8,0,0,WOODLAND HILLS TOWN. . . . . . . .,2,2,355527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,49,43000,11,7160,,4,8,12,12,WOODS CROSS. . . . . . . . . . . .,42,42,1878000,0,0,0,0,0,0,12,144,5098080,42,42,1878000,0,0,0,0,0,0,12,144,5098080
8499,52,500,3,9999,,4,9,12,12,ST. THOMAS-ST. JOHN ISLAND . . . .,222,222,13701000,81,162,9791040,17,63,3288800,4,24,1181200,222,222,13701000,81,162,9791040,17,63,3288800,4,24,1181200
8499,52,1000,10,9999,,4,9,12,12,ST. CROIX (N). . . . . . . . . . .,296,296,16815634,2,4,222810,5,16,734125,0,0,0,296,296,16815634,2,4,222810,5,16,734125,0,0,0
8499,53,200,27,9999,,4,9,0,0,ABERDEEN . . . . . . . . . . . . .,2,2,100399,3,6,114143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,500,1,9999,,4,9,12,12,ADAMS COUNTY . . . . . . . . . . .,5,5,282860,0,0,0,0,0,0,0,0,0,5,5,282860,0,0,0,0,0,0,0,0,0
8499,53,700,63,7840,,4,9,12,12,AIRWAY HEIGHTS . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,800,75,9999,,4,9,12,12,ALBION TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,900,33,7600,,4,9,12,12,ALGONA . . . . . . . . . . . . . .,2,2,124112,0,0,0,0,0,0,0,0,0,2,2,124112,0,0,0,0,0,0,0,0,0
8499,53,1000,57,9999,,4,9,12,12,ANACORTES. . . . . . . . . . . . .,64,64,4453158,3,6,260680,0,0,0,1,16,1067459,64,64,4453158,3,6,260680,0,0,0,1,16,1067459
8499,53,1500,61,7600,,4,9,7,7,ARLINGTON. . . . . . . . . . . . .,1,1,73623,0,0,0,0,0,0,2,10,48096,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,2000,3,9999,,4,9,11,11,ASOTIN CO. UNINC. AREA . . . . . .,37,37,2365440,0,0,0,0,0,0,0,0,0,36,36,2296565,0,0,0,0,0,0,0,0,0
8499,53,2500,3,9999,,4,9,12,12,ASOTIN . . . . . . . . . . . . . .,8,8,328250,0,0,0,0,0,0,0,0,0,8,8,328250,0,0,0,0,0,0,0,0,0
8499,53,3000,33,7600,,4,9,12,12,AUBURN . . . . . . . . . . . . . .,62,62,3177855,11,22,878900,29,115,2970540,1,11,285000,62,62,3177855,11,22,878900,29,115,2970540,1,11,285000
8499,53,4000,33,7600,,4,9,12,12,BEAUX ARTS VILLAGE TOWN. . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,4500,33,7600,,4,9,12,12,BELLEVUE . . . . . . . . . . . . .,289,289,27988632,11,22,983178,4,16,853099,65,523,18448348,289,289,27988632,11,22,983178,4,16,853099,65,523,18448348
8499,53,5000,73,860,,4,9,12,12,BELLINGHAM . . . . . . . . . . . .,72,72,3750382,7,14,318940,4,13,407825,7,74,1794694,72,72,3750382,7,14,318940,4,13,407825,7,74,1794694
8499,53,5500,5,6740,,4,9,12,12,BENTON CITY. . . . . . . . . . . .,3,3,120000,0,0,0,0,0,0,0,0,0,3,3,120000,0,0,0,0,0,0,0,0,0
8499,53,6000,5,6740,,4,9,12,12,BENTON CO. UNINC. AREA . . . . . .,51,51,2943346,0,0,0,0,0,0,0,0,0,51,51,2943346,0,0,0,0,0,0,0,0,0
8499,53,6500,39,9999,,4,9,12,12,BINGEN . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,7000,33,7600,,4,9,12,12,BLACK DIAMOND. . . . . . . . . . .,3,3,262365,0,0,0,0,0,0,0,0,0,3,3,262365,0,0,0,0,0,0,0,0,0
8499,53,7500,73,860,,4,9,12,12,BLAINE . . . . . . . . . . . . . .,3,3,128646,1,2,66275,0,0,0,0,0,0,3,3,128646,1,2,66275,0,0,0,0,0,0
8499,53,8000,53,8200,,4,9,12,12,BONNEY LAKE. . . . . . . . . . . .,24,24,1311146,0,0,0,0,0,0,0,0,0,24,24,1311146,0,0,0,0,0,0,0,0,0
8499,53,8500,33,7600,,4,9,12,12,BOTHELL. . . . . . . . . . . . . .,52,52,4105894,1,2,119867,0,0,0,4,69,2174378,52,52,4105894,1,2,119867,0,0,0,4,69,2174378
8499,53,9000,35,1150,,4,9,2,2,BREMERTON. . . . . . . . . . . . .,13,13,975934,5,10,304760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,9500,47,9999,,4,9,0,0,BREWSTER TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,10000,17,9999,,4,9,12,12,BRIDGEPORT TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,10300,61,7600,,4,9,8,8,BRIER. . . . . . . . . . . . . . .,28,28,2855784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,10500,53,8200,,4,9,12,12,BUCKLEY. . . . . . . . . . . . . .,6,6,339500,0,0,0,0,0,0,0,0,0,6,6,339500,0,0,0,0,0,0,0,0,0
8499,53,11500,11,8725,,4,9,12,12,CAMAS. . . . . . . . . . . . . . .,4,4,273855,0,0,0,0,0,0,0,0,0,4,4,273855,0,0,0,0,0,0,0,0,0
8499,53,11750,53,8200,,4,9,12,12,CARBONADO TOWN . . . . . . . . . .,10,10,349900,0,0,0,0,0,0,0,0,0,10,10,349900,0,0,0,0,0,0,0,0,0
8499,53,12000,33,7600,,4,9,12,12,CARNATION. . . . . . . . . . . . .,20,20,933480,0,0,0,0,0,0,0,0,0,20,20,933480,0,0,0,0,0,0,0,0,0
8499,53,12500,7,9999,,4,9,12,12,CASHMERE . . . . . . . . . . . . .,3,3,167000,0,0,0,0,0,0,1,8,110000,3,3,167000,0,0,0,0,0,0,1,8,110000
8499,53,13500,41,9999,,4,9,12,12,CENTRALIA. . . . . . . . . . . . .,16,16,685632,0,0,0,0,0,0,2,48,1600000,16,16,685632,0,0,0,0,0,0,2,48,1600000
8499,53,14000,41,9999,,4,9,12,12,CHEHALIS . . . . . . . . . . . . .,3,3,110000,0,0,0,0,0,0,1,8,180000,3,3,110000,0,0,0,0,0,0,1,8,180000
8499,53,14500,7,9999,,4,9,12,12,CHELAN CO. UNINC. AREA . . . . . .,174,174,9642100,1,2,113625,0,0,0,0,0,0,174,174,9642100,1,2,113625,0,0,0,0,0,0
8499,53,15000,7,9999,,4,9,12,12,CHELAN . . . . . . . . . . . . . .,18,18,1006070,1,2,30000,1,4,107800,3,27,2713083,18,18,1006070,1,2,30000,1,4,107800,3,27,2713083
8499,53,15500,63,7840,,4,9,12,12,CHENEY . . . . . . . . . . . . . .,4,4,214934,3,6,214000,1,4,131000,1,28,698498,4,4,214934,3,6,214000,1,4,131000,1,28,698498
8499,53,16000,65,9999,,4,9,12,12,CHEWELAH . . . . . . . . . . . . .,8,8,369114,0,0,0,0,0,0,0,0,0,8,8,369114,0,0,0,0,0,0,0,0,0
8499,53,16500,9,9999,,4,9,12,12,CLALLAM CO. UNINC. AREA. . . . . .,144,144,10932937,0,0,0,0,0,0,0,0,0,144,144,10932937,0,0,0,0,0,0,0,0,0
8499,53,17000,11,8725,,4,9,12,11,CLARK BAL. OF CO. #. . . . . . . .,756,756,52739785,1,2,65166,5,18,530407,27,272,5767440,756,756,52739785,1,2,65166,5,18,530407,27,272,5767440
8499,53,17500,3,9999,,4,9,12,12,CLARKSTON. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,1,5,111000,0,0,0,0,0,0,0,0,0,1,5,111000
8499,53,18000,37,9999,,4,9,12,12,CLE ELUM . . . . . . . . . . . . .,3,3,191909,0,0,0,0,0,0,0,0,0,3,3,191909,0,0,0,0,0,0,0,0,0
8499,53,18500,33,7600,,4,9,12,12,CLYDE HILL TOWN. . . . . . . . . .,18,18,3296469,0,0,0,0,0,0,0,0,0,18,18,3296469,0,0,0,0,0,0,0,0,0
8499,53,19000,75,9999,,4,9,12,12,COLFAX . . . . . . . . . . . . . .,2,2,123000,0,0,0,0,0,0,0,0,0,2,2,123000,0,0,0,0,0,0,0,0,0
8499,53,19500,71,9999,,4,9,12,12,COLLEGE PLACE. . . . . . . . . . .,15,15,805277,0,0,0,11,43,954000,4,32,588000,15,15,805277,0,0,0,11,43,954000,4,32,588000
8499,53,20000,13,9999,,4,9,12,12,COLUMBIA BAL. OF CO. . . . . . . .,16,16,231900,0,0,0,0,0,0,0,0,0,16,16,231900,0,0,0,0,0,0,0,0,0
8499,53,20500,65,9999,,4,9,12,12,COLVILLE . . . . . . . . . . . . .,8,8,458000,1,2,65362,0,0,0,3,24,910000,8,8,458000,1,2,65362,0,0,0,3,24,910000
8499,53,21500,21,6740,,4,9,12,12,CONNELL TOWN . . . . . . . . . . .,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
8499,53,21800,27,9999,,4,9,12,12,COSMOPOLIS . . . . . . . . . . . .,1,1,56141,0,0,0,0,0,0,0,0,0,1,1,56141,0,0,0,0,0,0,0,0,0
8499,53,22000,25,9999,,4,9,12,12,COULEE CITY TOWN . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,22500,47,9999,,4,9,12,12,COULEE DAM TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,23000,29,9999,,4,9,12,12,COUPEVILLE TOWN. . . . . . . . . .,4,4,194191,0,0,0,0,0,0,0,0,0,4,4,194191,0,0,0,0,0,0,0,0,0
8499,53,23500,15,9999,,4,9,12,12,COWLITZ BAL. OF CO. #. . . . . . .,69,69,3269842,2,4,117680,0,0,0,0,0,0,69,69,3269842,2,4,117680,0,0,0,0,0,0
8499,53,23600,43,9999,,4,9,12,12,CRESTON TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,23800,61,7600,,4,9,6,6,DARRINGTON TOWN. . . . . . . . . .,1,1,48120,0,0,0,0,0,0,0,0,0,1,1,48120,0,0,0,0,0,0,0,0,0
8499,53,24000,43,9999,,4,9,12,12,DAVENPORT. . . . . . . . . . . . .,2,2,148000,0,0,0,0,0,0,0,0,0,2,2,148000,0,0,0,0,0,0,0,0,0
8499,53,24500,13,9999,,4,9,12,12,DAYTON . . . . . . . . . . . . . .,1,1,62000,0,0,0,0,0,0,0,0,0,1,1,62000,0,0,0,0,0,0,0,0,0
8499,53,25000,63,7840,,4,9,12,12,DEER PARK. . . . . . . . . . . . .,20,20,777264,0,0,0,0,0,0,3,16,500000,20,20,777264,0,0,0,0,0,0,3,16,500000
8499,53,25200,33,7600,,4,9,12,12,DES MOINES . . . . . . . . . . . .,39,39,2350900,0,0,0,3,11,479000,21,255,7828000,39,39,2350900,0,0,0,3,11,479000,21,255,7828000
8499,53,25500,17,9999,,4,9,12,12,DOUGLAS BAL. OF CO.. . . . . . . .,60,60,3425194,10,20,813474,2,8,149100,0,0,0,60,60,3425194,10,20,813474,2,8,149100,0,0,0
8499,53,26000,53,8200,,4,9,12,12,DUPONT . . . . . . . . . . . . . .,3,3,143874,0,0,0,0,0,0,0,0,0,3,3,143874,0,0,0,0,0,0,0,0,0
8499,53,26500,33,7600,,4,9,12,12,DUVALL . . . . . . . . . . . . . .,31,31,1499848,0,0,0,0,0,0,0,0,0,31,31,1499848,0,0,0,0,0,0,0,0,0
8499,53,28500,53,8200,,4,9,10,10,EATONVILLE TOWN. . . . . . . . . .,7,7,318723,0,0,0,0,0,0,0,0,0,6,6,269074,0,0,0,0,0,0,0,0,0
8499,53,29000,61,7600,,4,9,8,8,EDMONDS. . . . . . . . . . . . . .,54,54,4023088,1,2,77159,3,12,463425,5,118,4237054,23,23,1576734,0,0,0,3,12,463425,1,16,763960
8499,53,29200,25,9999,,4,9,12,12,ELECTRIC CITY TOWN . . . . . . . .,1,1,45360,0,0,0,0,0,0,0,0,0,1,1,45360,0,0,0,0,0,0,0,0,0
8499,53,29500,37,9999,,4,9,12,12,ELLENSBURG . . . . . . . . . . . .,5,5,298362,0,0,0,1,4,103800,0,0,0,5,5,298362,0,0,0,1,4,103800,0,0,0
8499,53,29800,27,9999,,4,9,12,12,ELMA . . . . . . . . . . . . . . .,0,0,0,1,2,42500,0,0,0,0,0,0,0,0,0,1,2,42500,0,0,0,0,0,0
8499,53,30000,47,9999,,4,9,0,0,ELMER CITY TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,30300,75,9999,,4,9,12,12,ENDICOTT TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,30500,7,9999,,4,9,12,12,ENTIAT TOWN. . . . . . . . . . . .,4,4,39000,0,0,0,0,0,0,0,0,0,4,4,39000,0,0,0,0,0,0,0,0,0
8499,53,31000,33,7600,,4,9,12,12,ENUMCLAW . . . . . . . . . . . . .,18,18,1372220,6,12,621821,0,0,0,0,0,0,18,18,1372220,6,12,621821,0,0,0,0,0,0
8499,53,31500,25,9999,,4,9,12,12,EPHRATA. . . . . . . . . . . . . .,8,8,444000,0,0,0,0,0,0,0,0,0,8,8,444000,0,0,0,0,0,0,0,0,0
8499,53,32000,61,7600,,4,9,10,10,EVERETT. . . . . . . . . . . . . .,126,126,6997279,6,12,446162,6,22,522800,7,53,1544462,114,114,6336378,5,10,367416,6,22,522800,5,42,1199000
8499,53,32500,73,860,,4,9,12,12,EVERSON. . . . . . . . . . . . . .,7,7,293500,3,6,180000,0,0,0,0,0,0,7,7,293500,3,6,180000,0,0,0,0,0,0
8499,53,32700,63,7840,,4,9,12,12,FAIRFIELD TOWN . . . . . . . . . .,1,1,52000,0,0,0,0,0,0,0,0,0,1,1,52000,0,0,0,0,0,0,0,0,0
8499,53,33000,73,860,,4,9,12,12,FERNDALE . . . . . . . . . . . . .,25,25,1141602,0,0,0,0,0,0,0,0,0,25,25,1141602,0,0,0,0,0,0,0,0,0
8499,53,33500,19,9999,,4,9,12,12,FERRY CO. UNINC. AREA. . . . . . .,27,27,654286,0,0,0,0,0,0,0,0,0,27,27,654286,0,0,0,0,0,0,0,0,0
8499,53,33700,53,8200,,4,9,12,12,FIFE . . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,34000,53,8200,,4,9,12,12,FIRCREST TOWN. . . . . . . . . . .,5,5,319000,0,0,0,0,0,0,0,0,0,5,5,319000,0,0,0,0,0,0,0,0,0
8499,53,34500,9,9999,,4,9,12,12,FORKS TOWN . . . . . . . . . . . .,1,1,57504,0,0,0,0,0,0,0,0,0,1,1,57504,0,0,0,0,0,0,0,0,0
8499,53,35000,21,6740,,4,9,12,12,FRANKLIN CO. UNINC. AREA . . . . .,25,25,1665600,0,0,0,0,0,0,0,0,0,25,25,1665600,0,0,0,0,0,0,0,0,0
8499,53,35300,55,9999,,4,9,12,12,FRIDAY HARBOR TOWN . . . . . . . .,7,7,332764,0,0,0,0,0,0,4,39,1217282,7,7,332764,0,0,0,0,0,0,4,39,1217282
8499,53,35500,23,9999,,4,9,12,12,GARFIELD CO. UNINC. AREA . . . . .,4,4,187000,0,0,0,0,0,0,0,0,0,4,4,187000,0,0,0,0,0,0,0,0,0
8499,53,36000,75,9999,,4,9,12,12,GARFIELD TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,36500,53,8200,,4,9,12,12,GIG HARBOR . . . . . . . . . . . .,7,7,509679,1,2,191765,0,0,0,0,0,0,7,7,509679,1,2,191765,0,0,0,0,0,0
8499,53,37000,61,7600,,4,9,8,8,GOLD BAR TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,38000,25,9999,,4,9,12,12,GRAND COULEE . . . . . . . . . . .,1,1,76000,0,0,0,0,0,0,0,0,0,1,1,76000,0,0,0,0,0,0,0,0,0
8499,53,39000,77,9260,,4,9,12,12,GRANDVIEW. . . . . . . . . . . . .,4,4,205000,8,16,474000,0,0,0,0,0,0,4,4,205000,8,16,474000,0,0,0,0,0,0
8499,53,39300,77,9260,,4,9,12,12,GRANGER TOWN . . . . . . . . . . .,1,1,58870,0,0,0,0,0,0,0,0,0,1,1,58870,0,0,0,0,0,0,0,0,0
8499,53,39500,61,7600,,4,9,6,6,GRANITE FALLS TOWN . . . . . . . .,0,0,0,1,2,55700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
