Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2006,30,061000,009,0085,999,13740, , ,59014      ,4,8,12,Bridger town@2,1,1,55000,0,0,0,0,0,0,0,0,0,1,1,55000,0,0,0,0,0,0,0,0,0
2006,30,065000,075,0090,999,99999, , ,593170659  ,4,8,0,Broadus town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,069000,111,0095,999,13740, , ,59015      ,4,8,0,Broadview town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,073000,007,    ,999,99999, , ,59644      ,4,8,0,Broadwater County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,077000,085,0100,999,99999, , ,59213      ,4,8,0,Brockton town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,081000,035,0105,999,99999, , ,59417      ,4,8,12,Browning town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,085000,093,0110,999,99999, , ,59701      ,4,8,12,Butte-Silver Bow,60,60,6587550,0,0,0,0,0,0,0,0,0,60,60,6587550,0,0,0,0,0,0,0,0,0
2006,30,089000,009,    ,999,13740, , ,59068      ,4,8,0,Carbon County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,093000,011,    ,999,99999, , ,59324      ,4,8,0,Carter County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,097000,013,    ,999,24500, , ,59404      ,4,8,12,Cascade County Unincorporated Area@2,121,121,22544467,0,0,0,0,0,0,0,0,0,121,121,22544467,0,0,0,0,0,0,0,0,0
2006,30,101000,013,0120,999,24500, , ,594210314  ,4,8,0,Cascade town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,105000,051,0125,999,99999, , ,59522      ,4,8,0,Chester town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,109000,005,0130,999,99999, , ,59523      ,4,8,12,Chinook,1,1,117500,0,0,0,0,0,0,0,0,0,1,1,117500,0,0,0,0,0,0,0,0,0
2006,30,113000,099,0135,999,99999, , ,59422      ,4,8,12,Choteau@2,9,9,1205000,0,0,0,0,0,0,0,0,0,9,9,1205000,0,0,0,0,0,0,0,0,0
2006,30,117000,015,    ,999,99999, , ,59442      ,4,8,0,Chouteau County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,121000,055,0140,999,99999, , ,59215      ,4,8,12,Circle town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,125000,067,0145,999,99999, , ,59018      ,4,8,12,Clyde Park town@2,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2006,30,127000,087,0148,999,99999, , ,59323      ,4,8,12,Colstrip,2,2,250000,0,0,0,0,0,0,0,0,0,2,2,250000,0,0,0,0,0,0,0,0,0
2006,30,129000,029,0150,999,99999,2, ,59912      ,4,8,12,Columbia Falls,35,35,7897254,12,24,3369386,1,4,604000,2,14,1674176,35,35,7897254,12,24,3369386,1,4,604000,2,14,1674176
2006,30,133000,095,0155,999,99999, , ,59019      ,4,8,0,Columbus town@2,9,9,1676861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,137000,073,0157,999,99999, , ,59425      ,4,8,12,Conrad,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
2006,30,141000,085,0165,999,99999, , ,59218      ,4,8,12,Culbertson town@2,2,2,263000,0,0,0,0,0,0,0,0,0,2,2,263000,0,0,0,0,0,0,0,0,0
2006,30,145000,017,    ,999,99999, , ,59301      ,4,8,0,Custer County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,149000,035,0170,999,99999, , ,59427      ,4,8,0,Cut Bank@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,153000,019,    ,999,99999, , ,59263      ,4,8,0,Daniels County Unincorporated Area@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,157000,081,0175,999,99999, , ,59829      ,4,8,12,Darby town,3,3,395000,0,0,0,0,0,0,0,0,0,3,3,395000,0,0,0,0,0,0,0,0,0
2006,30,161000,021,    ,999,99999, , ,593301694  ,4,8,0,Dawson County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,165000,077,0180,999,99999, , ,59722      ,4,8,0,Deer Lodge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,173000,027,0185,999,99999, , ,59430      ,4,8,12,Denton town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,177000,001,0190,999,99999, , ,59725      ,4,8,12,Dillon@2,10,10,1863179,1,2,218026,1,3,317433,0,0,0,10,10,1863179,1,2,218026,1,3,317433,0,0,0
2006,30,181000,071,0195,999,99999, , ,59524      ,4,8,12,Dodson town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,185000,039,0200,999,99999, , ,59832      ,4,8,0,Drummond town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,189000,099,0205,999,99999, , ,59433      ,4,8,12,Dutton town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,193000,049,0210,999,99999, , ,59635      ,4,8,12,East Helena town,1,1,100104,0,0,0,1,4,268242,0,0,0,1,1,100104,0,0,0,1,4,268242,0,0,0
2006,30,197000,011,0215,999,99999, , ,593240338  ,4,8,12,Ekalaka town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,201000,057,0220,999,99999, , ,59729      ,4,8,12,Ennis town@2,4,4,550000,0,0,0,0,0,0,0,0,0,4,4,550000,0,0,0,0,0,0,0,0,0
2006,30,205000,053,0225,999,99999, , ,59917      ,4,8,0,Eureka town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,209000,099,0230,999,99999, , ,59436      ,4,8,0,Fairfield town@2,1,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,213000,083,0235,999,99999, , ,59221      ,4,8,0,Fairview town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,217000,025,    ,999,99999, , ,593130846  ,4,8,0,Fallon County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,221000,027,    ,999,99999, , ,594572562  ,4,8,0,Fergus County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,225000,029,    ,999,99999, , ,59901      ,4,8,0,Flathead County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,229000,019,0240,999,99999, , ,59222      ,4,8,11,Flaxville town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,233000,087,0250,999,99999, , ,59327      ,4,8,12,Forsyth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,237000,015,0255,999,99999,2, ,59442      ,4,8,12,Fort Benton,0,0,0,0,0,0,0,0,0,1,25,151000,0,0,0,0,0,0,0,0,0,1,25,151000
2006,30,241000,105,0257,999,99999,2, ,59223      ,4,8,0,Fort Peck town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,245000,085,0267,999,99999, , ,59226      ,4,8,12,Froid town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,249000,009,0270,999,13740, , ,59029      ,4,8,0,Fromberg town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,253000,031,    ,999,99999, , ,59715      ,4,8,12,Gallatin County Unincorporated Area@1,653,653,119453275,25,50,5354113,21,78,8147314,0,0,0,653,653,119453275,25,50,5354113,21,78,8147314,0,0,0
2006,30,257000,033,    ,999,99999, , ,59337      ,4,8,0,Garfield County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,261000,015,0275,999,99999, , ,59446      ,4,8,0,Geraldine town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,265000,035,    ,999,99999, , ,59427      ,4,8,0,Glacier County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,269000,105,0280,999,99999, , ,59230      ,4,8,12,Glasgow,1,1,170000,0,0,0,0,0,0,0,0,0,1,1,170000,0,0,0,0,0,0,0,0,0
2006,30,273000,021,0285,999,99999, , ,59330      ,4,8,12,Glendive,3,3,418000,0,0,0,0,0,0,0,0,0,3,3,418000,0,0,0,0,0,0,0,0,0
2006,30,277000,037,    ,999,99999, , ,59074      ,4,8,0,Golden Valley County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,281000,039,    ,999,99999, , ,59858      ,4,8,0,Granite County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,285000,027,0290,999,99999, , ,59032      ,4,8,0,Grass Range town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,289000,013,0295,999,24500, ,1,59401      ,4,8,12,Great Falls,188,188,27842001,2,4,225884,2,7,834880,0,0,0,188,188,27842001,2,4,225884,2,7,834880,0,0,0
2006,30,293000,081,0300,999,99999, , ,59840      ,4,8,12,Hamilton,45,45,4487417,0,0,0,0,0,0,0,0,0,45,45,4487417,0,0,0,0,0,0,0,0,0
2006,30,297000,003,0305,999,99999, , ,59034      ,4,8,12,Hardin,8,8,1007000,0,0,0,0,0,0,0,0,0,8,8,1007000,0,0,0,0,0,0,0,0,0
2006,30,301000,005,0310,999,99999, , ,59526      ,4,8,0,Harlem@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,305000,107,0315,999,99999, , ,59036      ,4,8,0,Harlowton@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,309000,041,0320,999,99999, , ,59501      ,4,8,12,Havre,19,19,3252000,0,0,0,0,0,0,0,0,0,19,19,3252000,0,0,0,0,0,0,0,0,0
2006,30,313000,049,0325,999,99999, , ,59623      ,4,8,12,Helena,101,101,23104736,7,14,1929998,12,46,6142517,1,12,1099838,101,101,23104736,7,14,1929998,12,46,6142517,1,12,1099838
2006,30,317000,041,    ,999,99999, , ,59501      ,4,8,0,Hill County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,321000,041,0336,999,99999, , ,59528      ,4,8,12,Hingham town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,325000,045,0337,999,99999, , ,59452      ,4,8,0,Hobson @1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,329000,089,0340,999,99999, , ,59845      ,4,8,0,Hot Springs town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,333000,103,0350,999,99999, , ,59038      ,4,8,12,Hysham town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,337000,017,0355,999,99999, , ,59336      ,4,8,0,Ismay town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,341000,043,    ,999,99999, , ,59632      ,4,8,0,Jefferson County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,345000,009,0360,999,13740,2, ,590410210  ,4,8,0,Joliet town@2,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,349000,033,0365,999,99999, , ,59337      ,4,8,12,Jordan town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,353000,045,    ,999,99999, , ,59479      ,4,8,0,Judith Basin County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,357000,107,0370,999,99999, , ,59453      ,4,8,0,Judith Gap@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,361000,029,0375,999,99999,2, ,59901      ,4,8,12,Kalispell,286,286,42494695,8,16,1428273,7,28,2583519,0,0,0,286,286,42494695,8,16,1428273,7,28,2583519,0,0,0
2006,30,365000,101,0380,999,99999, , ,59454      ,4,8,0,Kevin town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,369000,047,    ,999,99999, , ,59860      ,4,8,0,Lake County Unincorporated Area@1,44,44,7165387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,373000,111,0389,999,13740, , ,59044      ,4,8,12,Laurel,32,32,4677798,1,2,204778,0,0,0,0,0,0,32,32,4677798,1,2,204778,0,0,0,0,0,0
2006,30,377000,037,0390,999,99999, , ,59046      ,4,8,0,Lavina town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,381000,049,    ,999,99999, , ,59624      ,4,8,0,Lewis & Clark County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,385000,027,0395,999,99999, , ,59457      ,4,8,12,Lewistown,1,1,111000,0,0,0,0,0,0,0,0,0,1,1,111000,0,0,0,0,0,0,0,0,0
2006,30,389000,053,0400,999,99999, , ,59923      ,4,8,12,Libby,2,2,181000,0,0,0,0,0,0,0,0,0,2,2,181000,0,0,0,0,0,0,0,0,0
2006,30,393000,051,    ,999,99999, , ,59522      ,4,8,0,Liberty County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,397000,001,0405,999,99999, , ,59739      ,4,8,0,Lima town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,401000,053,    ,999,99999, , ,59923      ,4,8,0,Lincoln County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,405000,067,0410,999,99999, , ,59047      ,4,8,12,Livingston,47,47,9467950,1,2,293000,1,3,315000,0,0,0,47,47,9467950,1,2,293000,1,3,315000,0,0,0
2006,30,409000,003,0415,999,99999, , ,59050      ,4,8,12,Lodge Grass town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,413000,057,    ,999,99999, , ,59755      ,4,8,0,Madison County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,417000,071,0422,999,99999, , ,59538      ,4,8,12,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,421000,031,0425,999,99999, , ,59741      ,4,8,12,Manhattan town@2,1,1,186318,0,0,0,0,0,0,0,0,0,1,1,186318,0,0,0,0,0,0,0,0,0
2006,30,425000,055,    ,999,99999, , ,59215      ,4,8,0,McCone County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,429000,059,    ,999,99999, , ,59645      ,4,8,0,Meagher County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,433000,091,0435,999,99999, , ,59247      ,4,8,12,Medicine Lake town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,437000,065,0440,999,99999, , ,59054      ,4,8,0,Melstone town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,441000,017,0445,999,99999,2, ,59301      ,4,8,12,Miles City,5,5,649410,0,0,0,1,3,450000,0,0,0,5,5,649410,0,0,0,1,3,450000,0,0,0
2006,30,445000,061,    ,999,99999, , ,59872      ,4,8,0,Mineral County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,449000,063,0455,999,33540,2,1,59802      ,4,8,12,Missoula,310,310,32058384,19,38,2614423,1,4,218665,7,71,2972561,310,310,32058384,19,38,2614423,1,4,218665,7,71,2972561
2006,30,453000,063,    ,999,33540, , ,59802      ,4,8,12,Missoula County Unincorporated Area@1,93,93,17468302,1,2,235184,0,0,0,0,0,0,93,93,17468302,1,2,235184,0,0,0,0,0,0
2006,30,457000,027,0470,999,99999, , ,59464      ,4,8,0,Moore town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,461000,065,    ,999,99999, , ,59072      ,4,8,0,Musselshell County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,465000,105,0475,999,99999, , ,59248      ,4,8,0,Nashua town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,469000,013,0480,999,24500, , ,59465      ,4,8,0,Neihart town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,473000,105,0495,999,99999, , ,59250      ,4,8,0,Opheim town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,477000,091,0503,999,99999, , ,59252      ,4,8,0,Outlook town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,481000,067,    ,999,99999, , ,59047      ,4,8,0,Park County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,485000,069,    ,999,99999, , ,59087      ,4,8,0,Petroleum County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,489000,039,0513,999,99999, , ,59858      ,4,8,1,Philipsburg town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,493000,071,    ,999,99999, , ,59538      ,4,8,0,Phillips County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,497000,081,0514,999,99999, , ,59841      ,4,8,12,Pinesdale town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,501000,089,0515,999,99999, , ,59859      ,4,8,0,Plains town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,505000,091,0520,999,99999, , ,59254      ,4,8,12,Plentywood@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,509000,025,0525,999,99999, , ,59344      ,4,8,0,Plevna town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,513000,047,0530,999,99999, , ,59860      ,4,8,12,Polson,42,42,11429400,1,2,360000,1,4,1600000,1,20,700000,42,42,11429400,1,2,360000,1,4,1600000,1,20,700000
2006,30,517000,073,    ,999,99999, , ,59425      ,4,8,0,Pondera County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,521000,085,0535,999,99999, , ,59255      ,4,8,0,Poplar@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,525000,075,    ,999,99999, , ,59317      ,4,8,0,Powder River County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,529000,077,    ,999,99999, , ,59722      ,4,8,0,Powell County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,533000,079,    ,999,99999, , ,59349      ,4,8,0,Prairie County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,537000,081,    ,999,99999, , ,59840      ,4,8,0,Ravalli County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,541000,009,0540,999,13740, , ,59068      ,4,8,0,Red Lodge,40,40,6548544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,545000,053,0543,999,99999, , ,59930      ,4,8,0,Rexford town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,549000,021,0545,999,99999, , ,59259      ,4,8,12,Richey town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,553000,083,    ,999,99999, , ,59270      ,4,8,12,Richland County Unincorporated Area,9,9,2455000,0,0,0,0,0,0,0,0,0,9,9,2455000,0,0,0,0,0,0,0,0,0
2006,30,557000,047,0550,999,99999, , ,59864      ,4,8,0,Ronan,5,5,383000,1,2,90000,1,4,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,561000,085,    ,999,99999, , ,59201      ,4,8,0,Roosevelt County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,565000,087,    ,999,99999, , ,59327      ,4,8,0,Rosebud County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,569000,065,0555,999,99999, , ,59072      ,4,8,12,Roundup@2,2,2,265000,0,0,0,0,0,0,0,0,0,2,2,265000,0,0,0,0,0,0,0,0,0
2006,30,573000,037,0560,999,99999, , ,59074      ,4,8,0,Ryegate town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,577000,071,0565,999,99999, , ,59261      ,4,8,0,Saco town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,581000,089,    ,999,99999, , ,59873      ,4,8,0,Sanders County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,585000,019,0577,999,99999, , ,59263      ,4,8,12,Scobey@2,2,2,305000,0,0,0,0,0,0,0,0,0,2,2,305000,0,0,0,0,0,0,0,0,0
2006,30,589000,101,0580,999,99999, , ,59474      ,4,8,12,Shelby,3,3,500000,0,0,0,0,0,0,0,0,0,3,3,500000,0,0,0,0,0,0,0,0,0
2006,30,593000,091,    ,999,99999, , ,59254      ,4,8,0,Sheridan County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,597000,057,0585,999,99999, , ,59749      ,4,8,0,Sheridan town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,601000,083,0590,999,99999, , ,59270      ,4,8,12,Sidney,9,9,2455000,0,0,0,0,0,0,0,0,0,9,9,2455000,0,0,0,0,0,0,0,0,0
2006,30,609000,047,0570,999,99999, , ,59865      ,4,8,0,St. Ignatius town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,613000,045,0600,999,99999, , ,59479      ,4,8,12,Stanford town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,617000,081,0605,999,99999, , ,59870      ,4,8,12,Stevensville town,28,28,2084252,0,0,0,1,3,507000,0,0,0,28,28,2084252,0,0,0,1,3,507000,0,0,0
2006,30,621000,095,    ,999,99999, , ,59019      ,4,8,0,Stillwater County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,625000,101,0610,999,99999, , ,59482      ,4,8,0,Sunburst town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,629000,061,0615,999,99999, , ,59872      ,4,8,0,Superior town@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,633000,097,    ,999,99999, , ,590110888  ,4,8,0,Sweet Grass County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,637000,079,0620,999,99999, , ,59349      ,4,8,12,Terry town@2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,641000,099,    ,999,99999, , ,59422      ,4,8,0,Teton County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,645000,089,0625,999,99999, , ,59873      ,4,8,0,Thompson Falls@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,649000,031,0630,999,99999, , ,597520187  ,4,8,12,Three Forks@2,7,7,1304225,0,0,0,0,0,0,0,0,0,7,7,1304225,0,0,0,0,0,0,0,0,0
2006,30,653000,101,    ,999,99999, , ,59474      ,4,8,0,Toole County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,657000,007,0635,999,99999, , ,59644      ,4,8,0,Townsend,7,7,402500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,661000,103,    ,999,99999, , ,59038      ,4,8,0,Treasure County Unincorporated Area@1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30,665000,053,0640,999,99999, , ,59935      ,4,8,12,Troy,1,1,90000,0,0,0,1,3,80000,0,0,0,1,1,90000,0,0,0,1,3,80000,0,0,0
