Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,08,657000,069,1345,999,22660, ,80549      ,4,8,7,,Wellington town,75,75,10577534,0,0,0,0,0,0,0,0,0,75,75,10577534,0,0,0,0,0,0,0,0,0
2003,08,659000,027,1350,999,99999, ,81252      ,4,8,0,,Westcliffe town,4,4,354656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,08,661000,001,1355,216,19740, ,80030      ,4,8,12,,Westminster,484,484,99213109,5,10,1060712,8,28,3040270,9,64,6955149,484,484,99213109,5,10,1060712,8,28,3040270,9,64,6955149
2003,08,665000,059,1360,216,19740, ,80215      ,4,8,12,,Wheat Ridge,37,37,5330623,5,10,1025331,1,3,320000,1,8,750000,37,37,5330623,5,10,1025331,1,3,320000,1,8,750000
2003,08,667000,087,1363,999,99999, ,80654      ,4,8,12,,Wiggins town,11,11,1448069,0,0,0,0,0,0,0,0,0,11,11,1448069,0,0,0,0,0,0,0,0,0
2003,08,671000,043,1370,999,99999, ,81226      ,4,8,12,,Williamsburg town,3,3,195000,0,0,0,0,0,0,0,0,0,3,3,195000,0,0,0,0,0,0,0,0,0
2003,08,673000,123,1375,999,24540, ,80550      ,4,8,11,,Windsor town,287,287,64824504,0,0,0,2,6,959684,4,32,2808847,261,261,59801434,0,0,0,2,6,959684,4,32,2808847
2003,08,675000,049,1377,999,99999, ,80482      ,4,8,12,,Winter Park town,25,25,5488477,0,0,0,1,4,831068,1,5,1556470,25,25,5488477,0,0,0,1,4,831068,1,5,1556470
2003,08,679000,125,1385,999,99999, ,80758      ,4,8,12,,Wray,3,3,292000,0,0,0,0,0,0,0,0,0,3,3,292000,0,0,0,0,0,0,0,0,0
2003,08,683000,125,1395,999,99999, ,80759      ,4,8,12,,Yuma,6,6,799526,0,0,0,0,0,0,0,0,0,6,6,799526,0,0,0,0,0,0,0,0,0
2003,15,001000,001,    ,999,99999, ,96720      ,4,9,11,,Hawaii County,1941,1941,386258071,4,8,953600,13,48,5603950,29,183,18726092,1846,1846,364338939,4,8,953600,13,48,5603950,27,171,17558400
2003,15,005000,003,    ,999,26180,1,96813      ,4,9,12,,Honolulu County,2910,2910,489258185,42,84,12243600,3,12,1728000,25,467,85777418,2910,2910,489258185,42,84,12243600,3,12,1728000,25,467,85777418
2003,15,009000,007,    ,999,99999, ,96766      ,4,9,12,,Kauai County,485,485,141503962,2,4,579200,1,4,880000,5,50,6681000,485,485,141503962,2,4,579200,1,4,880000,5,50,6681000
2003,15,013000,009,    ,999,99999, ,96793      ,4,9,12,,Maui County,877,877,149660471,3,6,595458,5,19,1648614,16,186,13991536,877,877,149660471,3,6,595458,5,19,1648614,16,186,13991536
2003,16,001000,011,0005,999,99999, ,83210      ,4,8,0,,Aberdeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,009000,001,    ,999,14260, ,83702      ,4,8,12,,Ada County Unincorporated Area,1024,1024,174711259,0,0,0,0,0,0,0,0,0,1024,1024,174711259,0,0,0,0,0,0,0,0,0
2003,16,013000,003,    ,999,99999, ,83612      ,4,8,12,,Adams County Unincorporated Area,56,56,9400000,0,0,0,0,0,0,0,0,0,56,56,9400000,0,0,0,0,0,0,0,0,0
2003,16,021000,077,0025,999,38540, ,83211      ,4,8,12,,American Falls,4,4,605000,0,0,0,0,0,0,0,0,0,4,4,605000,0,0,0,0,0,0,0,0,0
2003,16,025000,019,0030,292,26820, ,83406      ,4,8,12,,Ammon,258,258,24550912,3,6,406680,3,12,727248,6,86,2352000,258,258,24550912,3,6,406680,3,12,727248,6,86,2352000
2003,16,029000,023,0035,999,99999, ,83213      ,4,8,12,,Arco,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2003,16,033000,005,0040,999,38540, ,83214      ,4,8,12,,Arimo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,037000,043,0045,999,99999, ,83420      ,4,8,12,,Ashton,4,4,535177,0,0,0,0,0,0,0,0,0,4,4,535177,0,0,0,0,0,0,0,0,0
2003,16,049000,029,0060,999,99999, ,83217      ,4,8,12,,Bancroft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,053000,005,    ,999,38540, ,832016210  ,4,8,12,,Bannock County Unincorporated Area,57,57,8326102,0,0,0,0,0,0,0,0,0,57,57,8326102,0,0,0,0,0,0,0,0,0
2003,16,061000,007,    ,999,99999, ,83254      ,4,8,12,,Bear Lake County Unincorporated Area,60,60,6898500,0,0,0,0,0,0,0,0,0,60,60,6898500,0,0,0,0,0,0,0,0,0
2003,16,065000,013,0070,999,99999, ,83313      ,4,8,0,,Bellevue,49,49,5301779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,069000,009,    ,999,99999, ,83861      ,4,8,0,,Benewah County Unincorporated Area,20,20,2234528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,073000,011,    ,999,99999, ,832211700  ,4,8,12,,Bingham County Unincorporated Area,107,107,12981782,3,6,364840,0,0,0,0,0,0,107,107,12981782,3,6,364840,0,0,0,0,0,0
2003,16,077000,011,0075,999,99999, ,83221      ,4,8,12,,Blackfoot,26,26,2557452,0,0,0,4,16,555000,0,0,0,26,26,2557452,0,0,0,4,16,555000,0,0,0
2003,16,081000,013,    ,999,99999, ,833338429  ,4,8,12,,Blaine County Unincorporated Area,68,68,50340600,1,2,210000,0,0,0,0,0,0,68,68,50340600,1,2,210000,0,0,0,0,0,0
2003,16,085000,047,0080,999,99999, ,83314      ,4,8,0,,Bliss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,089000,007,0085,999,99999, ,83223      ,4,8,12,,Bloomington,3,3,270000,0,0,0,0,0,0,0,0,0,3,3,270000,0,0,0,0,0,0,0,0,0
2003,16,093000,001,0090,999,14260,1,83701      ,4,8,12,,Boise City,738,738,114946919,26,52,4682427,27,104,5290077,16,327,17112870,738,738,114946919,26,52,4682427,27,104,5290077,16,327,17112870
2003,16,097000,015,    ,999,14260, ,88631      ,4,8,12,,Boise County Unincorporated Area,111,111,9723855,0,0,0,0,0,0,0,0,0,111,111,9723855,0,0,0,0,0,0,0,0,0
2003,16,101000,017,    ,999,99999, ,83856      ,4,8,12,,Bonner County Unincorporated Area,4,4,452036,0,0,0,0,0,0,0,0,0,4,4,452036,0,0,0,0,0,0,0,0,0
2003,16,105000,021,0095,999,99999, ,83805      ,4,8,12,,Bonners Ferry,3,3,474000,0,0,0,0,0,0,0,0,0,3,3,474000,0,0,0,0,0,0,0,0,0
2003,16,109000,019,    ,292,26820, ,83402      ,4,8,12,,Bonneville County Unincorporated Area,308,308,28902281,1,2,135691,8,32,1600000,0,0,0,308,308,28902281,1,2,135691,8,32,1600000,0,0,0
2003,16,113000,021,    ,999,99999, ,83805      ,4,8,12,,Boundary County Unincorporated Area,45,45,7099834,0,0,0,0,0,0,0,0,0,45,45,7099834,0,0,0,0,0,0,0,0,0
2003,16,121000,083,0105,999,99999, ,83316      ,4,8,0,,Buhl,8,8,938647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,125000,031,0110,999,99999, ,83318      ,4,8,0,,Burley,14,14,1565741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,137000,023,    ,999,99999, ,83213      ,4,8,12,,Butte County Unincorporated Area,4,4,232900,0,0,0,0,0,0,0,0,0,4,4,232900,0,0,0,0,0,0,0,0,0
2003,16,141000,027,0120,999,14260, ,83605      ,4,8,12,,Caldwell,650,650,63984595,4,8,531181,2,7,470395,1,19,1100000,650,650,63984595,4,8,531181,2,7,470395,1,19,1100000
2003,16,145000,025,    ,999,99999, ,83327      ,4,8,12,,Camas County Unincorporated Area,20,20,1847254,0,0,0,0,0,0,0,0,0,20,20,1847254,0,0,0,0,0,0,0,0,0
2003,16,149000,087,0125,999,99999, ,83610      ,4,8,12,,Cambridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,153000,027,    ,999,14260, ,83651      ,4,8,12,,Canyon County Unincorporated Area,408,408,78148526,0,0,0,0,0,0,0,0,0,408,408,78148526,0,0,0,0,0,0,0,0,0
2003,16,156000,013,0127,999,99999, ,83320      ,4,8,1,,Carey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,157000,029,    ,999,99999, ,83276      ,4,8,12,,Caribou County Unincorporated Area,7,7,779000,0,0,0,0,0,0,0,0,0,7,7,779000,0,0,0,0,0,0,0,0,0
2003,16,161000,085,0130,999,99999, ,83611      ,4,8,12,,Cascade,4,4,518012,0,0,0,0,0,0,0,0,0,4,4,518012,0,0,0,0,0,0,0,0,0
2003,16,165000,031,    ,999,99999, ,83318      ,4,8,12,,Cassia County Unincorporated Area,48,48,7141142,0,0,0,0,0,0,0,0,0,48,48,7141142,0,0,0,0,0,0,0,0,0
2003,16,169000,083,0135,999,99999, ,83321      ,4,8,12,,Castleford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,173000,037,0140,999,99999, ,83226      ,4,8,12,,Challis,3,3,369500,0,0,0,0,0,0,0,0,0,3,3,369500,0,0,0,0,0,0,0,0,0
2003,16,181000,005,0150,999,38540, ,83202      ,4,8,12,,Chubbuck,168,168,14600391,0,0,0,0,0,0,0,0,0,168,168,14600391,0,0,0,0,0,0,0,0,0
2003,16,185000,033,    ,999,99999, ,83423      ,4,8,12,,Clark County,7,7,348788,0,0,0,0,0,0,0,0,0,7,7,348788,0,0,0,0,0,0,0,0,0
2003,16,197000,035,    ,999,99999, ,83544      ,4,8,12,,Clearwater County Unincorporated Area,13,13,2051063,0,0,0,0,0,0,0,0,0,13,13,2051063,0,0,0,0,0,0,0,0,0
2003,16,201000,041,0165,999,30860, ,83228      ,4,8,12,,Clifton,1,1,20000,0,0,0,0,0,0,0,0,0,1,1,20000,0,0,0,0,0,0,0,0,0
2003,16,205000,055,0170,999,17660, ,83814      ,4,8,12,,Coeur d'Alene,372,372,45456701,0,0,0,5,20,1016596,4,60,2053672,372,372,45456701,0,0,0,5,20,1016596,4,60,2053672
2003,16,209000,049,0180,999,99999, ,83522      ,4,8,12,,Cottonwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,213000,003,0185,999,99999, ,83612      ,4,8,0,,Council,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,217000,061,0190,999,99999, ,83523      ,4,8,12,,Craigmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,225000,069,0200,999,30300, ,83524      ,4,8,0,,Culdesac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,229000,037,    ,999,99999, ,832260597  ,4,8,0,,Custer County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,233000,055,0206,999,17660, ,838159254  ,4,8,12,,Dalton Gardens,16,16,2975635,0,0,0,0,0,0,0,0,0,16,16,2975635,0,0,0,0,0,0,0,0,0
2003,16,241000,057,0215,999,99999, ,83823      ,4,8,12,,Deary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,253000,085,0230,999,99999, ,83615      ,4,8,12,,Donnelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,261000,005,0235,999,38540, ,83234      ,4,8,12,,Downey,1,1,135000,0,0,0,0,0,0,0,0,0,1,1,135000,0,0,0,0,0,0,0,0,0
2003,16,265000,081,0240,999,99999, ,83422      ,4,8,12,,Driggs,13,13,1355504,0,0,0,0,0,0,0,0,0,13,13,1355504,0,0,0,0,0,0,0,0,0
2003,16,277000,001,0252,999,14260, ,83616      ,4,8,12,,Eagle,426,426,132667499,0,0,0,0,0,0,0,0,0,426,426,132667499,0,0,0,0,0,0,0,0,0
2003,16,285000,053,0265,999,99999, ,83325      ,4,8,12,,Eden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,289000,035,0270,999,99999, ,83827      ,4,8,12,,Elk River,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
2003,16,293000,039,    ,999,99999, ,83647      ,4,8,12,,Elmore County Unincorporated Area,55,55,7154124,0,0,0,0,0,0,0,0,0,55,55,7154124,0,0,0,0,0,0,0,0,0
2003,16,297000,045,0275,999,14260, ,83617      ,4,8,12,,Emmett,36,36,3366165,0,0,0,0,0,0,0,0,0,36,36,3366165,0,0,0,0,0,0,0,0,0
2003,16,301000,025,0280,999,99999, ,83327      ,4,8,12,,Fairfield,3,3,209000,0,0,0,0,0,0,0,0,0,3,3,209000,0,0,0,0,0,0,0,0,0
2003,16,305000,049,0285,999,99999, ,83526      ,4,8,12,,Ferdinand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,309000,055,0290,999,17660, ,83816      ,4,8,0,,Fernan Lake Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,313000,083,0295,999,99999, ,83328      ,4,8,12,,Filer,24,24,2032401,0,0,0,0,0,0,0,0,0,24,24,2032401,0,0,0,0,0,0,0,0,0
2003,16,321000,041,0310,999,30860, ,83237      ,4,8,12,,Franklin,3,3,270000,0,0,0,0,0,0,0,0,0,3,3,270000,0,0,0,0,0,0,0,0,0
2003,16,325000,041,    ,999,30860, ,83263      ,4,8,12,,Franklin County Unincorporated Area,37,37,4906900,0,0,0,0,0,0,0,0,0,37,37,4906900,0,0,0,0,0,0,0,0,0
2003,16,329000,043,    ,999,99999, ,83445      ,4,8,12,,Fremont County Unincorporated Area,125,125,20443332,1,2,103200,0,0,0,0,0,0,125,125,20443332,1,2,103200,0,0,0,0,0,0
2003,16,333000,075,0315,999,99999, ,83619      ,4,8,12,,Fruitland,50,50,4003000,0,0,0,0,0,0,0,0,0,50,50,4003000,0,0,0,0,0,0,0,0,0
2003,16,337000,001,0320,999,14260, ,83714      ,4,8,0,,Garden City,104,104,18409869,1,2,87400,9,32,1461439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,341000,045,    ,999,14260, ,83617      ,4,8,12,,Gem County Unincorporated Area,71,71,10419668,0,0,0,0,0,0,0,0,0,71,71,10419668,0,0,0,0,0,0,0,0,0
2003,16,345000,057,0325,999,99999, ,83832      ,4,8,0,,Genesee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,349000,007,0330,999,99999, ,83239      ,4,8,12,,Georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,353000,039,0335,999,99999, ,83623      ,4,8,12,,Glenns Ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,357000,047,0340,999,99999, ,83330      ,4,8,0,,Gooding,2,2,269559,4,8,440793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,361000,047,    ,999,99999, ,83330      ,4,8,12,,Gooding County Unincorporated Area,46,46,5714369,0,0,0,0,0,0,0,0,0,46,46,5714369,0,0,0,0,0,0,0,0,0
2003,16,365000,029,0345,999,99999, ,83241      ,4,8,12,,Grace,2,2,180000,0,0,0,0,0,0,0,0,0,2,2,180000,0,0,0,0,0,0,0,0,0
2003,16,373000,049,0350,999,99999, ,83530      ,4,8,0,,Grangeville,4,4,551815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,377000,027,0352,999,14260, ,83626      ,4,8,12,,Greenleaf,2,2,121000,0,0,0,0,0,0,0,0,0,2,2,121000,0,0,0,0,0,0,0,0,0
2003,16,381000,047,0355,999,99999, ,83332      ,4,8,0,,Hagerman,4,4,370408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,385000,013,0360,999,99999, ,83333      ,4,8,12,,Hailey,94,94,17855977,1,2,256657,0,0,0,2,10,889598,94,94,17855977,1,2,256657,0,0,0,2,10,889598
2003,16,393000,083,0370,999,99999, ,83334      ,4,8,12,,Hansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,405000,055,0385,999,17660, ,83835      ,4,8,12,,Hayden,262,262,33406176,0,0,0,0,0,0,0,0,0,262,262,33406176,0,0,0,0,0,0,0,0,0
2003,16,409000,055,0390,999,17660, ,83835      ,4,8,12,,Hayden Lake,9,9,2680469,0,0,0,0,0,0,0,0,0,9,9,2680469,0,0,0,0,0,0,0,0,0
2003,16,413000,053,0395,999,99999, ,83335      ,4,8,0,,Hazelton,1,1,98900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,417000,067,0405,999,99999, ,83350      ,4,8,12,,Heyburn,5,5,679721,0,0,0,0,0,0,0,0,0,5,5,679721,0,0,0,0,0,0,0,0,0
2003,16,421000,083,0410,999,99999, ,83301      ,4,8,0,,Hollister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,425000,073,0415,999,14260, ,83628      ,4,8,0,,Homedale,13,13,1040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,433000,015,0425,999,14260, ,83629      ,4,8,0,,Horseshoe Bend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,441000,015,0435,999,14260, ,83631      ,4,8,11,,Idaho City,2,2,262566,0,0,0,0,0,0,0,0,0,2,2,262566,0,0,0,0,0,0,0,0,0
2003,16,449000,019,0440,292,26820, ,834050220  ,4,8,12,,Idaho Falls,213,213,20941925,4,8,656829,5,18,648931,0,0,0,213,213,20941925,4,8,656829,5,18,648931,0,0,0
2003,16,453000,005,0445,999,38540, ,83245      ,4,8,12,,Inkom,1,1,151000,0,0,0,0,0,0,0,0,0,1,1,151000,0,0,0,0,0,0,0,0,0
2003,16,461000,019,0455,292,26820, ,83428      ,4,8,0,,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,465000,043,0460,999,99999, ,83429      ,4,8,7,,Island Park,8,8,547024,0,0,0,0,0,0,0,0,0,8,8,547024,0,0,0,0,0,0,0,0,0
2003,16,469000,051,    ,292,26820, ,83442      ,4,8,12,,Jefferson County Unincorporated Area,235,235,27396637,0,0,0,0,0,0,0,0,0,235,235,27396637,0,0,0,0,0,0,0,0,0
2003,16,473000,053,0465,999,99999, ,83338      ,4,8,12,,Jerome,34,34,2768571,0,0,0,0,0,0,0,0,0,34,34,2768571,0,0,0,0,0,0,0,0,0
2003,16,477000,053,    ,999,99999, ,83338      ,4,8,12,,Jerome County Unincorporated Area,42,42,5375546,0,0,0,0,0,0,0,0,0,42,42,5375546,0,0,0,0,0,0,0,0,0
2003,16,481000,057,0470,999,99999, ,83535      ,4,8,0,,Juliaetta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,489000,061,0475,999,99999, ,83536      ,4,8,12,,Kamiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,493000,079,0480,999,99999, ,83837      ,4,8,12,,Kellogg,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2003,16,501000,013,0490,999,99999, ,83340      ,4,8,12,,Ketchum,49,49,32456845,0,0,0,0,0,0,0,0,0,49,49,32456845,0,0,0,0,0,0,0,0,0
2003,16,505000,083,0495,999,99999, ,83341      ,4,8,12,,Kimberly,3,3,301628,0,0,0,1,4,201600,0,0,0,3,3,301628,0,0,0,1,4,201600,0,0,0
2003,16,509000,049,0500,999,99999, ,83539      ,4,8,0,,Kooskia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,517000,055,    ,999,17660, ,838169000  ,4,8,12,,Kootenai County Unincorporated Area,503,503,99187462,0,0,0,0,0,0,0,0,0,503,503,99187462,0,0,0,0,0,0,0,0,0
2003,16,521000,001,0510,999,14260, ,83634      ,4,8,12,,Kuna,243,243,26328963,0,0,0,0,0,0,0,0,0,243,243,26328963,0,0,0,0,0,0,0,0,0
2003,16,525000,069,0515,999,30300, ,83540      ,4,8,12,,Lapwai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,529000,057,    ,999,99999, ,83843      ,4,8,12,,Latah County Unincorporated Area,26,26,3971259,0,0,0,0,0,0,0,0,0,26,26,3971259,0,0,0,0,0,0,0,0,0
2003,16,533000,005,0520,999,38540, ,83246      ,4,8,12,,Lava Hot Springs,1,1,141000,0,0,0,0,0,0,0,0,0,1,1,141000,0,0,0,0,0,0,0,0,0
2003,16,541000,059,    ,999,99999, ,83467      ,4,8,12,,Lemhi County,46,46,5736324,0,0,0,0,0,0,0,0,0,46,46,5736324,0,0,0,0,0,0,0,0,0
2003,16,545000,061,    ,999,99999, ,83543      ,4,8,12,,Lewis County Unincorporated Area,6,6,500000,0,0,0,0,0,0,0,0,0,6,6,500000,0,0,0,0,0,0,0,0,0
2003,16,549000,069,0530,999,30300, ,83501      ,4,8,12,,Lewiston,60,60,10325226,9,18,2424701,0,0,0,0,0,0,60,60,10325226,9,18,2424701,0,0,0,0,0,0
2003,16,557000,063,    ,999,99999, ,83352      ,4,8,12,,Lincoln County Unincorporated Area,12,12,1274178,0,0,0,0,0,0,0,0,0,12,12,1274178,0,0,0,0,0,0,0,0,0
2003,16,561000,037,0560,999,99999, ,83251      ,4,8,12,,Mackay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,565000,065,    ,999,99999, ,83440      ,4,8,8,,Madison County Unincorporated Area,77,77,11656473,0,0,0,2,6,240000,0,0,0,54,54,8317042,0,0,0,0,0,0,0,0,0
2003,16,569000,071,0565,999,99999, ,83252      ,4,8,0,,Malad City,4,4,663200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,577000,073,0570,999,14260, ,83639      ,4,8,0,,Marsing,8,8,877263,0,0,0,1,3,114075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,581000,085,0550,999,99999, ,83638      ,4,8,0,,McCall,91,91,14685639,1,2,400000,2,6,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,585000,005,0555,999,38540, ,83250      ,4,8,0,,McCammon,2,2,270000,0,0,0,1,4,107000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,589000,027,0580,999,14260, ,83641      ,4,8,12,,Melba,11,11,1189768,0,0,0,0,0,0,0,0,0,11,11,1189768,0,0,0,0,0,0,0,0,0
2003,16,593000,051,0585,292,26820, ,83434      ,4,8,12,,Menan,2,2,145000,0,0,0,0,0,0,0,0,0,2,2,145000,0,0,0,0,0,0,0,0,0
2003,16,597000,001,0590,999,14260, ,83642      ,4,8,12,,Meridian,1433,1433,201224925,12,24,2009340,20,80,3860709,13,90,4039308,1433,1433,201224925,12,24,2009340,20,80,3860709,13,90,4039308
2003,16,601000,027,0595,999,14260, ,83644      ,4,8,0,,Middleton,154,154,14788610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,605000,087,0600,999,99999, ,83645      ,4,8,0,,Midvale,2,2,74348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,613000,067,    ,999,99999, ,83350      ,4,8,12,,Minidoka County Unincorporated Area,17,17,2663293,0,0,0,0,0,0,0,0,0,17,17,2663293,0,0,0,0,0,0,0,0,0
2003,16,617000,007,0615,999,99999, ,83254      ,4,8,12,,Montpelier,4,4,318000,0,0,0,0,0,0,0,0,0,4,4,318000,0,0,0,0,0,0,0,0,0
2003,16,625000,057,0625,999,99999, ,83843      ,4,8,12,,Moscow,46,46,7092100,17,34,3027905,3,9,495000,1,8,508000,46,46,7092100,17,34,3027905,3,9,495000,1,8,508000
2003,16,629000,039,0630,999,99999, ,836470010  ,4,8,0,,Mountain Home,56,56,4623168,10,20,898031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,633000,021,0640,999,99999, ,83845      ,4,8,12,,Moyie Springs,5,5,375000,0,0,0,0,0,0,0,0,0,5,5,375000,0,0,0,0,0,0,0,0,0
2003,16,637000,051,0645,292,26820, ,83450      ,4,8,0,,Mud Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,641000,079,0650,999,99999, ,83846      ,4,8,12,,Mullan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,645000,083,0655,999,99999, ,83344      ,4,8,12,,Murtaugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,649000,027,0660,999,14260,1,83651      ,4,8,12,,Nampa,1233,1233,136416545,8,16,1254518,35,138,9084716,14,114,7682484,1233,1233,136416545,8,16,1254518,35,138,9084716,14,114,7682484
2003,16,653000,003,0670,999,99999, ,83654      ,4,8,12,,New Meadows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,657000,075,0675,999,99999, ,83655      ,4,8,0,,New Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,665000,069,    ,999,30300, ,83501      ,4,8,12,,Nez Perce County Unincorporated Area,31,31,4650000,0,0,0,0,0,0,0,0,0,31,31,4650000,0,0,0,0,0,0,0,0,0
2003,16,669000,061,0680,999,99999, ,83543      ,4,8,12,,Nezperce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,673000,027,0685,999,14260, ,83656      ,4,8,12,,Notus,3,3,145000,0,0,0,0,0,0,0,0,0,3,3,145000,0,0,0,0,0,0,0,0,0
2003,16,677000,031,0690,999,99999, ,83346      ,4,8,0,,Oakley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,16,689000,071,    ,999,99999, ,83252      ,4,8,12,,Oneida County Unincorporated Area,15,15,2366611,0,0,0,0,0,0,0,0,0,15,15,2366611,0,0,0,0,0,0,0,0,0
2003,16,693000,035,0705,999,99999, ,83544      ,4,8,12,,Orofino,3,3,308631,0,0,0,0,0,0,0,0,0,3,3,308631,0,0,0,0,0,0,0,0,0
